# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.4346,131.19,1
O,0.6212,77.875,0
O,0.7809,26.043,0
O,0.8643,0,0
O,0.8643,23.549,0
Ti,1.026,40.99,1
O,1.24,147.04,1
O,1.422,86.204,0
O,1.577,50.934,0
O,0.2186,46.335,1
O,0.2529,29.773,0
O,0.6433,141.22,1
Ti,0.77,83.26,0
O,0.9347,61.361,0
Ti,1.078,56.308,1
O,1.229,39.058,0
Ti,1.253,128.1,1
O,1.451,69.775,0
O,1.634,38.595,0
Ti,1.372,56.211,1
O,0.436,250.52,1
O,1.845,34.303,0
O,1.661,111.82,0
O,2.341,0,0
O,2.341,31.356,0
O,2.261,35.151,0
O,0.639,73.348,1
O,0.7436,62.703,0
Ti,0.8493,57.387,1
O,1.001,51.525,1
O,0.2186,46.843,1
O,0.3306,0,0
O,0.3306,43.629,0
Ti,0.4332,112.33,1
O,0.4652,62.325,0
Ti,0.9995,49.066,1
Ti,1.137,147.29,1
O,1.399,32.324,0
O,1.47,19.466,0
O,1.319,34.645,0
O,1.397,31.104,0
O,1.582,19.04,0
O,1.152,80.711,1
O,1.231,57.062,0
O,0.2186,44.406,1
O,0.2832,23.865,0
O,0.64,282.63,1
Ti,1.152,48.584,0
O,0.9858,32.503,0
O,1.198,47.813,0
O,0.9889,125.43,0
O,1.117,69.902,0
O,1.198,29.311,0
O,0.8454,23.292,1
O,1.022,66.34,1
O,1.198,0,0
O,1.198,60.206,0
Ti,0.2186,113.85,1
O,0.3582,33.541,0
Ti,0.208,49.19,0
O,0.4042,113.75,1
Ti,0.8369,78.419,0
O,1.052,58.409,0
O,1.269,20.873,0
O,0.5418,154.02,1
O,0.6046,71.046,0
O,0.3473,0.63316,0
O,0.3473,28.181,0
Ti,0.6456,39.987,0
O,0.8386,19.314,0
Ti,0.6877,59.259,1
O,0.7628,25.201,0
O,0.8427,19.315,0
O,0.2186,22.491,1
O,0.4353,323.49,1
O,0.7898,23.549,0
O,0.9421,65.439,0
O,0.9976,37.777,0
Ti,1.001,77.677,0
O,0.8302,34.877,0
O,0.6298,19.74,1
O,1.19,48.356,1
O,0.6515,19.698,1
O,0.8654,299.02,1
O,2.365,52.208,0
O,2.459,48.053,0
O,1.403,81.753,0
O,1.389,28.127,0
O,1.044,44.621,0
O,1.115,32.204,0
Ti,1.063,87.26,1
Ti,1.362,41.412,0
O,0.4279,43.996,1
O,0.3567,20.583,0
O,0.8574,69.411,1
Ti,1.675,126.4,1
O,2.181,27.214,0
O,1.803,42.3,0
Ti,1.776,69.944,1
Ti,0.2186,56.135,1
O,0.2221,25.056,0
O,0.2262,23.902,0
O,0.8132,174.74,1
O,1.48,65.557,0
Ti,1.953,43.157,1
O,2.16,23.685,1
Ti,0.6527,150.32,1
O,0.8613,27.518,0
O,0.8375,32.216,0
O,0.752,56.542,0
O,1.014,38.607,1
O,1.067,34.247,0
Ti,1.209,58.639,1
O,1.394,29.057,1
O,1.79,55.517,1
O,0.2186,20.002,1
Ti,0.4355,54.42,1
O,0.6419,176.85,1
O,0.7607,102.29,0
O,0.919,42.36,0
O,0.766,63.561,0
O,0.8522,32.898,0
Ti,0.8408,40.297,1
O,1.057,132.84,1
O,1.64,71.121,0
O,1.861,35.619,0
O,1.246,20.442,1
O,0.6528,217.14,1
O,2.179,20.113,0
O,0.8423,110.52,1
O,0.9546,105.62,0
O,1.735,20.586,0
O,1.205,26.9,1
O,1.408,21.454,0
Ti,1.317,41.442,1
O,0.2186,39.748,1
O,0.2792,27.684,0
O,0.3706,0.17592,0
O,0.3706,24.653,0
O,0.538,0.5734,0
O,0.538,21.385,0
O,0.4337,58.243,1
O,0.8078,101.54,1
O,0.8778,22.099,0
O,0.9862,62.716,1
O,1.208,19.722,0
O,1.514,19.887,1
O,1.725,62.393,1
O,1.926,25.745,1
O,0.4367,80.668,1
Ti,0.6436,76.515,1
O,0.8528,37.616,0
O,1.027,0,0
O,1.027,33.276,0
O,1.003,43.891,1
O,1.205,0,0
O,1.205,38.844,0
Ti,1.068,109.6,1
O,1.152,30.667,0
O,0.6502,24.76,1
O,0.7689,0,0
O,0.7689,22.631,0
O,0.9854,0.4632,0
O,0.9854,20.168,0
Ti,1.052,199.47,1
O,1.521,23.941,0
O,1.457,79.962,0
O,1.613,0,0
O,1.613,77.214,0
O,1.146,43.311,1
O,1.283,46.978,1
O,1.701,31.369,0
O,1.458,39.051,1
O,1.62,26.043,1
O,0.4365,32.832,1
Ti,0.6542,120.31,1
Ti,0.8499,0.92442,0
Ti,0.8499,82.17,0
O,1.047,34.583,0
O,0.8418,247.43,1
Ti,2.567,64.983,0
O,2.723,24.424,0
O,1.427,25.99,0
Ti,0.4362,42.991,1
O,0.5006,31.979,0
O,0.7081,20.996,0
Ti,0.8461,276.99,1
O,1,19.782,0
O,0.9886,21.137,0
O,0.9862,78.229,0
O,1.017,39.534,0
O,0.9647,20.38,0
O,0.9034,51.95,0
O,0.8062,21.806,0
O,0.8978,43.426,0
O,1.174,68.047,1
O,1.429,30.309,0
O,0.2186,32.249,1
O,0.4345,175.59,1
O,1.1,21.91,0
O,0.61,60.089,0
O,0.6582,24.203,0
O,0.6476,43.276,1
O,1.419,27.952,1
O,1.426,22.4,0
Ti,2.047,76.647,1
O,1.983,22.664,0
Ti,0.4277,101.52,1
O,0.8411,54.647,0
Ti,0.7261,242.48,1
O,0.6233,23.259,0
O,0.7998,57.899,0
O,0.9403,0,0
O,0.9403,31.78,0
O,0.6908,20.573,1
Ti,0.4362,272.61,1
O,0.2852,24.207,0
O,0.2646,24.846,0
O,0.2216,22.459,0
O,0.1086,20.707,0
O,0.3227,50.45,0
O,0.3933,39.615,0
O,0.3617,21.356,0
Ti,0.4443,79.005,0
O,0.4494,50.285,0
O,0.5748,57.269,1
O,0.7584,21.994,0
Ti,0.6615,48.398,1
O,0.7971,29.482,0
O,1.163,19.774,0
Ti,0.6333,83.523,1
O,0.7909,140.86,1
O,1.137,134.37,0
O,1.979,60.976,0
O,2.278,23.528,0
O,1.783,47.105,0
O,0.8911,27.955,1
O,1.225,49.778,1
O,1.485,29.062,1
Ti,0.2186,266.73,1
O,0.7335,39.133,0
O,0.9905,22.767,0
Ti,0.623,145.67,0
O,1.087,38.97,0
O,1.246,28.611,0
O,0.7859,56.239,0
O,0.9189,26.794,0
O,0.351,56.623,1
O,0.4364,0.5512,0
O,0.4364,23.384,0
O,0.5902,30.093,1
O,0.5865,19.354,0
O,0.9252,21.401,1
O,0.9262,23.891,1
Ti,0.2186,387.56,1
O,0.6445,20.113,0
O,0.536,25.692,0
Ti,0.3208,104.17,0
Ti,0.2986,98.418,0
O,0.2141,72.8,0
O,0.3273,65.889,0
O,0.2583,101.13,0
O,0.342,53.572,0
Ti,0.287,40.498,0
Ti,0.2869,73.831,1
O,0.3279,20.109,0
O,0.3108,26.636,0
Ti,0.2186,233.45,1
O,0.7724,22.013,0
O,0.6589,0.10359,0
O,0.6589,19.91,0
Ti,0.7305,83.246,0
O,0.4138,37.273,0
O,0.3644,43.049,1
O,0.5427,20.419,0
Ti,0.4746,133.68,1
O,0.5019,58.584,0
O,0.521,33.692,0
O,0.4755,33.224,1
O,0.4028,24.518,1
O,0.3223,19.424,0
O,0.8729,98.45,1
O,0.9444,94.98,0
O,1.9,25.644,0
O,1.362,34.175,0
O,1.495,21.5,0
Ti,1.086,60.627,1
O,1.259,77.501,1
O,1.555,30.813,0
O,1.674,23.113,0
O,1.706,51.411,1
O,1.852,82.974,1
O,2.043,25.91,1
O,2.205,0,0
O,2.205,23.226,0
O,0.2186,75.977,1
O,0.645,56.811,1
Ti,1.081,70.685,1
O,1.21,20.093,0
O,1.276,137.44,1
O,2.166,29.388,0
O,1.429,40.357,0
Ti,1.482,56.719,1
O,1.547,33.238,0
O,0.2186,244.41,1
O,1.169,25.941,0
O,0.5544,22.88,0
Ti,0.3648,54.655,0
O,0.5212,20.636,0
O,0.4525,25.405,0
O,0.6156,100.32,1
O,0.7601,50.214,0
Ti,0.8321,49.887,1
O,0.9867,22.526,0
O,1.13,0,0
O,1.13,19.497,0
O,0.4353,23.479,1
O,1.071,140.56,1
O,1.32,97.281,0
O,1.472,36.005,0
O,1.233,24.103,0
O,1.248,33.189,1
O,1.444,55.582,1
O,1.633,47.675,1
O,1.833,38.8,1
O,2.013,22.494,1
O,2.192,41.813,1
O,0.2186,237.3,1
O,1.572,47.432,0
O,1.371,20.936,0
O,0.9549,40.651,0
O,1.147,19.657,0
O,0.4198,19.833,1
O,1.235,28.461,1
O,1.439,40.885,1
O,1.549,0,0
O,1.549,38.783,0
O,1.766,27.658,0
Ti,1.647,61.122,1
O,1.647,38.65,0
O,0.4331,35.363,1
O,0.6597,24.213,0
Ti,0.849,233.78,1
O,1.445,43.986,0
O,1.657,26.352,0
O,1.237,133.21,0
O,1.659,39.202,0
O,1.978,26.791,0
O,1.444,24.191,0
Ti,1.119,56.156,1
O,1.132,20.323,0
O,0.2186,110.13,1
Ti,0.3557,40.217,0
O,0.2748,49.695,0
O,0.3252,41.402,0
O,0.4252,31.216,0
O,0.4278,32.764,1
O,0.6366,94.047,1
O,0.998,82.344,0
O,1.213,29.123,0
O,1.185,84.221,1
Ti,1.314,58.336,0
Ti,1.594,74.469,1
O,1.665,34.497,0
Ti,0.4362,229.64,1
Ti,1.072,0.97424,0
Ti,1.072,174.34,0
Ti,1.721,60.994,0
O,2.203,21.299,0
O,1.502,44.378,0
O,0.6528,20.214,0
O,0.5644,93.777,1
O,0.7435,51.302,1
O,0.9159,38.879,1
O,1.043,0,0
O,1.043,35.846,0
Ti,0.2186,304.29,1
O,0.9007,66.063,0
O,0.7151,152.7,0
O,0.9982,70.756,0
Ti,1.112,40.107,0
O,0.8936,29.323,0
O,0.5568,23.145,0
O,0.6149,0.4527,0
O,0.6149,20.692,0
O,0.5908,25.421,1
Ti,0.845,95.97,1
Ti,0.666,52.748,0
O,0.8596,172.77,1
O,1.66,27.892,0
O,1.301,51.802,0
O,1.413,41.43,0
O,1.13,19.701,0
Ti,1.287,157.93,1
O,1.507,91.943,0
O,2.054,24.259,0
O,1.372,45.323,1
O,0.2186,118.68,1
O,0.3754,80.889,0
O,0.4274,82.812,1
O,0.5827,31.561,0
O,0.634,94.764,1
Ti,1.032,73.533,1
O,1.239,27.595,0
O,1.123,41.685,1
O,1.285,31.044,0
O,0.2186,97.748,1
O,0.2834,0,0
O,0.2834,95.616,0
O,0.6942,43.134,0
O,0.9489,24.96,0
Ti,0.429,315.61,1
Ti,0.5691,96.874,0
O,0.7503,21.799,0
O,0.6818,45.27,0
O,1.134,22.908,0
O,0.4903,19.126,0
O,0.4531,63.286,0
O,0.39,0,0
O,0.39,55.009,0
Ti,0.1954,40.189,0
Ti,0.4904,59.494,0
O,0.5198,28.508,0
O,0.4633,24.313,1
O,0.8714,48.889,1
O,0.9266,19.772,0
O,1.728,59.035,1
O,1.932,39.602,1
O,2.121,24.417,1
O,2.285,138.6,1
O,2.74,19.506,1
O,0.4356,19.584,1
O,0.8667,19.093,1
O,1.079,166.56,1
O,1.839,22.088,0
Ti,1.532,57.282,0
O,1.236,33.421,0
O,1.521,40.016,1
O,1.651,35.991,1
O,0.6516,318.16,1
O,2.941,73.682,0
O,3.083,57.566,0
O,1.9,38.03,0
O,1.517,19.011,0
Ti,1.002,50.874,1
O,0.2186,204.22,1
Ti,0.2283,47.67,0
Ti,0.05228,0.053257,0
Ti,0.05228,47.617,0
Ti,0.3325,130.91,0
O,0.5059,73.813,0
O,0.4216,99.166,1
O,0.3966,30.185,0
O,0.2036,22.133,0
O,0.02306,0.72909,0
O,0.02306,21.404,0
O,0.6038,64.203,1
O,0.7087,26.448,0
O,0.9272,78.119,1
O,1.118,20.363,0
O,0.2186,58.435,1
O,0.3418,0.0024855,0
O,0.3418,56.432,0
Ti,0.4322,409.14,1
O,0.2072,132.24,0
O,0.01662,23.633,0
O,0.00649,19.425,0
Ti,0.3435,152.43,0
O,0.3096,61.683,0
Ti,0.2735,42.558,0
O,0.3851,24.157,0
Ti,0.2186,388.64,1
Ti,0.1245,116.31,0
O,0.6914,43.112,0
O,0.3085,23.092,0
Ti,0.06951,196.82,0
O,0.1868,29.831,0
O,0.1761,0,0
O,0.1761,29.769,0
O,0.01586,0,0
O,0.01586,26.904,0
O,0.2779,20.573,1
Ti,0.325,49.01,1
O,0.2186,188.3,1
Ti,0.6787,49.781,0
O,0.8598,33.231,0
O,0.3833,87.918,0
O,0.9683,36.339,0
O,0.4222,50.632,1
O,0.6319,37.093,1
O,1.343,57.402,1
O,1.824,0,0
O,1.824,34.116,0
O,0.4357,302.93,1
O,2.193,36.226,0
O,2.277,137.23,0
O,2.732,43.311,0
O,1.837,19.084,0
O,0.6262,19.275,1
Ti,0.9188,58.541,1
O,0.2186,205.37,1
O,0.3883,198.58,0
O,1.747,21.26,0
O,1.649,21.633,0
O,1.343,25.285,0
Ti,0.4215,192.4,1
O,0.7816,33.684,0
O,0.6872,31.436,0
Ti,0.6625,50.982,0
O,0.5278,21.623,0
O,0.4749,58.265,1
O,0.6652,21.769,0
O,0.604,20.289,1
O,0.2186,141.79,1
O,0.2838,62.419,0
O,0.7675,56.731,1
O,0.8647,20.727,0
O,0.9134,178.74,1
O,1.96,23.827,0
O,1.802,31.98,0
O,1.165,35.871,0
O,1.055,19.22,1
Ti,0.2186,262.79,1
O,1.075,24.58,0
O,0.9283,61.193,0
O,1.421,0.89974,0
O,1.421,32.114,0
O,1.622,21.701,0
Ti,0.3884,47.861,0
O,0.4636,26.501,0
O,0.5728,0,0
O,0.5728,23.513,0
O,0.3527,71.697,1
O,0.3702,56.678,0
O,0.4061,48.778,0
O,0.5362,44.196,1
O,0.917,37.832,1
Ti,0.4267,47.128,1
O,0.5673,25.325,0
Ti,0.6043,64.762,1
O,0.6546,38.451,0
O,0.8195,31.854,0
O,0.8148,65.285,1
Ti,1.377,92.055,1
Ti,0.2186,379.2,1
Ti,0.08182,44.92,0
Ti,0.2293,41.074,0
O,0.2852,28.441,1
O,0.4273,148.76,1
O,0.9463,57.856,0
O,1.067,36.249,0
O,0.6931,21.703,0
O,1.27,120.46,1
O,1.732,19.688,0
Ti,1.769,52.947,0
O,1.46,63.081,1
O,1.642,22.475,1
O,0.2186,137.2,1
O,0.503,0.86934,0
O,0.503,64.628,0
O,1.248,20.293,0
Ti,0.3906,65.158,0
Ti,0.64,64.014,1
O,0.8494,198.52,1
O,2.286,60.788,0
O,2.071,21.672,0
O,1.256,22.364,0
O,1.056,27.916,0
O,0.6531,135.5,1
O,1.16,26.643,0
O,1.253,19.939,0
O,1.044,19.672,0
O,0.8206,27.718,0
Ti,0.851,98.462,1
O,1.216,30.989,0
O,1.052,45.217,0
O,0.961,36.389,1
O,1.186,21.594,1
O,1.226,23.17,1
Ti,0.2186,95.934,1
O,0.6517,34.854,0
O,0.3715,32.553,0
O,0.811,54.963,1
O,0.8899,19.305,0
O,0.8696,24.386,0
Ti,1.022,98.702,1
Ti,1.211,64.499,0
O,1.378,39.013,0
Ti,1.151,134.51,1
Ti,1.374,54.7,0
O,1.512,21.62,0
Ti,0.2186,395.87,1
O,0.6826,45.851,0
O,0.5857,128,0
O,1.081,51.072,0
Ti,0.4574,86.757,0
O,0.6137,21.109,0
O,0.5233,23.517,0
O,0.4999,23.983,0
O,0.272,66.041,1
O,0.3176,37.419,0
O,0.8635,41.627,1
O,1.072,33.254,1
O,1.275,132.3,1
Ti,1.704,70.31,0
O,2.081,19.652,0
O,1.432,34.707,1
O,1.833,66.4,1
O,2.148,26.418,0
O,2.046,23.177,1
Ti,0.4321,90.94,1
O,0.7427,29.081,0
O,0.6014,45.645,1
O,0.7638,19.962,1
Ti,1.365,145.97,1
O,1.434,92.592,0
O,1.564,21.6,0
Ti,1.323,60.858,1
O,0.2186,119.41,1
O,0.2975,113.15,0
O,0.8487,30.241,0
O,0.9899,0,0
O,0.9899,26.282,0
Ti,0.4273,132.89,1
O,0.4563,29.849,0
O,0.4774,70.511,0
O,0.5505,38.756,0
Ti,0.6151,52.145,1
Ti,0.6576,39.484,0
O,1.138,52.807,1
O,1.317,33.62,1
Ti,0.6528,277.47,1
O,0.8145,25.062,0
O,0.7048,28.7,0
O,0.6446,121.79,0
O,0.7717,40.676,0
Ti,0.7743,129.29,1
O,0.8872,66.783,0
O,1.057,28.507,0
O,0.8023,31.505,0
O,0.435,380.56,1
O,1.653,46.186,0
O,1.749,24.893,0
Ti,1.46,55.594,0
Ti,1.056,67.846,0
O,0.9701,41.562,0
Ti,0.8618,112.4,0
Ti,0.975,53.857,1
Ti,1.049,41.481,0
O,0.4306,44.532,1
O,0.4819,23.952,0
O,1.449,46.901,1
O,1.635,63.656,1
Ti,2.239,77.664,1
O,0.435,329.55,1
O,1.568,28.191,0
O,1.728,191.04,0
O,2.469,144.29,0
O,2.842,57.464,0
Ti,2.811,57.219,0
O,0.6303,43.209,1
O,0.7817,28.213,1
O,0.9781,31.573,1
O,0.4347,39.987,1
O,1.019,205.8,1
Ti,1.286,57.312,0
O,1.106,23.04,0
Ti,1.437,43.215,0
O,1.489,26.627,0
O,1.272,49.231,0
O,1.218,31.839,1
O,1.401,29.824,1
O,1.543,56.648,1
Ti,0.4362,66.857,1
O,0.328,20.866,0
O,0.4592,20.631,0
O,0.641,42.52,1
O,0.833,42.651,1
O,0.9968,96.212,1
O,1.391,93.934,1
O,1.546,79.542,0
O,1.883,0.75383,0
O,1.883,30.863,0
O,0.2186,137.91,1
O,0.2247,0.33705,0
O,0.2247,34.101,0
O,0.008667,25.124,0
Ti,0.3655,101.47,0
O,0.7298,20.429,0
Ti,0.5827,46.33,0
O,0.7299,19.984,0
Ti,0.4256,201.93,1
O,0.5329,19.166,0
O,0.5783,23.862,0
O,0.5097,129.29,0
Ti,0.6582,46.36,0
O,0.7785,28.13,0
O,0.9421,23.416,0
Ti,0.5451,68.09,1
O,0.6497,23.995,0
O,0.4847,41.173,1
O,0.4061,20.843,0
O,0.4301,28.82,1
O,1.203,157.63,1
O,1.448,43.16,0
O,1.414,42.805,0
O,1.525,28.907,0
Ti,1.325,55.665,1
O,1.473,21.686,0
O,1.468,69.313,1
O,1.547,54.194,0
O,1.676,30.825,0
O,1.802,19.914,0
O,0.2186,66.089,1
Ti,0.268,39.077,0
O,0.3609,19.275,0
O,0.4316,55.743,1
O,0.6487,21.973,1
O,1.063,59.341,1
O,1.307,30.201,0
O,1.258,115.32,1
O,1.37,76.323,0
O,1.129,29.503,0
O,1.216,24.903,0
O,1.463,27.756,1
O,0.2186,47.772,1
O,0.8468,53.63,1
O,1.157,21.906,0
O,1.028,51.471,1
O,1.221,23.436,0
Ti,1.179,187.86,1
O,1.307,40.304,0
O,1.26,27.256,0
O,1.239,30.982,0
O,1.27,0.5894,0
O,1.27,25.472,0
O,1.29,36.606,1
O,1.388,21.555,1
Ti,0.6504,318.88,1
O,1.098,100.56,0
O,1.646,25.196,0
O,1.035,28.903,0
O,0.8733,75.374,0
Ti,0.943,54.9,0
O,1.496,21.645,0
Ti,0.7768,45.945,0
O,0.9191,20.215,0
O,0.703,19.08,1
O,0.8037,38.318,1
O,0.9287,38.016,1
Ti,0.2186,52.92,1
O,0.6226,68.593,1
O,0.8087,71.746,1
Ti,0.8742,40.562,0
Ti,0.9999,59.862,1
O,1.568,39.519,1
O,2.052,23.147,1
O,0.838,96.848,1
O,0.9751,32.773,0
O,0.9877,49.937,0
O,1.116,40.158,0
Ti,1.024,48.083,1
O,1.274,81.835,1
Ti,1.321,53.234,0
O,1.436,36.824,0
O,1.627,26.956,0
O,1.437,55.3,1
O,1.512,23.219,0
O,0.2186,73.231,1
O,0.2756,0.00010065,0
O,0.2756,71.231,0
Ti,0.4308,394.82,1
Ti,0.08095,64.927,0
Ti,0.2579,118.37,0
Ti,0.1573,42.162,0
Ti,0.8687,321.26,1
O,0.8604,21.755,0
O,0.9256,28.41,0
O,0.9425,203.21,0
O,0.3453,29.375,0
O,0.2345,22.418,0
O,0.08734,0,0
O,0.08734,22.417,0
O,0.4473,32.634,0
Ti,1.026,74.348,0
Ti,0.9876,47.298,0
O,1.037,20.945,0
O,1.013,24.145,1
O,0.9824,22.572,1
O,0.2186,134.83,1
O,0.3855,118.59,0
O,0.7008,65.044,0
O,0.4262,126.38,1
O,1.239,41.907,0
O,0.6391,23.112,0
O,0.7792,23.2,1
O,0.2186,233.86,1
O,0.918,21.558,0
O,0.3659,133.67,0
Ti,1.05,50.857,0
O,0.4202,46.419,1
O,0.6356,26.263,1
O,0.8488,26.459,1
Ti,1.061,100.21,1
O,1.094,53.93,0
O,0.2186,182.71,1
O,0.584,105.41,0
O,0.7494,51.535,0
O,0.9763,20.388,0
Ti,0.6287,191.35,1
O,1.045,105.76,0
O,2.057,33.137,0
O,1.876,21.122,0
O,0.6511,47.282,1
O,0.6418,299.21,1
O,2.039,92.634,0
O,2.385,22.836,0
O,1.841,25.287,0
O,1.178,72.874,0
O,0.8281,78.092,1
Ti,0.2186,276.35,1
O,0.702,22.916,0
Ti,0.745,182.91,0
O,1.665,35.883,0
O,1.47,24.929,0
O,0.4087,31.746,0
O,0.6281,19.476,0
O,0.5088,21.551,1
O,0.6186,23.194,1
O,0.6796,41.38,1
O,0.6511,329.98,1
O,3.275,39.237,0
O,3.452,0,0
O,3.452,27.874,0
O,2.311,40.486,0
O,1.903,84.409,0
O,2.002,35.847,0
O,2.082,22.835,0
O,1.034,34.122,0
Ti,1.065,74.121,1
O,1.173,33.644,0
O,0.6495,61.432,1
O,0.8457,154.34,1
O,1.354,48.061,0
O,1.27,136.88,1
O,1.582,0,0
O,1.582,29.54,0
Ti,1.477,69.08,0
O,1.654,50.983,0
O,0.2186,55.718,1
Ti,1.024,286.13,1
Ti,1.513,63.649,0
O,1.37,23.59,0
O,1.48,0.31985,0
O,1.48,21.27,0
Ti,1.189,174.24,0
O,1.84,25.288,0
O,1.644,32.329,0
Ti,1.431,65.129,0
O,1.069,59.801,1
O,1.346,0.42422,0
O,1.346,19.487,0
O,0.4352,119.61,1
O,0.6337,105.96,1
O,1.001,47.132,0
O,1.308,0,0
O,1.308,30.041,0
O,0.8017,176.61,1
O,1.089,136.98,0
O,1.778,35.124,0
O,0.9272,26.727,1
Ti,0.4345,81.784,1
O,0.4494,23.164,0
O,0.4347,0,0
O,0.4347,20.053,0
O,0.4603,30.56,0
O,0.6422,20.222,1
O,0.839,46.388,1
O,0.8744,23.993,0
O,1.234,181.47,1
O,1.43,19.66,0
O,1.591,21.41,0
O,1.748,25.065,0
Ti,1.92,55.012,0
O,1.997,22.915,0
O,1.447,48.096,1
O,1.584,19.677,0
O,1.856,23.049,1
O,0.2186,94.84,1
O,0.4496,39.075,0
O,0.2814,50.847,0
O,0.3473,0,0
O,0.3473,49.934,0
O,0.4293,21.791,1
Ti,0.6446,281.99,1
O,0.6611,53.26,0
Ti,0.5761,78.034,0
O,0.6003,20.975,0
O,0.6445,39.615,0
O,0.6445,26.232,0
O,0.7443,25.693,1
O,0.862,29.56,1
O,0.6468,47.773,1
O,0.7156,26.928,0
Ti,0.8554,360.46,1
Ti,0.8855,0.56181,0
Ti,0.8855,104.8,0
O,0.984,33.25,0
O,0.9861,34.775,0
O,0.8895,50.003,0
O,0.9202,159.71,0
O,1.599,23.094,0
O,1.048,19.222,0
O,0.9801,24.784,0
O,0.8831,38.812,1
Ti,0.2186,44.685,1
O,0.8388,25.055,1
O,1.427,56.259,1
O,1.627,249.15,1
O,1.992,27.827,0
O,1.823,182.21,0
O,2.496,71.822,0
Ti,2.425,61.934,0
Ti,2.587,0,0
Ti,2.587,61.506,0
O,3.019,26.646,0
Ti,0.2186,93.916,1
O,0.3502,31.876,0
O,0.7603,223.86,1
O,1.418,0,0
O,1.418,26.77,0
O,0.8916,123.08,0
O,1.013,79.065,0
O,1.17,40.483,0
Ti,0.9425,75.009,1
O,1.076,48.072,0
O,0.2186,88.785,1
O,0.2878,40.392,0
O,0.3497,28.008,0
O,0.4353,0,0
O,0.4353,27.956,0
O,0.4295,25.797,1
O,0.6463,190.14,1
Ti,1.214,60.893,0
O,1.137,24.878,0
Ti,1.256,66.531,0
O,1.583,24.887,0
O,0.8355,82.129,1
O,1.836,0,0
O,1.836,28.846,0
O,0.9662,58.887,1
O,1.103,30.889,0
Ti,0.2186,214.77,1
Ti,1.065,60.376,0
O,1.274,44.728,0
O,0.5216,88.46,0
O,0.4145,0.6217,0
O,0.4145,21.809,0
O,0.5296,33.141,0
O,0.3692,82.029,1
Ti,0.5645,59.133,0
Ti,0.4653,131.13,1
O,0.6135,28.832,0
O,0.5727,59.128,0
O,0.7496,37.477,0
O,0.497,20.735,0
O,0.4887,39.989,1
O,0.4326,71.092,1
O,0.5263,24.818,0
O,0.6304,58.785,1
O,0.8415,120.94,1
O,1.004,61.29,0
O,1.243,74.635,1
O,1.508,19.468,0
O,1.397,33.624,0
Ti,1.439,48.655,1
O,0.4296,26.477,1
Ti,0.6366,303.31,1
O,0.9301,25.015,0
O,0.8171,70.802,0
O,0.9143,22.011,0
O,0.7654,23.067,0
O,0.7501,46.232,0
Ti,0.6969,87.587,0
Ti,0.7964,42.223,0
O,0.8748,25.876,0
Ti,0.2186,220.8,1
O,0.431,95.55,0
O,0.7253,28.972,0
O,0.3448,66.896,0
O,0.5861,19.37,0
Ti,0.3692,74.566,1
O,0.6365,33.301,0
Ti,0.5034,91.207,1
O,0.2646,23.454,1
O,0.1096,0,0
O,0.1096,19.384,0
O,0.1847,22.139,1
O,0.1461,0.29115,0
O,0.1461,19.848,0
O,0.6482,64.503,1
Ti,1.271,142.51,1
O,1.338,82.117,0
Ti,1.477,92.634,1
O,1.53,52.359,0
O,1.641,24.085,0
Ti,1.671,121.71,1
Ti,1.76,51.533,0
O,1.704,57.776,0
O,0.4364,90.96,1
O,0.2355,32.002,0
O,0.5049,23.226,0
O,0.6514,38.708,1
O,0.8613,42.908,1
O,1.033,0,0
O,1.033,38.911,0
Ti,1.053,56.519,1
Ti,1.193,104.98,1
Ti,1.319,46.732,0
O,1.406,34.209,0
O,1.245,29.619,0
O,1.355,63.302,1
Ti,1.445,40.255,1
O,1.469,19.92,0
O,0.6545,105.82,1
O,1.035,72.387,0
O,2.124,26.106,0
O,1.067,58.192,1
Ti,1.274,84.393,1
O,1.325,55.993,0
Ti,1.476,107.87,1
O,1.772,26.873,0
O,1.634,50.611,0
Ti,1.534,45.142,1
O,0.4367,385.68,1
O,1.482,48.447,0
O,1.62,0,0
O,1.62,25.39,0
O,1.609,19.213,0
O,1.315,29.266,0
O,1.357,19.414,0
O,1.232,161.81,0
O,1.774,35.382,0
O,1.377,56.195,0
O,1.473,35.674,0
O,0.6493,40.818,0
Ti,0.8536,60.869,1
O,0.8865,26.262,0
O,0.8664,50.454,1
Ti,1.451,60.541,1
O,1.5,21.498,0
O,1.632,47.816,1
O,1.587,24.132,0
O,1.838,31.221,1
O,2.055,98.688,1
O,2.761,26.311,0
O,2.207,21.163,0
Ti,0.4364,221.38,1
O,0.5472,34.244,0
O,0.4109,19.863,0
O,0.2358,0,0
O,0.2358,19.392,0
O,0.5612,27.461,0
Ti,0.5435,90.993,0
O,0.5998,25.905,0
O,0.5897,96.028,1
O,0.8029,22.562,0
Ti,0.7567,106.11,1
O,0.8251,23.64,0
Ti,0.8742,56.269,0
O,0.2186,126.16,1
O,0.3413,105.34,0
O,0.4268,111.36,1
O,0.2447,21.166,0
O,0.5665,19.867,0
Ti,0.6091,40.969,0
Ti,0.6068,52.007,1
O,0.7775,36.636,0
O,0.8553,117.15,1
O,1.259,52.47,0
O,0.2186,167.32,1
O,0.2921,159.32,0
O,1.319,71.646,0
O,1.625,22.309,0
O,1.508,19.692,0
