# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
Si,0.2181,60.191,1
Si,0.2874,56.781,0
C,0.4602,26.38,0
Si,0.2181,58.511,1
C,0.2653,41.879,0
C,0.3662,0,0
C,0.3662,38.506,0
C,0.2181,50.566,1
C,0.2181,30.924,1
C,0.3493,0.032242,0
C,0.3493,28.892,0
C,0.2181,56.906,1
Si,0.2181,46.793,1
C,0.2181,25.533,1
Si,0.2181,47.179,1
Si,0.2742,0.3276,0
Si,0.2742,41.239,0
Si,0.3976,43.319,1
C,0.6738,29.481,0
C,0.4325,56.06,1
C,0.2181,32.68,1
Si,0.2181,47.528,1
Si,0.3983,40.693,0
C,0.2181,47.454,1
Si,0.2181,66.343,1
Si,0.3026,0,0
Si,0.3026,59.778,0
C,0.4683,45.609,0
C,0.6696,25.699,0
Si,0.2181,45.838,1
C,0.4229,49.55,1
C,0.6162,28.839,1
C,0.4119,25.649,1
Si,0.4206,57.119,1
C,0.6302,25.97,1
Si,0.2181,63.214,1
C,0.5941,36.35,0
Si,0.2181,78.483,1
C,0.3864,59.719,0
C,0.2181,54.773,1
C,0.4243,0,0
C,0.4243,47.527,0
Si,0.4331,76.298,1
Si,0.2181,91.343,1
Si,0.3536,0,0
Si,0.3536,89.09,0
C,0.7626,30.768,0
Si,0.2181,91.85,1
Si,0.4259,54.589,1
C,0.2181,27.687,1
C,0.4306,50.861,1
C,0.6374,34.203,0
Si,0.2181,75.811,1
Si,0.6294,52.139,1
C,0.9631,35.363,0
Si,0.2181,42.827,1
C,0.4202,26.713,1
Si,0.4175,47.202,1
C,0.775,26.871,0
Si,0.2181,54.613,1
Si,0.4307,59.55,1
C,0.4319,40.751,1
Si,0.2181,54.087,1
Si,0.4344,41.688,0
C,0.3917,26.34,1
C,0.4307,43.267,1
C,0.2181,58.053,1
Si,0.2181,87.525,1
Si,0.4036,43.906,0
Si,0.2181,57.391,1
Si,0.3603,40.62,0
Si,0.2181,56.728,1
Si,0.4193,45.396,0
C,0.4219,45.143,1
Si,0.2181,91.597,1
C,0.6164,27.172,0
C,0.2181,33.088,1
Si,0.2181,54.138,1
Si,0.4338,0,0
Si,0.4338,48.179,0
C,0.6393,39.266,0
C,0.2181,50.851,1
Si,0.2181,72.541,1
Si,0.3347,47.535,0
C,0.4291,45.15,1
Si,0.2181,40.248,1
Si,0.2181,64.21,1
Si,0.2181,84.049,1
Si,0.324,47.394,0
C,0.3486,28.299,0
C,0.3868,0,0
C,0.3868,28.283,0
Si,0.433,41.858,1
C,0.2181,70.594,1
C,0.2181,65.096,1
C,0.4229,47.447,0
Si,0.2181,63.028,1
Si,0.3896,44.752,0
Si,0.5588,0,0
Si,0.5588,41.76,0
Si,0.4167,52.99,1
C,0.6328,33.729,1
Si,0.2181,67.936,1
C,0.3722,25.179,0
Si,0.4288,52.327,1
C,0.6259,31.769,0
Si,0.2181,45.98,1
C,0.2181,43.212,1
C,0.2181,39.436,1
Si,0.2181,78.526,1
C,0.3816,39.597,0
Si,0.2181,87.571,1
Si,0.4045,53.738,0
C,0.4242,43.603,1
Si,0.2181,48.451,1
C,0.2181,48.111,1
C,0.3754,27.257,0
C,0.2181,25.664,1
Si,0.4283,42.906,1
C,0.2181,32.395,1
C,0.4094,28.149,0
Si,0.4326,51.941,1
C,0.2181,56.315,1
C,0.4068,29.47,0
C,0.4318,44.189,1
C,0.432,38.799,1
C,0.2181,26.854,1
C,0.428,30.416,1
C,0.2181,33.131,1
Si,0.2181,87.181,1
Si,0.4111,0,0
Si,0.4111,86.442,0
C,0.628,55.425,0
Si,0.4311,63.046,1
Si,0.5583,43.501,0
C,0.2181,30.075,1
Si,0.4277,40.723,1
Si,0.2181,65.285,1
C,0.4032,35.703,0
Si,0.2181,91.751,1
Si,0.5814,0.46328,0
Si,0.5814,70.383,0
Si,0.2181,61.644,1
C,0.2744,46.082,0
C,0.4039,40.712,0
Si,0.4299,74.208,1
C,0.746,34.596,0
C,0.5986,25.632,0
C,0.5714,25.719,1
Si,0.4324,62.028,1
Si,0.2181,68.625,1
C,0.2181,35.817,1
C,0.2181,42.988,1
C,0.2181,29.713,1
C,0.4141,42.072,1
Si,0.4311,45.977,1
C,0.5802,27.883,0
C,0.2181,48.605,1
C,0.3713,37.96,0
C,0.2181,46.165,1
C,0.3604,0,0
C,0.3604,40.941,0
C,0.2181,37.166,1
C,0.3575,0,0
C,0.3575,35.163,0
Si,0.6339,43.124,1
Si,0.2181,90.091,1
Si,0.3695,59.053,0
Si,0.5204,40.867,0
C,0.2181,67.504,1
Si,0.4218,54.725,0
C,0.4257,32.312,1
C,0.4256,37.934,1
Si,0.2181,42.677,1
Si,0.3991,0,0
Si,0.3991,40.728,0
Si,0.2181,46.979,1
C,0.2181,54.39,1
Si,0.4023,40.263,0
C,0.4268,25.107,1
C,0.4208,42.275,1
C,0.6336,0,0
C,0.6336,38.365,0
Si,0.6361,49.036,1
Si,0.4307,41.644,1
C,0.5327,26.363,0
C,0.2181,63.64,1
C,0.4293,0,0
C,0.4293,60.347,0
Si,0.6448,43.655,1
Si,0.2181,54.063,1
Si,0.4064,0,0
Si,0.4064,52.615,0
C,0.4226,35.062,1
C,0.4238,40.245,1
C,0.433,33.674,1
Si,0.2181,71.785,1
C,0.3841,42.181,0
C,0.4317,34.223,1
C,0.6271,32.674,1
Si,0.2181,73.231,1
C,0.8117,32.668,0
Si,0.2181,51.3,1
C,0.2724,28.147,0
Si,0.2181,50.185,1
Si,0.4143,50.853,1
C,0.2181,32.444,1
C,0.2181,25.471,1
Si,0.2181,47.984,1
C,0.4292,36.489,0
C,0.2181,41.46,1
Si,0.2181,82.183,1
Si,0.4089,80.286,0
C,0.6237,60.01,0
C,1.224,25.516,0
Si,0.427,54.88,1
C,0.4313,46.383,1
C,0.4123,27.022,1
C,0.2181,56.613,1
Si,0.4347,41.147,0
Si,0.2181,62.717,1
Si,0.3603,45.894,0
Si,0.2181,82.693,1
C,0.3498,50.311,0
C,0.2181,51.149,1
C,0.4249,40.845,1
Si,0.2181,84.001,1
Si,0.3789,81.814,0
Si,0.62,42.454,1
Si,0.4308,60.073,1
Si,0.5386,45.37,0
C,0.2181,48.459,1
Si,0.5547,45.283,1
Si,0.2181,52.277,1
C,0.2968,36.477,0
C,0.4331,7.9117e-05,0
C,0.4331,36.477,0
C,0.2181,63.351,1
Si,0.435,43.225,0
Si,0.2181,75.842,1
C,0.3798,43.219,0
C,0.2181,28.357,1
Si,0.2181,88.574,1
C,0.2181,31.073,1
C,0.3484,0.22522,0
C,0.3484,28.403,0
C,0.2181,41.151,1
C,0.2181,38.11,1
Si,0.2181,43.508,1
C,0.2181,55.426,1
Si,0.4116,43.991,1
C,0.2181,32.101,1
Si,0.4275,48.805,1
C,0.5418,27.299,0
Si,0.2181,88.527,1
C,0.3499,27.984,0
C,0.406,25.959,0
C,0.3266,49.785,0
Si,0.4245,47.51,1
C,0.5304,26.314,0
Si,0.2181,73.922,1
Si,0.4264,42.82,1
Si,0.2181,44.169,1
C,0.2181,58.403,1
Si,0.2181,59.005,1
Si,0.4296,41.459,1
C,0.2181,54.2,1
Si,0.3863,42.435,0
Si,0.2181,87.699,1
C,0.5345,37.194,0
Si,0.2181,73.328,1
C,0.3496,55.2,0
Si,0.4279,44.177,1
Si,0.2181,76.581,1
Si,0.4222,47.063,0
C,0.4151,35.758,1
C,0.2181,25.622,1
C,0.6011,28.221,1
Si,0.4318,43.101,1
C,0.2181,60.581,1
C,0.433,31.712,0
Si,0.2181,87.336,1
Si,0.3455,62.824,0
C,0.4945,46.628,0
C,0.8933,28.734,0
C,0.2181,32.659,1
C,0.331,0,0
C,0.331,30.418,0
Si,0.4165,58.365,1
Si,0.2181,73.68,1
C,0.3177,44.928,0
C,0.2181,53.288,1
Si,0.2181,54.736,1
C,0.2181,37.397,1
Si,0.2181,78.008,1
Si,0.4019,52.191,0
Si,0.4143,58.987,1
Si,0.4309,45.203,1
Si,0.2181,71.972,1
C,0.3788,58.623,0
C,0.4318,48.984,1
C,0.2181,50.298,1
Si,0.2181,74.789,1
C,0.3001,51.91,0
C,0.4323,42.487,1
C,0.6018,31.92,0
C,0.4262,29.376,1
Si,0.2181,43.306,1
C,0.4102,31.759,0
C,0.5964,33.203,1
C,0.7673,25.325,0
Si,0.4177,40.586,1
C,0.6243,30.468,0
C,0.6339,44.987,1
C,0.4245,43.571,1
Si,0.2181,42.28,1
Si,0.2181,86.815,1
C,0.4084,66.772,0
Si,0.6479,50.089,1
Si,0.6466,48.761,1
C,0.2181,38.229,1
Si,0.2181,59.628,1
Si,0.2181,69.449,1
C,0.4148,42.125,0
Si,0.2181,45.468,1
C,0.2754,34.592,0
Si,0.2181,67.021,1
C,0.3617,41.914,0
Si,0.4151,52.57,1
Si,0.4239,51.307,1
Si,0.4247,55.101,1
Si,0.2181,66.584,1
C,0.3093,47.517,0
C,0.4325,40.369,1
Si,0.608,41.128,1
C,0.4288,43.834,1
Si,0.4318,65.894,1
Si,0.2181,58.577,1
C,0.2643,27.127,0
Si,0.43,45.31,1
Si,0.2181,43.241,1
Si,0.2181,57.79,1
C,0.3466,46.271,0
Si,0.4332,76.325,1
Si,0.2181,64.174,1
Si,0.2181,57.268,1
C,0.2181,60.4,1
Si,0.2181,48.774,1
Si,0.6158,53.766,1
C,0.8076,32.781,0
Si,0.4241,67.682,1
Si,0.2181,89.201,1
Si,0.4048,66.417,0
C,0.4306,28.782,1
Si,0.4272,49.615,1
C,0.4313,28.443,1
C,0.2181,42.548,1
Si,0.2181,48.849,1
C,0.2181,28.291,1
C,0.2181,26.095,1
Si,0.2181,53.59,1
C,0.6166,44.093,1
C,0.433,50.987,1
C,0.6306,31.953,1
Si,0.6362,58.344,1
C,0.9088,31.708,0
C,0.2181,62.739,1
Si,0.2181,57.422,1
C,0.3607,40.475,0
Si,0.2181,45.877,1
C,0.2181,51.141,1
Si,0.2181,68.432,1
C,0.3779,49.402,0
Si,0.2181,52.12,1
C,0.4181,34.45,0
C,0.2181,52.126,1
C,0.2181,60.552,1
C,0.4326,0.023112,0
C,0.4326,58.529,0
Si,0.2181,70.674,1
Si,0.4328,71.792,1
C,0.585,32.814,0
Si,0.2181,74.104,1
C,0.4134,32.75,0
C,0.2181,62.407,1
C,0.4291,0,0
C,0.4291,56.545,0
C,0.2181,34.871,1
Si,0.431,72.902,1
C,0.5975,49.356,0
C,0.2181,56.884,1
C,0.3921,44.666,0
C,0.5792,0,0
C,0.5792,44.236,0
C,1.009,0,0
C,1.009,31.06,0
Si,0.4101,41.837,1
Si,0.2181,83.952,1
Si,0.3508,0,0
Si,0.3508,83.183,0
C,0.4279,32.286,1
C,0.4323,27.046,1
C,0.2181,64.563,1
Si,0.4336,47.201,0
C,0.2181,27.933,1
C,0.2181,47.079,1
C,0.3646,27.166,0
Si,0.4306,59.202,1
Si,0.6482,46.198,1
C,0.4301,53.754,1
C,0.8323,0,0
C,0.8323,40.793,0
C,0.4291,33.157,1
Si,0.2181,59.433,1
C,0.3602,37.658,0
C,0.2181,55.462,1
Si,0.4318,43.688,0
C,0.2181,53.541,1
Si,0.4329,48.784,1
C,0.4058,36.309,1
C,0.5809,25.587,0
Si,0.4173,40.123,1
C,0.4202,25.725,1
Si,0.4256,70.679,1
Si,0.4247,44.012,1
Si,0.5208,0,0
Si,0.5208,43.283,0
C,0.73,35.852,0
Si,0.5839,43.884,1
C,0.4316,25.3,1
C,0.2181,67.378,1
C,0.2181,64.608,1
C,0.4335,0.52477,0
C,0.4335,62.083,0
Si,0.6383,44.036,1
C,0.2181,41.795,1
C,0.2181,36.1,1
C,0.2181,26.553,1
Si,0.4286,56.138,1
C,0.2181,39.148,1
Si,0.4267,45.092,1
C,0.2181,43.123,1
Si,0.4304,61.917,1
Si,0.4326,59.042,1
C,0.2181,47.237,1
C,0.4325,41.96,1
Si,0.2181,43.046,1
Si,0.4286,50.345,1
C,0.6209,35.043,0
C,0.41,26.734,1
Si,0.4143,41.66,1
Si,0.6453,68.496,1
C,0.8337,32.44,0
Si,0.2181,41.578,1
Si,0.2181,75.622,1
Si,0.4198,57.371,0
Si,0.2181,91.715,1
C,0.3742,60.148,0
C,0.6488,25.672,0
Si,0.2181,61.765,1
Si,0.2985,44.989,0
C,0.2181,64.406,1
C,0.4341,35.244,0
Si,0.2181,52.435,1
C,0.444,25.791,0
C,0.2181,46.801,1
C,0.2181,47.146,1
Si,0.2181,72.322,1
C,0.2181,62.135,1
C,0.4104,0,0
C,0.4104,56.134,0
C,0.2181,28.744,1
Si,0.2181,47.238,1
C,0.2181,25.529,1
C,0.2181,35.825,1
C,0.4202,55.132,1
C,0.6206,43.448,0
C,0.2181,46.33,1
C,0.4241,28.458,0
C,0.432,55.338,1
Si,0.6254,42.801,1
C,0.8954,26.78,0
C,0.4325,28.119,1
Si,0.2181,53.469,1
Si,0.2181,53.394,1
Si,0.2181,44.442,1
Si,0.4295,40.585,1
C,0.4225,35.468,1
Si,0.2181,95.682,1
C,0.4016,27.766,0
C,0.4147,41.254,1
C,0.2181,48.813,1
C,0.5662,30.399,0
Si,0.4261,40.251,1
Si,0.2181,68.585,1
Si,0.4332,55.629,0
C,0.2181,38.576,1
C,0.4028,0,0
C,0.4028,35.911,0
C,0.4262,29.279,1
Si,0.2181,76.206,1
C,0.4233,43.825,1
C,0.2181,63.781,1
C,0.2181,29.486,1
C,0.2181,34.46,1
Si,0.2181,45.053,1
Si,0.2181,78.563,1
Si,0.2181,60.314,1
C,0.3648,25.479,0
Si,0.2181,88.621,1
Si,0.3374,57.552,0
Si,0.4676,42.727,0
C,0.2181,64.35,1
Si,0.2181,59.468,1
C,0.3638,32.945,0
C,0.6346,36.723,1
C,0.2181,39.07,1
C,0.3771,28.344,0
C,0.2181,52.748,1
C,0.3938,0.35227,0
C,0.3938,50.396,0
Si,0.2181,43.671,1
C,0.4021,32.379,0
Si,0.2181,45.442,1
Si,0.2181,62.036,1
Si,0.2706,43.262,0
C,0.2181,70.182,1
C,0.4361,52.479,0
C,0.8427,0,0
C,0.8427,42.073,0
Si,0.4314,77.869,1
C,0.4262,31.659,1
Si,0.2181,69.107,1
C,0.2926,52.086,0
Si,0.2181,41.576,1
C,0.3725,27.38,0
Si,0.2181,59.718,1
C,0.3454,48.717,0
C,0.7603,27.432,0
C,0.4329,33.581,1
C,0.5697,0.56567,0
C,0.5697,26.882,0
Si,0.2181,61.258,1
C,0.4254,28.545,1
C,0.4318,54.904,1
C,0.8597,29.255,0
Si,0.6067,45.989,1
C,0.7717,37.156,0
C,0.9828,28.414,0
Si,0.2181,62.909,1
C,0.4317,35.027,1
Si,0.2181,42.453,1
Si,0.2181,56.883,1
C,0.2978,29.331,0
C,0.2181,26.322,1
Si,0.4286,46.213,1
Si,0.43,40.895,1
C,0.2181,37.367,1
C,0.3628,0.55451,0
C,0.3628,34.812,0
C,0.2181,50.782,1
C,0.6322,40.866,1
Si,0.2181,52.588,1
C,0.2784,42.262,0
C,0.393,27.828,1
Si,0.2181,70.643,1
C,0.3424,59.013,0
Si,0.2181,83.921,1
C,0.4125,30.465,0
Si,0.2181,42.69,1
C,0.2785,34.616,0
C,0.4593,0,0
C,0.4593,34.145,0
C,0.6752,26.407,0
C,0.2181,51.024,1
C,0.428,33.899,0
C,0.6072,0,0
C,0.6072,33.299,0
C,0.2181,57.029,1
C,0.2181,57.327,1
C,0.3938,0,0
C,0.3938,54.709,0
Si,0.2181,79.344,1
Si,0.4044,45.037,0
C,0.4286,25.63,1
Si,0.4327,42.596,1
Si,0.2181,43.596,1
C,0.2975,36.214,0
C,0.4267,32.07,1
C,0.2181,42.937,1
C,0.2181,35.716,1
Si,0.2181,85.42,1
C,0.2181,56.279,1
Si,0.2181,42.686,1
C,0.3321,30.296,0
Si,0.2181,49.596,1
C,0.4174,40.283,0
Si,0.4263,52.099,1
Si,0.2181,67.937,1
Si,0.425,82.427,1
Si,0.2181,55.297,1
C,0.3263,31.608,0
C,0.2181,36.047,1
C,0.2181,57.176,1
Si,0.2181,71.499,1
C,0.4253,34.773,0
C,0.5877,26.452,0
C,0.2181,33.581,1
C,0.3591,28.173,0
Si,0.2181,64.955,1
Si,0.6217,49.464,1
Si,0.6338,53.676,1
Si,0.2181,43.252,1
C,0.2181,34.657,1
Si,0.2181,81.488,1
Si,0.3303,56.746,0
C,0.2181,61.84,1
C,0.4346,29.337,0
C,0.2181,56.87,1
C,0.524,27.551,0
C,0.2181,26.3,1
C,0.6463,31.229,1
Si,0.2181,86.36,1
Si,0.5746,51.646,0
C,0.2181,26.276,1
C,0.2181,51.607,1
C,0.3783,0.64162,0
C,0.3783,43.915,0
Si,0.2181,49.837,1
Si,0.4011,42.341,0
C,0.2181,30.715,1
Si,0.2181,82.377,1
C,0.2181,45.789,1
C,0.409,0,0
C,0.409,43.613,0
C,0.4261,32.15,1
Si,0.2181,83.07,1
C,0.3392,42.363,0
C,0.2181,28.71,1
C,0.4276,29.556,1
C,0.2181,40.155,1
C,0.4105,0,0
C,0.4105,38.155,0
Si,0.4263,50.432,1
Si,0.2181,46.449,1
C,0.2561,35.305,0
C,0.3597,0.27516,0
C,0.3597,35.03,0
C,0.4294,32.275,1
Si,0.4232,49.678,1
Si,0.426,73.644,1
Si,0.7784,44.255,0
C,0.9813,29.216,0
Si,0.6218,47.426,1
C,0.7388,25.266,0
Si,0.2181,40.946,1
C,0.2181,61.781,1
C,0.2181,42.728,1
Si,0.2181,80.317,1
C,0.3885,62.95,0
C,0.2181,25.661,1
Si,0.4286,48.982,1
Si,0.5503,40.763,0
C,0.2181,41.792,1
C,0.3413,0.019297,0
C,0.3413,39.772,0
Si,0.4262,48.444,1
C,0.2181,42.167,1
C,0.2181,60.399,1
C,0.2181,40.155,1
C,0.4014,0,0
C,0.4014,35.539,0
Si,0.2181,48.301,1
C,0.4222,34.31,0
Si,0.4236,42.605,1
C,0.2181,53.779,1
Si,0.2181,46.206,1
Si,0.2181,82.141,1
C,0.4194,51.307,0
C,0.2181,57.691,1
Si,0.2181,44.023,1
C,0.2181,34.782,1
Si,0.2181,43.474,1
Si,0.2181,88.304,1
Si,0.426,45.84,0
C,0.5795,33.728,0
Si,0.2181,78.45,1
Si,0.2181,42.911,1
C,0.2181,69.68,1
C,0.4328,25.597,0
Si,0.2181,63.313,1
C,0.6417,26.231,1
Si,0.2181,41.694,1
Si,0.2181,84.759,1
Si,0.3112,72.732,0
Si,0.2181,58.351,1
Si,0.4211,53.165,1
C,0.4167,25.127,1
Si,0.2181,56.674,1
C,0.2181,37.119,1
C,0.3897,0.41045,0
C,0.3897,34.708,0
C,0.4286,47.312,1
C,0.2181,57.457,1
Si,0.2181,71.105,1
Si,0.418,52.043,0
Si,0.2181,56.377,1
C,0.3247,45.663,0
Si,0.2181,93.974,1
C,0.4138,49.126,0
Si,0.4328,45.407,1
C,0.4332,56.33,1
Si,0.2181,91.725,1
Si,0.3474,89.589,0
C,0.5585,39.468,0
C,0.714,26.582,0
C,0.2181,45.347,1
C,0.4275,28.692,0
Si,0.2181,67.713,1
C,0.4288,34.716,0
Si,0.4318,56.274,1
C,0.5784,42.18,0
C,0.2181,28.461,1
C,0.2181,40.341,1
Si,0.2181,46.154,1
C,0.3059,30.839,0
Si,0.2181,51.488,1
Si,0.4255,47.362,1
Si,0.2181,83.968,1
Si,0.4044,59.319,0
C,0.2181,31.751,1
Si,0.4331,63.067,1
Si,0.4308,48.36,1
C,0.2181,63.112,1
C,0.4358,32.803,0
Si,0.2181,78.192,1
Si,0.4074,0,0
Si,0.4074,77.802,0
Si,0.2181,67.184,1
C,0.4318,39.106,0
C,0.4244,49.57,1
C,0.2181,47.237,1
C,0.3651,0,0
C,0.3651,45.218,0
Si,0.2181,42.679,1
Si,0.6349,50.679,1
Si,0.7973,43.772,0
C,0.2181,57.411,1
Si,0.3961,46.45,0
Si,0.2181,60.497,1
Si,0.3345,0,0
Si,0.3345,58.202,0
Si,0.2181,40.323,1
C,0.4003,29.072,1
C,0.2181,40.33,1
C,0.2181,27.986,1
C,0.4278,42.047,1
Si,0.2181,45.708,1
C,0.2817,35.456,0
C,0.2181,43.873,1
C,0.2181,49.887,1
C,0.4626,25.082,0
C,0.4299,26.657,1
C,0.4332,61.743,1
C,0.8157,51.544,0
C,0.2181,63.835,1
C,0.2181,29.565,1
Si,0.2181,86.871,1
C,0.4139,41.25,0
C,0.4324,28.702,1
Si,0.2181,73.496,1
C,0.8568,31.537,1
C,0.2181,37.231,1
Si,0.2181,55.81,1
C,0.4343,29.804,0
Si,0.4155,54.985,1
C,0.2181,47.818,1
Si,0.2181,48.007,1
Si,0.3022,0,0
Si,0.3022,42.365,0
Si,0.3969,41.722,1
C,0.5148,31.317,0
C,0.4251,27.634,1
C,0.2181,41.8,1
Si,0.2181,40.666,1
Si,0.2181,55.065,1
C,0.2608,38.842,0
C,0.3503,37.392,0
Si,0.4247,56.618,1
C,0.2181,62.26,1
C,0.2181,47.463,1
C,0.356,31.855,0
Si,0.2181,41.983,1
C,0.8504,25.085,1
Si,0.4233,59.324,1
C,0.5742,35.335,0
Si,0.6157,42.196,1
Si,0.2181,41.572,1
C,0.2973,26.955,0
C,0.2181,52.395,1
Si,0.4279,54.204,1
Si,0.2181,84.231,1
C,0.403,54.687,0
C,0.5869,29.022,0
C,0.2181,46.582,1
C,0.3899,34,0
Si,0.2181,64.158,1
C,0.393,28.568,0
Si,0.4287,45.885,1
C,0.5468,31.042,0
C,0.5954,30.448,1
C,0.2181,60.826,1
C,0.2181,45.873,1
C,0.4142,34.233,0
Si,0.2181,41.539,1
Si,0.2181,62.921,1
C,0.2913,39.632,0
Si,0.2181,71.699,1
C,0.2979,53.035,0
Si,0.2181,43.125,1
Si,0.2181,49.813,1
Si,0.4285,0,0
Si,0.4285,47.92,0
C,0.2181,60.255,1
Si,0.4268,44.971,0
C,0.6351,26.558,0
Si,0.6387,40.889,1
Si,0.4241,40.493,1
Si,0.4224,45.684,1
C,0.4186,32.383,1
Si,0.4057,58.372,1
C,0.5495,37.212,0
Si,0.2181,67.384,1
C,0.4171,32.954,0
Si,0.4321,43.636,1
Si,0.2181,54.275,1
C,0.2181,47.376,1
Si,0.2181,75.317,1
Si,0.6019,42.269,0
Si,0.4326,68.551,1
C,0.6052,30.15,0
C,0.4324,49.467,1
C,0.7603,0,0
C,0.7603,37.886,0
C,0.2181,50.298,1
Si,0.416,67.055,1
C,0.5949,43.159,0
Si,0.2181,52.96,1
Si,0.356,0,0
Si,0.356,47.627,0
C,0.5487,38.583,0
C,0.7619,34.763,0
C,0.2181,68.672,1
C,0.434,58.933,0
Si,0.2181,41.083,1
C,0.4166,25.038,0
Si,0.2181,78.274,1
C,0.4004,58.009,0
C,0.2181,50.713,1
Si,0.2181,78.111,1
C,0.2181,30.934,1
Si,0.4312,63.793,1
Si,0.5577,50.873,0
Si,0.4126,52.673,1
C,0.4305,45.446,1
C,0.4333,38.405,1
Si,0.2181,49.295,1
Si,0.2181,44.514,1
Si,0.2181,57.041,1
Si,0.4264,48.837,0
Si,0.6268,42.329,0
C,0.3892,25.796,1
C,0.2181,45.431,1
C,0.3511,0.043834,0
C,0.3511,43.387,0
C,0.2181,65.129,1
Si,0.4289,49.873,0
Si,0.2181,57.092,1
Si,0.317,53.13,0
C,0.2181,41.224,1
Si,0.2181,88.807,1
C,0.2181,41.172,1
C,0.2181,45.936,1
C,0.2181,57.252,1
C,0.2181,32.105,1
C,0.3379,0.49151,0
C,0.3379,29.614,0
Si,0.427,42.988,1
Si,0.4243,71.304,1
Si,0.5765,52.17,0
C,0.4189,44.818,1
C,0.2181,42.073,1
C,0.3769,27.303,0
C,0.2181,51.554,1
C,0.2181,63.959,1
C,0.4034,0.056366,0
C,0.4034,61.902,0
C,0.2181,59.316,1
C,0.4077,55.773,0
C,0.8089,25.683,1
C,0.2181,50.371,1
C,0.3853,33.027,0
C,0.2181,36.312,1
C,0.3508,0,0
C,0.3508,33.698,0
Si,0.2181,57.87,1
Si,0.2181,55.24,1
Si,0.2732,44.363,0
C,0.3907,27.051,1
C,0.2181,49.907,1
C,0.4265,44.572,1
Si,0.6493,40.197,1
Si,0.2181,75.269,1
Si,0.4231,68.228,1
C,0.6773,26.369,0
C,0.2181,47.73,1
C,0.4264,30.504,1
C,0.2181,49.469,1
C,0.4321,32.972,1
C,0.4251,32.034,1
Si,0.2181,71.449,1
C,0.3205,44.003,0
C,0.4313,43.391,1
Si,0.4293,53.387,1
C,0.2181,29.104,1
C,0.2181,48.573,1
C,0.6484,25.003,0
Si,0.4265,40.343,1
C,0.2181,52.876,1
C,0.4296,0.46572,0
C,0.4296,50.41,0
C,0.2181,63.12,1
C,0.4164,41.006,1
Si,0.4325,47.934,1
C,0.2181,40.286,1
C,0.2181,46.539,1
C,0.4077,29.595,1
C,0.2181,33.002,1
Si,0.2181,64.493,1
C,0.3118,29.533,0
C,0.2181,35.146,1
Si,0.2181,59.5,1
C,0.4264,25.06,1
Si,0.4196,54.544,1
Si,0.5725,0,0
Si,0.5725,54.3,0
C,0.2181,33.952,1
C,0.4049,0,0
C,0.4049,31.324,0
Si,0.5793,51.25,1
Si,0.2181,46.515,1
Si,0.3669,41.108,0
Si,0.2181,45.449,1
C,0.6425,47.371,1
C,0.2181,63.483,1
Si,0.4015,51.37,0
Si,0.2181,86.217,1
Si,0.3723,43.543,0
Si,0.2181,76.534,1
Si,0.2878,58.585,0
Si,0.3969,47.364,0
C,0.4303,30.416,1
C,0.2181,45.33,1
C,0.4236,35.595,0
C,0.2181,51.761,1
Si,0.2181,50.542,1
Si,0.2719,46.691,0
Si,0.3947,44.919,1
C,0.2181,27.678,1
C,0.4284,33.362,1
Si,0.2181,59.309,1
C,0.4157,37.007,0
C,0.2181,38.137,1
C,0.3545,34.595,0
C,0.2181,29.038,1
C,0.3134,25.279,0
C,0.2181,48.154,1
Si,0.4261,49.191,1
Si,0.2181,46.47,1
Si,0.2181,58.686,1
C,0.2181,47.456,1
C,0.4264,27.721,1
Si,0.2181,72.61,1
C,0.4254,26.481,1
C,0.2181,37.186,1
C,0.6444,34.165,1
C,0.4256,40.242,1
Si,0.4311,55.099,1
C,0.5367,42.785,0
Si,0.4166,48.336,1
C,0.4158,34.539,1
Si,0.2181,84.377,1
C,0.3817,39.018,0
C,0.521,25.363,0
C,0.2181,70.38,1
Si,0.4358,57.38,0
C,0.4313,49.172,1
C,0.9112,30.049,0
Si,0.4294,43.651,1
Si,0.2181,65.711,1
Si,0.426,70.687,1
Si,0.2181,48.026,1
Si,0.2181,75.163,1
C,0.4052,41.196,0
C,0.2181,62.191,1
C,0.4112,0,0
C,0.4112,60.093,0
C,0.2181,35.41,1
Si,0.2181,54.289,1
C,0.2989,44.076,0
Si,0.2181,59.171,1
C,0.3333,30.257,0
C,0.2181,31.754,1
Si,0.2181,65.289,1
C,0.4552,28.977,0
Si,0.2181,64.641,1
C,0.3555,52.546,0
Si,0.2181,72.829,1
Si,0.4161,60.968,0
C,0.2181,39.273,1
Si,0.4323,44.837,1
Si,0.2181,60.171,1
Si,0.4304,45.155,1
Si,0.2181,76.886,1
C,0.3919,25.492,0
C,0.2181,50.656,1
Si,0.373,40.745,0
Si,0.416,56.689,1
C,0.5643,27.164,0
C,0.6324,27.989,1
Si,0.2181,50.298,1
C,0.4319,49.157,1
C,0.6464,41.322,0
Si,0.2181,52.048,1
C,0.4164,40.391,0
Si,0.4301,58.016,1
C,0.5537,42.204,0
Si,0.2181,57.8,1
Si,0.4258,66.488,1
C,0.2181,35.69,1
Si,0.4295,45.309,1
C,0.4102,42.46,1
C,0.4302,43.534,1
C,0.2181,32.085,1
C,0.2181,54.935,1
Si,0.2181,42.949,1
C,0.4077,34.038,0
Si,0.2181,86.595,1
