# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
Si,1.455,171.72,0
Si,2.385,0.19948,0
Si,2.385,55.21,0
C,2.028,36.273,0
C,1.232,90.787,1
C,0.4319,36.451,1
Si,0.6437,45.383,1
C,0.8104,25.769,0
C,1.223,138.43,1
Si,1.387,56.921,1
C,0.8681,47.401,1
C,0.9499,30.574,0
Si,1.083,58.467,1
Si,1.247,54.85,0
Si,1.611,138.09,1
C,2.392,54.304,0
C,1.785,88.401,1
C,1.957,49.875,0
C,0.2181,72.736,1
C,0.2781,48.063,0
C,0.3592,0.91535,0
C,0.3592,42.048,0
C,0.4317,74.069,1
C,0.9945,30.012,0
Si,0.8343,168.04,1
Si,1.251,120.57,0
C,0.435,48.98,1
C,0.6488,76.556,1
C,0.8167,44.608,0
Si,0.8487,246.95,1
C,1.15,117.45,0
Si,1.73,52.033,0
Si,1.91,48.72,0
C,0.6531,41.288,1
Si,0.8689,213.31,1
Si,1.652,57.832,0
C,1.165,40.277,0
C,1.246,79.075,1
C,1.407,54.395,1
C,0.2181,50.474,1
C,0.2987,0.80471,0
C,0.2987,44.246,0
Si,0.433,108.12,1
Si,0.8423,59.455,1
C,1.029,65.098,1
C,1.201,51.908,1
C,1.367,55.097,1
C,0.4346,170.15,1
C,1.55,25.158,0
C,0.6345,47.252,0
Si,0.6346,79.622,1
C,0.812,56.609,1
Si,1.017,60.233,1
C,1.232,25.28,0
Si,0.2181,215.48,1
C,0.1256,33.909,0
C,0.1103,0.42936,0
C,0.1103,29.196,0
C,0.1343,58.082,0
C,0.03832,26.592,0
C,0.2782,43.342,0
Si,1.003,158.55,1
Si,1.107,77.524,0
C,0.961,25.275,0
C,1.096,49.761,0
Si,0.2181,204.39,1
Si,0.4218,0,0
Si,0.4218,44.567,0
C,0.3044,30.939,0
C,0.4459,29.651,0
Si,0.3704,59.554,0
C,0.5515,40.708,1
Si,0.6629,78.575,1
C,0.6988,59.407,0
C,1.018,66.863,1
C,1.657,25.193,0
C,0.2181,132.22,1
Si,0.3202,80.48,0
Si,0.4286,71.417,1
Si,0.5416,55.324,0
Si,0.6927,48.753,0
C,0.991,75.525,1
Si,1.075,42.793,0
C,1.407,84.383,1
Si,1.641,47.709,0
C,0.2181,102.59,1
Si,0.6411,76.009,1
C,0.8456,75.094,1
C,1.212,38.885,1
Si,0.4342,153.71,1
C,0.5045,126.24,0
C,1.009,37.081,0
Si,0.6328,138.27,1
Si,1.195,51.935,0
C,0.7691,78.385,1
Si,0.8753,50.845,0
C,1.026,41.862,0
Si,0.9004,65.864,1
C,0.9819,27.798,0
C,0.2181,270.85,1
Si,0.2446,40.468,0
Si,0.3809,219.4,0
Si,0.5936,177.43,0
Si,1.199,43.226,0
C,0.7887,66.472,0
Si,0.4267,170,1
C,0.6496,25.519,1
Si,1.076,146.76,1
C,1.085,26.497,0
Si,1.154,54.825,0
C,1.213,27.056,0
Si,1.682,52.278,1
Si,1.86,124.77,1
C,2.293,29.183,0
Si,0.2181,286.17,1
C,0.3031,150.13,0
C,0.4297,133.34,0
Si,0.2676,97.95,0
Si,0.3871,82.659,1
C,0.5622,39.695,1
C,1.086,182.91,1
Si,1.286,88.06,1
C,1.537,42.155,0
C,0.2181,41.074,1
C,0.3053,0,0
C,0.3053,36.407,0
Si,1.069,127.14,1
C,1.596,36.439,0
Si,1.271,131.45,1
C,1.433,46.708,0
Si,1.378,41.761,1
C,1.388,32.705,0
C,0.4357,294.67,1
C,1.487,31.191,0
C,0.6461,59.657,1
Si,1.073,90.922,1
C,0.6527,100.3,1
Si,1.474,50.42,1
Si,2.109,143.19,1
Si,2.251,136.57,0
C,2.457,77.768,0
Si,2.634,46.255,0
C,0.6448,53.573,1
Si,0.8419,205.48,1
C,1.477,33.763,0
C,1.645,3.8344e-05,0
C,1.645,31.762,0
Si,0.962,50.21,0
Si,1.242,42.117,1
C,1.461,44.002,1
C,1.756,29.927,0
Si,0.2181,51.785,1
C,0.2537,26.405,0
C,0.4281,46.515,1
Si,1.458,61.599,1
C,1.554,46.925,0
C,1.889,29.189,1
C,2.101,43.558,1
C,0.2181,54.705,1
Si,0.6448,59.552,1
C,1.265,85.061,1
C,1.44,31.263,1
C,1.627,41.315,1
C,1.748,26.386,0
Si,1.803,53.767,1
Si,1.911,51.588,0
Si,2.297,0,0
Si,2.297,43.382,0
C,2.513,35.987,0
C,0.2181,72.203,1
C,0.397,39.457,0
C,0.5253,26.067,0
Si,1.076,203.05,1
Si,1.178,129.37,0
C,1.465,48.092,1
C,0.2181,153.98,1
C,1.032,129.58,1
Si,1.265,53.036,0
C,1.375,65.238,1
Si,1.518,56.545,1
C,1.606,25.91,0
Si,0.6492,61.969,1
C,0.8465,46.894,1
C,0.8841,41.187,0
Si,1.055,49.317,1
Si,1.701,139.9,1
C,2.325,43.499,0
Si,0.2181,41.548,1
C,0.4294,28.733,1
C,0.644,42.035,1
Si,1.497,169.95,1
Si,2.428,98.031,0
C,3.024,25.778,0
Si,0.8692,61.287,1
C,1.501,36.052,1
C,1.918,94.612,1
C,2.328,26.472,1
C,2.508,89.549,1
Si,0.2181,459.69,1
Si,0.7479,139.6,0
Si,0.7405,93.412,0
Si,0.7299,49.534,0
Si,0.583,78.468,0
C,0.6676,48.617,0
C,0.4117,107.94,0
C,0.5277,31.536,0
Si,0.2181,281.79,1
Si,0.3124,50.212,0
Si,0.4086,134.88,0
Si,0.5689,0.54162,0
Si,0.5689,86.553,0
C,0.708,61.968,0
Si,0.5578,118.11,1
C,0.6514,58.165,0
Si,0.7375,43.64,1
Si,0.2181,164.31,1
Si,0.5192,81.396,0
Si,0.6425,0,0
Si,0.6425,75.251,0
C,0.8371,54.966,0
C,1.428,25.374,0
C,0.6098,81.214,1
C,0.9291,0.26615,0
C,0.9291,64.052,0
C,0.8249,94.129,1
Si,0.2181,143.76,1
C,0.5444,25.563,0
C,0.3619,110.6,0
Si,0.4122,269.13,1
C,0.8611,199.64,0
Si,1.079,97.368,0
Si,1.246,47.052,0
C,0.5134,31.626,1
Si,0.2181,247.89,1
Si,0.7501,90.363,0
Si,0.9147,72.646,0
C,1.097,38.598,0
C,0.6141,31.136,0
C,0.4772,26.643,0
C,0.3654,49.298,0
C,0.3955,45.72,1
Si,0.7718,74.121,1
C,0.2181,58.556,1
C,0.3095,0.12827,0
C,0.3095,56.428,0
C,0.6486,91.989,1
C,0.8551,65.194,1
C,0.9486,42.81,0
C,1.259,71.955,1
Si,1.447,74.92,1
C,1.8,40.204,0
C,1.547,30.061,1
C,0.2181,31.747,1
Si,1.672,55.03,1
Si,2.087,87.962,1
C,2.231,80.76,1
C,2.335,44.605,0
Si,2.386,48.632,1
Si,0.2181,174.4,1
Si,0.3766,128.89,0
C,0.7165,82.755,0
C,1.423,38.64,1
Si,1.592,41.912,1
Si,1.827,40.818,1
Si,0.2181,91.971,1
C,0.347,72.821,0
C,1.074,33.623,0
Si,0.4217,199.49,1
Si,0.6958,117.23,0
C,1.108,34.41,0
C,0.8453,39.49,0
Si,0.6572,51.048,0
C,0.6251,111.29,1
Si,0.9726,62.555,0
Si,1.147,40.919,0
Si,0.8491,383.34,1
C,1.473,102.7,0
C,1.319,37.223,0
C,1.022,141.7,0
Si,1.148,89.265,0
C,0.2181,69.815,1
C,0.4618,28.717,0
Si,0.8539,300.11,1
C,1.392,144.37,0
C,0.9777,47.545,0
Si,0.2181,81.449,1
Si,0.2547,55.725,0
C,0.3071,36.388,0
C,0.3965,0.36546,0
C,0.3965,36.022,0
C,0.4229,54.976,1
C,0.7807,47.832,1
C,1.656,61.339,1
C,2.138,25.7,0
C,1.851,46.698,1
C,0.6479,26.575,1
Si,0.8613,351.94,1
Si,1.021,255.14,0
Si,1.985,41.035,0
C,1.723,30.407,0
Si,1.188,65.141,0
C,0.4323,29.481,1
C,1.052,106.86,1
Si,1.147,57.166,0
Si,1.263,75.263,1
Si,1.469,44.986,0
Si,1.426,149.46,1
Si,2.051,44.704,0
Si,1.279,128.25,1
C,1.423,47.491,1
Si,1.629,44.491,1
C,1.802,35.489,1
C,0.4347,67.277,1
C,0.6484,287.41,1
C,2.181,43.677,0
C,2.08,127.11,0
C,2.361,68.953,0
Si,2.492,51.87,0
Si,2.688,40.452,0
C,1.866,40.618,0
Si,1.061,47.158,1
C,0.4329,291.47,1
Si,2.442,47.129,0
C,1.851,50.479,0
C,1.051,26.007,0
Si,0.6323,114.24,1
C,1.124,28.371,0
Si,0.8411,57.172,1
Si,0.4341,104.33,1
C,0.5552,32.044,0
Si,0.8419,309.3,1
C,1.761,45.057,0
Si,1.348,44.214,0
C,1.06,92.166,0
Si,0.9814,46.607,0
Si,0.2181,449.47,1
C,1.139,66.368,0
C,0.967,70.028,0
Si,0.5622,217.95,0
C,1.331,55.135,0
C,1.194,43.973,0
C,1.251,0,0
C,1.251,37.694,0
C,0.4348,26.172,1
C,0.8675,247.51,1
C,3.393,27.667,0
C,0.2181,71.251,1
C,1.078,25.614,1
Si,1.289,229.15,1
C,1.475,26.927,1
C,0.4322,31.669,1
Si,0.6403,242.48,1
C,0.9503,30.731,0
C,0.8175,103.96,0
C,0.8886,35.045,0
C,0.8436,31.143,1
Si,1.059,87.433,1
C,0.2181,332.58,1
C,1.403,109.9,0
Si,1.378,50.792,0
C,1.457,27.324,0
Si,0.8655,57.855,1
C,1.031,26.481,1
Si,1.257,84.097,1
Si,1.47,136.52,1
Si,1.553,103.46,0
Si,1.754,47.374,0
C,1.675,44.546,0
Si,1.666,117.51,1
Si,2.16,42.096,0
Si,0.4341,78.574,1
Si,0.5687,60.088,0
Si,0.7309,49.211,0
Si,0.6306,84.068,1
C,0.7788,33.671,1
Si,0.8966,48.827,1
Si,0.9437,193.21,1
C,1.345,47.391,0
C,1.228,28.844,0
C,1.082,37.604,0
C,0.4353,245.97,1
Si,1.404,83.419,0
C,1.542,57.612,0
C,0.8559,36.742,1
Si,1.057,54.535,1
C,0.2181,27.815,1
C,0.6519,44.764,1
C,0.8716,0,0
C,0.8716,25.463,0
C,1.286,45.161,1
C,2.302,48.428,1
Si,2.909,40.247,1
C,3.126,26.275,1
Si,0.2181,70.928,1
Si,0.3606,55.797,0
C,0.6364,58.056,1
C,0.8361,73.654,1
C,1.193,27.436,0
C,1.046,142.25,1
Si,1.376,53.031,0
C,1.243,39.162,1
Si,1.415,64.015,1
Si,1.553,60.175,0
Si,0.4349,334.88,1
Si,2.528,73.967,0
Si,2.702,42.016,0
C,2.327,42.555,0
C,0.588,90.853,1
C,1.285,39.126,0
C,0.4353,59.84,1
Si,0.5725,45.609,0
C,0.7748,25.77,0
C,1.076,33.78,1
C,1.491,85.229,1
C,1.613,27.69,0
Si,1.708,162.61,1
Si,2.117,40.483,0
Si,0.2181,123.23,1
C,0.3969,77.579,0
C,0.4158,97.93,1
Si,0.5905,132.13,1
Si,0.8676,57.413,1
C,1.276,131.57,1
C,1.698,29.721,0
C,1.594,63.494,0
C,1.903,0,0
C,1.903,27.522,0
Si,2.471,41.314,1
C,0.2181,52.573,1
Si,0.2675,40.451,0
C,0.4327,124.81,1
C,0.6352,95.052,1
C,0.7936,28.812,0
C,0.9761,75.766,1
C,0.2181,103.65,1
C,0.2987,75.4,0
C,0.4145,65.422,0
Si,0.4298,55.553,1
Si,0.6336,97.196,1
Si,0.7116,85.805,0
Si,1.468,58.935,1
Si,0.4349,75.263,1
Si,0.8431,84.403,1
Si,0.9427,48.95,0
Si,1.273,62.601,1
Si,1.834,72.749,1
Si,1.974,65.658,0
Si,0.2181,180.15,1
C,0.6344,102.91,0
C,0.5833,178.91,1
Si,0.7427,48.143,1
Si,0.2181,193.59,1
C,0.2613,29.083,0
C,0.2575,142.14,0
C,0.6719,44.275,0
Si,0.4048,188.1,1
C,0.8043,68.028,0
C,0.9267,45.461,0
C,0.5601,40.01,1
Si,0.4357,330.82,1
C,0.9949,135.39,0
Si,1.204,42.789,0
C,0.8355,139.16,0
C,1.225,37.264,0
Si,0.9871,43.755,0
C,1.091,36.33,0
C,0.5886,81.713,1
C,0.9141,0,0
C,0.9141,49.26,0
Si,0.2181,281.95,1
Si,0.6744,74.548,0
C,0.8201,38.3,0
C,0.5529,38.556,0
C,0.3856,130.1,0
C,1.643,53.29,0
C,2.191,27.635,0
C,0.3897,36.248,1
C,0.4306,25.484,0
C,0.5711,43.028,1
Si,0.6485,76.19,1
Si,0.8065,65.273,0
Si,0.8451,46.635,1
Si,1.246,88.396,1
Si,1.525,47.43,1
C,0.6374,56.837,1
Si,1.243,171.79,1
C,2.032,27.362,0
C,0.2181,62.686,1
C,0.6419,30.399,1
Si,1.044,255.71,1
Si,2.341,63.737,0
Si,2.536,61.536,0
C,1.53,47.491,0
Si,1.327,63.059,0
C,0.2181,115.61,1
Si,0.2934,73.006,0
C,0.6338,136.55,1
C,0.8129,66.336,1
C,0.9532,30.811,1
C,1.049,57.119,1
C,0.6503,114.13,1
Si,0.8553,140.15,1
Si,0.9568,83.825,0
Si,1.065,49.866,0
Si,1.036,47.885,1
Si,1.298,72.728,1
C,1.385,34.629,0
Si,0.2181,168.52,1
Si,0.3643,166.56,0
Si,0.7866,139.06,0
Si,1.196,67.18,0
C,1.344,36.549,0
Si,0.4079,297.78,1
Si,1.141,47.664,0
C,0.7465,26.304,0
Si,0.5734,143.15,0
Si,0.8246,52.325,0
C,1.097,28.601,0
C,0.7019,47.231,0
C,0.4307,43.261,1
Si,1.066,161.16,1
Si,1.17,134.18,0
C,1.612,29.246,0
Si,1.403,60.782,0
C,1.496,29.669,0
C,1.262,30.051,1
Si,1.817,59.554,1
Si,0.4352,436.12,1
Si,1.279,70.363,0
C,1.393,38.747,0
C,1.104,87.292,0
Si,0.9403,66.77,0
C,0.6148,34.566,0
Si,0.6483,133.6,1
Si,0.9027,54.285,0
C,1.174,102.18,1
Si,1.46,50.85,0
Si,1.65,44.676,0
C,1.366,73.872,1
C,1.738,40.494,1
Si,0.4348,161.67,1
Si,0.8817,40.25,0
Si,0.6359,44.227,0
Si,0.6132,65.92,1
C,0.7328,48.88,1
Si,1.074,53.824,1
C,1.706,31.978,1
Si,0.2181,111.9,1
Si,0.2721,73.58,0
Si,0.333,0,0
Si,0.333,45.936,0
C,0.2431,34.103,0
Si,0.4184,103.55,1
C,0.6276,57.483,0
Si,0.7899,65.824,1
C,0.7769,38.294,0
Si,1.079,43.79,1
Si,1.081,144.32,1
C,1.196,100.33,0
Si,1.446,64.341,1
C,1.747,68.879,1
C,1.79,37.141,1
Si,0.2181,234.43,1
C,0.6436,43.2,0
Si,0.5249,76.217,0
Si,0.6264,55.532,0
Si,0.7587,41.152,0
C,0.9149,25.088,0
C,0.3959,61.976,0
C,0.6728,29.201,0
Si,0.575,99.312,1
C,0.6655,44.068,0
C,0.8462,55.438,1
Si,0.2181,180.7,1
C,0.4775,27.535,0
C,0.3749,73.248,0
C,0.4058,96.356,1
C,0.6171,39.299,1
Si,0.4356,315.81,1
C,1.061,107.82,0
C,1.339,64.79,0
C,1.503,30.104,0
Si,0.4344,145.08,1
C,0.5884,31.736,0
C,0.9669,87.65,1
Si,1.11,64.639,1
C,1.205,31.963,1
Si,1.337,43.305,1
C,0.653,309.22,1
Si,2.139,186.76,0
C,1.419,44.509,0
Si,1.078,106.74,1
C,1.321,63.112,0
Si,0.2181,221.02,1
C,0.433,61.048,0
C,0.2537,80.122,0
C,0.3877,0,0
C,0.3877,72.29,0
C,0.3986,86.832,1
Si,0.498,62.232,0
C,1.174,54.688,1
C,1.335,40.824,0
C,1.511,27.539,0
Si,0.2181,58.426,1
C,0.2414,28.314,0
Si,0.8446,40.122,1
C,1.683,45.014,1
Si,2.051,116.79,1
C,2.233,64.838,0
C,2.399,47.57,0
Si,2.136,49.075,1
C,0.2181,56.692,1
C,0.6415,40.901,1
Si,1.019,144.13,1
Si,1.366,61.124,0
Si,1.22,44.277,0
Si,1.11,70.252,1
Si,1.233,67.962,0
Si,1.123,69.406,1
Si,1.119,40.691,0
C,0.434,246.44,1
C,0.941,30.052,0
C,1.018,28.836,0
Si,0.9287,46.735,0
Si,0.638,63.532,0
Si,1.172,48.823,1
C,1.291,32.771,0
C,0.2181,26.853,1
C,0.6502,75.075,1
C,1.078,145.59,1
Si,1.511,59.709,0
C,1.262,121.31,1
C,0.6397,70.911,1
C,0.8572,33.15,1
Si,1.275,50.285,1
Si,1.708,71.065,1
Si,1.91,48.81,1
C,0.4345,241.41,1
Si,0.8449,83.665,0
C,0.632,89.221,0
C,1.709,50.907,1
C,2.135,27.372,0
Si,2.072,49.17,1
C,0.2181,335.13,1
C,0.4803,68.583,0
C,0.3759,31.329,0
Si,0.4232,163.26,0
Si,0.5855,108,0
Si,0.7428,44.301,0
Si,0.4323,62.537,1
C,0.4354,161.61,1
C,1.934,29.208,0
Si,1.175,57.116,1
Si,1.33,145.02,1
C,1.425,31.87,0
Si,0.8473,289.92,1
Si,1.515,50.67,0
C,1.615,38.997,0
C,1.252,63.463,0
C,1.096,31.084,0
C,0.9738,28.621,0
Si,1.015,43.571,1
Si,0.4328,115.8,1
C,0.7894,66.297,0
C,0.799,115.81,1
C,1.271,112.83,1
Si,0.2181,61.459,1
C,0.1738,27.261,0
Si,0.6387,51.785,1
C,0.8505,28.382,0
C,1.008,113.32,1
Si,1.488,56.519,0
C,1.43,36.494,1
Si,1.534,59.437,1
C,1.608,41.104,0
Si,0.4354,240.9,1
Si,0.6973,139.52,0
C,0.4998,62.037,0
Si,0.6203,101.48,1
C,0.778,75.966,0
C,0.2181,120.12,1
C,0.6424,94.74,1
Si,0.8844,41.164,0
Si,0.8381,57.543,1
Si,0.8995,50.321,0
Si,1.049,40.166,1
Si,0.2181,59.769,1
Si,0.8166,184.05,1
Si,0.9091,141.54,0
C,1.063,26.25,0
Si,1.043,68.056,0
Si,1.009,49.207,1
C,1.35,40.938,1
Si,1.525,42.097,1
C,0.8455,47.359,1
Si,1.28,89.638,1
C,1.392,67.513,0
Si,1.477,76.379,1
Si,1.606,106.67,1
Si,1.811,85.27,0
Si,0.6529,49.509,1
C,0.7826,39.299,0
Si,1.236,46.049,1
C,1.564,86.597,1
C,1.952,25.185,0
Si,1.959,76.677,1
C,2.305,25.42,0
Si,0.2181,278.05,1
Si,0.6389,114.97,0
Si,0.8421,55.795,0
Si,0.9885,47.329,0
C,0.4357,134.34,0
C,0.9546,39.762,0
Si,0.3904,103.6,1
C,0.5663,38.437,0
Si,0.4657,89.181,1
C,0.6227,63.483,0
Si,0.8107,43.848,0
Si,0.4351,182.82,1
C,0.6598,32.662,0
C,0.5362,117.3,0
Si,0.867,72.428,0
C,1.648,41.096,1
C,1.866,48.138,1
C,0.8615,29.57,1
Si,1.062,111.25,1
C,1.666,42.861,0
C,1.211,144.38,1
C,1.307,61.212,1
C,1.389,46.284,1
C,0.4321,44.65,1
Si,0.8512,55.954,1
C,1.026,40.464,0
Si,1.038,95.957,1
C,1.112,43.968,0
C,1.414,35.385,1
C,1.582,27.87,1
Si,0.2181,131.2,1
C,0.2761,32.516,0
C,0.6028,29.137,1
C,0.729,0,0
C,0.729,26.551,0
Si,0.9213,42.286,1
Si,1.121,120.66,1
C,1.13,63.956,0
C,0.2181,232.74,1
C,0.9512,35.866,0
C,0.7951,55.044,0
Si,0.6337,76.861,1
Si,1.135,61.747,1
C,0.2181,43.422,1
C,0.6482,73.907,1
Si,0.85,83.333,1
C,1.057,54.809,1
C,1.413,36.807,1
Si,1.588,57.587,1
Si,1.084,370.65,1
Si,2.187,108.72,0
Si,2.608,80.231,0
C,2.811,58.384,0
Si,1.99,43.884,0
C,1.68,50.214,0
C,1.544,27.658,0
C,1.439,27.165,0
C,1.225,36.31,0
C,1.275,29.493,0
Si,0.4336,49.588,1
Si,1.068,275.43,1
C,1.823,147.59,0
Si,2.645,56.825,0
Si,2.806,45.366,0
C,1.327,32.017,1
C,1.44,25.284,1
C,0.2181,301.21,1
C,0.4055,32.039,0
C,0.3992,177.46,0
C,0.9862,62.411,0
C,0.5536,35.503,0
C,0.4295,63.435,1
Si,0.4358,42.46,1
C,0.6494,72.799,1
Si,0.8505,161.49,1
C,1.167,36.565,0
Si,1.047,90.229,0
Si,1.202,62.313,0
Si,0.9785,57.918,1
C,1.122,26.454,0
Si,1.044,59.649,1
C,0.2181,153.82,1
C,0.2806,45.116,0
Si,0.401,54.746,0
C,0.4277,47.329,1
Si,1.192,96.145,1
Si,1.34,82.589,0
Si,1.528,64.083,0
Si,1.322,59.974,1
Si,0.2181,308.54,1
C,2.041,25.291,0
C,1.496,35.579,0
C,1.292,35.565,0
C,0.6508,38.361,0
C,0.7025,77.459,1
Si,0.2181,168.43,1
C,0.2826,137.23,0
C,0.4706,69.332,0
Si,0.4079,252.75,1
Si,0.6299,155.85,0
Si,0.5495,49.028,0
Si,0.6157,41.21,0
C,0.8607,57.248,1
Si,1.265,190.42,1
C,1.76,35.493,0
C,1.67,30.658,0
Si,1.608,44.549,0
C,1.375,41.962,1
C,1.447,27.439,1
Si,1.536,41.639,1
Si,0.2181,51.783,1
Si,0.2411,41.812,0
Si,0.4278,95.199,1
C,0.7853,45.047,1
Si,0.9515,51.119,1
Si,1.346,110.78,1
Si,1.491,83.865,0
C,1.603,39.224,0
C,1.871,29.641,0
Si,1.075,162.79,1
Si,1.327,81.913,0
C,1.411,38.59,0
C,1.283,47.694,1
Si,1.889,60.269,1
Si,0.434,341.27,1
Si,1.333,56.929,0
C,1.506,27.845,0
Si,1.121,85.348,0
C,1.234,59.283,0
Si,0.8079,76.967,0
C,0.6337,34.883,0
Si,0.7934,48.394,1
C,0.4344,42.309,1
Si,0.6462,76.791,1
C,0.8608,104.56,1
Si,0.9832,43.831,0
C,1.091,25.549,0
C,1.47,86.977,1
C,0.2181,108.87,1
C,0.3419,25.465,0
C,0.3717,70.82,0
Si,0.4297,66.063,1
C,0.6111,42.988,0
Si,0.7894,100.64,1
Si,0.8567,0.2831,0
Si,0.8567,92.163,0
Si,1.012,77.097,0
Si,0.9775,95.504,1
Si,1.099,79.585,0
Si,1.27,75.591,0
Si,1.189,70.928,1
Si,1.316,47.289,0
Si,0.4357,179.59,1
C,0.7845,30.932,0
C,0.6094,92.816,0
C,0.5046,26.627,0
Si,0.6274,172.23,1
Si,0.7889,155.97,0
C,1.51,29.762,0
Si,0.7281,94.478,1
C,0.8451,38.664,0
C,0.2181,56.107,1
Si,0.6365,63.665,1
C,0.8407,65.056,1
C,1.052,54.757,1
C,1.431,58.415,1
Si,1.788,55.774,1
Si,0.2181,67.309,1
Si,0.2967,42.323,0
C,1.055,46.355,1
C,1.261,35.638,1
Si,2.217,123.76,1
C,2.612,25.477,0
Si,2.36,42.575,0
C,0.6524,83.779,1
C,0.8654,66.311,1
Si,1.718,70.337,1
Si,0.4345,149.34,1
C,0.8966,26.89,0
Si,0.4997,49.372,0
Si,0.6342,155.1,1
C,1.393,29.164,0
C,0.8435,79.169,1
C,1.021,64.641,0
Si,1.213,44.822,0
Si,0.2181,44.868,1
Si,0.4289,43.794,1
Si,0.9907,42.695,1
C,1.128,25.35,1
C,1.455,117.22,1
C,2.13,41.331,0
Si,0.2181,77.461,1
C,0.3613,54.739,0
C,0.5689,35.247,0
C,0.424,94.225,1
C,1.088,0,0
C,1.088,29.055,0
C,0.6254,40.121,1
C,0.8092,90.39,1
Si,1.435,48.396,0
C,1.779,25.156,0
C,1.049,88.094,1
C,0.2181,332.8,1
Si,1.222,123.21,0
Si,1.591,53.11,0
C,1.509,26.988,0
C,0.419,62.089,0
C,1.031,34.394,1
Si,0.6459,88.756,1
C,0.7052,73.217,0
Si,0.856,161.25,1
C,1.071,75.715,0
Si,1.547,44.774,1
Si,0.2181,187.88,1
Si,0.2487,131.69,0
C,0.2945,94.744,0
C,0.3943,85.836,0
Si,0.4058,161.86,1
Si,0.6003,67.891,0
C,0.8343,29.802,0
C,0.4355,66.566,1
C,0.652,97.414,1
Si,0.8097,52.27,0
Si,0.8575,88.068,1
C,0.9889,28.255,0
Si,1.031,93.02,1
C,1.373,42.475,0
C,1.156,29.966,1
C,1.174,0,0
C,1.174,27.901,0
Si,1.306,61.954,1
Si,1.646,40.247,0
C,0.4358,71.857,1
C,0.651,30.555,1
C,0.8672,106.64,1
C,1.797,63.263,0
C,1.067,85.79,1
Si,1.273,95.568,1
Si,0.2181,119.97,1
C,0.3024,83.385,0
C,0.6043,58.578,0
C,0.4163,107.13,1
Si,0.7734,60.004,1
Si,0.4323,243.28,1
Si,1.042,56.049,0
Si,0.7049,43.459,0
C,0.7638,25.584,0
Si,0.8325,52.454,1
C,0.9065,30.272,0
Si,1.027,66.642,1
Si,1.128,55.185,0
Si,1.233,42.358,1
C,0.2181,183.26,1
Si,0.3263,140.88,0
C,0.5157,104.13,0
Si,0.4268,136.62,1
C,0.6382,31.823,0
C,0.5284,26.123,0
C,0.8615,29.949,1
C,0.9468,34.265,1
C,0.2181,124.38,1
Si,0.3349,91.753,0
Si,0.5182,43.686,0
Si,1.039,149.8,1
Si,1.134,65.682,0
C,1.668,40.623,1
Si,0.2181,103.49,1
Si,0.3414,90.474,0
Si,0.5225,76.383,0
C,0.7162,52.452,0
Si,0.9088,41.769,0
Si,0.4191,207.49,1
Si,0.6902,56.273,1
C,1.297,27.292,1
C,0.2181,56.348,1
C,0.3296,52.564,0
Si,0.4325,65.347,1
C,0.5223,45.028,0
Si,0.8113,46.719,1
C,1.643,64.021,1
C,0.2181,76.587,1
C,0.2783,42.87,0
C,0.4315,57.938,1
C,0.6924,32.912,0
C,0.6492,185.47,1
C,1.643,53.445,0
C,1.21,56.713,0
Si,0.8608,132.75,1
C,0.9878,62.622,0
C,0.2181,177.01,1
C,0.4096,72.68,0
C,0.9062,66.342,1
C,1.199,30.557,0
C,0.6449,43.307,1
C,0.8499,130.86,1
C,0.9745,0,0
C,0.9745,126.38,0
C,2.023,26.253,0
Si,1.619,149.85,1
C,2.262,37.773,0
C,1.962,35.175,0
C,0.2181,105.4,1
C,0.6425,55.56,0
C,0.3106,25.009,0
C,0.8637,50.923,1
Si,1.277,223.1,1
Si,1.721,98.127,0
Si,2.337,43.024,0
C,1.914,25.425,0
C,1.542,88.407,0
Si,0.2181,213.16,1
C,0.5954,34.58,0
C,0.2534,41.341,0
C,0.2727,34.308,0
Si,0.7301,115.26,1
Si,0.8544,54.119,0
C,1.279,44.336,1
Si,1.475,212.4,1
C,1.871,35.205,0
C,2.057,25.345,0
C,1.779,133.89,0
Si,2.027,63.625,0
C,2.023,25.147,0
Si,1.714,43.674,1
Si,0.4337,220.63,1
C,0.8731,38.682,0
C,0.6464,39.452,0
Si,0.62,79.025,1
C,0.7216,43.834,0
Si,0.8351,108.7,1
C,0.9833,39.448,0
C,1.037,0,0
C,1.037,34.355,0
Si,0.9454,40.141,0
Si,0.6508,188.81,1
Si,1.013,103.99,0
C,1.332,28.821,0
C,0.8253,144.86,1
Si,1.058,52.595,0
Si,1.012,52.087,0
Si,1.143,42.647,0
C,1.053,26.253,1
C,0.2181,77.921,1
Si,1.285,203.14,1
Si,1.663,70.216,0
Si,1.489,110.4,0
Si,1.751,54.334,1
Si,0.6476,92.549,1
Si,1.277,194.81,1
Si,0.4339,171.35,1
C,0.7093,51.25,0
Si,0.6121,64.792,0
C,0.7293,42.448,0
Si,0.75,87.124,1
C,0.6489,38.997,1
C,0.6124,0,0
C,0.6124,34.451,0
C,0.4337,33.118,1
C,0.8677,68.216,1
Si,1.085,179.08,1
C,1.352,26.058,0
C,1.198,94.547,0
Si,1.454,60.306,0
C,1.886,32.891,1
Si,0.4322,40.133,1
C,0.8364,158.25,1
Si,0.9784,120.93,0
C,1.178,28.548,0
Si,1.044,88.149,1
C,1.316,36.296,0
C,1.219,66.407,1
C,0.8682,117.17,1
