# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
C,0.2181,131.48,1
C,0.4315,0,0
C,0.4315,128.53,0
Si,1.279,41.12,0
C,0.4314,41.461,1
Si,0.2181,132.08,1
Si,0.2774,96.47,0
Si,0.3666,67.004,0
Si,0.2181,60.595,1
C,0.2436,26.545,0
C,0.7157,37.207,1
Si,0.2181,62.625,1
C,0.3773,45.151,0
Si,0.4304,56.357,1
C,0.5984,44.544,1
Si,0.6309,62.627,1
Si,0.8353,0,0
Si,0.8353,57.956,0
C,0.9025,30.455,1
Si,0.2181,87.747,1
C,0.3236,40.299,0
C,0.7911,29.457,1
Si,1.383,56.382,1
C,1.528,40.582,0
C,1.714,25.18,0
C,0.2181,40.494,1
C,0.4298,67.28,1
Si,0.6393,49.207,1
C,0.4346,30.856,1
C,0.6504,56.66,1
C,0.8657,42.647,1
Si,0.2181,113.33,1
Si,0.2181,94.331,1
C,0.3372,52.142,0
C,0.395,36.149,1
Si,0.6464,150.31,1
Si,0.9647,52,0
C,0.9084,41.408,0
Si,0.4308,43.024,1
C,0.6401,40.409,1
C,1.075,76.453,1
Si,0.4344,170.43,1
C,1.356,50.814,0
Si,0.2181,40.209,1
Si,0.4192,55.033,1
C,0.6281,25.775,0
Si,0.5492,52.764,1
C,0.6277,25.329,1
C,0.4342,26.529,1
C,0.6475,80.214,1
C,1.009,36.754,0
C,0.2181,47.252,1
C,0.3845,34.268,0
Si,0.4307,97.854,1
C,1.05,34.742,0
Si,0.8224,93.547,1
C,1.298,29.718,0
C,0.433,25.01,1
C,0.4317,70.887,1
Si,0.2181,178.47,1
C,1.112,29.099,0
Si,0.4127,57.242,0
C,0.2181,60.972,1
C,0.8248,42.422,1
C,0.9898,0,0
C,0.9898,37.828,0
Si,0.4197,82.358,1
Si,0.561,64.919,0
C,0.4215,58.182,1
C,0.5979,45.794,1
C,0.2181,51.921,1
C,0.3765,0.018079,0
C,0.3765,49.903,0
Si,0.4284,117.54,1
C,0.5968,42.781,0
C,0.6198,46.954,1
C,0.2181,51.997,1
C,0.3632,0,0
C,0.3632,49.642,0
C,0.4287,83.751,1
Si,0.2181,75.661,1
C,0.3325,51.199,0
Si,0.4056,43.941,1
Si,0.43,45.245,1
Si,0.6195,117.45,1
C,0.9218,30.208,0
C,0.6378,30.416,1
C,0.8506,56.049,1
Si,1.068,44.326,1
C,1.246,25.583,0
Si,0.2181,105.76,1
Si,0.6615,43.756,0
C,0.599,41.512,1
Si,0.8302,49.299,1
C,0.7721,45.531,1
C,0.2181,67.869,1
Si,0.3217,54.417,0
C,1.067,53.954,1
C,1.343,29.321,0
C,0.6344,55.782,1
Si,0.8224,83.756,1
Si,0.9503,61.268,0
C,0.2181,82.722,1
C,0.407,0,0
C,0.407,80.71,0
Si,0.6251,57.203,0
Si,0.8255,46.352,0
Si,0.4263,102.65,1
C,0.6193,29.633,0
Si,0.4249,94.009,1
C,0.4336,79.169,1
C,0.9555,29.132,0
C,0.4331,28.057,1
Si,0.6444,138.65,1
Si,0.9853,43.164,0
C,0.2181,69.261,1
C,0.3872,66.166,0
C,0.4267,67.999,1
Si,0.2181,178.84,1
Si,0.3888,67.327,0
C,1.208,38.952,1
C,0.2181,77.385,1
C,0.4201,56.726,1
C,0.2181,77.093,1
C,0.3555,62.052,0
C,0.4263,41.175,1
Si,0.2181,108.48,1
Si,0.3538,107.22,0
Si,0.5687,67.68,0
Si,0.3886,75.231,1
Si,0.4315,116.33,1
Si,0.6115,48.382,0
Si,0.6279,74.097,1
C,0.8106,39.514,0
C,0.621,76.62,1
Si,0.2181,135.19,1
C,0.4326,87.682,0
Si,0.6236,62.088,0
Si,0.424,134.11,1
Si,0.5718,76.121,0
C,0.7056,47.072,0
C,0.6402,60.509,1
Si,0.7844,43.923,0
Si,0.8567,76.791,1
Si,1.046,71.654,0
C,1.255,32.9,0
C,0.2181,55.636,1
Si,0.9988,53.664,1
C,1.108,26.441,0
Si,0.8267,134.03,1
Si,0.2181,49.736,1
C,0.7292,50.849,1
C,0.2181,73.028,1
Si,0.3377,57.875,0
Si,0.4268,74.25,1
Si,0.5946,44.833,0
Si,0.8515,82.354,1
C,1.01,66.002,0
C,0.2181,83.801,1
C,0.4292,57.263,0
C,0.6206,42.88,1
C,0.6197,38.42,1
Si,0.8265,71.218,1
Si,0.2181,59.68,1
C,0.3701,28.166,0
C,0.2181,63.442,1
Si,0.3848,49.48,0
C,0.4275,72.074,1
C,0.6465,86.992,1
C,0.2181,115.84,1
Si,0.3828,87.508,0
Si,0.4276,44.57,1
C,0.2181,83.217,1
C,0.3765,0.29554,0
C,0.3765,28.35,0
Si,0.3459,45.942,0
C,0.6157,42.464,1
C,0.2181,55.406,1
Si,0.3316,41.578,0
Si,0.428,73.976,1
C,0.7687,29.367,0
C,0.8612,46.918,1
C,1.008,27.212,0
Si,1.067,46.91,1
C,0.4323,56.303,1
C,0.6382,41.381,0
C,0.7688,54.407,1
C,0.9058,27.301,0
C,0.2181,74.965,1
Si,0.3725,60.098,0
C,0.5866,37.329,0
Si,0.4267,80.595,1
C,0.2181,132.22,1
C,0.7116,45.332,0
Si,0.434,43.684,0
C,1.378,27.124,1
C,0.2181,29.602,1
Si,0.6302,47.335,1
C,1.005,30.792,1
C,0.2181,74.886,1
C,0.3989,68.028,0
Si,0.4346,153.57,1
C,1.211,65.308,0
C,0.6155,26.74,0
C,0.2181,29.783,1
C,0.4313,105.61,1
Si,0.2181,51.554,1
C,0.361,36.626,0
C,0.6289,39.58,1
C,0.4331,45.441,1
C,0.5456,38.816,0
Si,0.6493,70.265,1
Si,0.7862,49.541,0
Si,0.2181,122.96,1
C,0.4196,44.239,0
C,0.3513,39.796,0
C,0.2181,86.548,1
Si,0.3601,48.629,0
Si,0.618,45.794,1
C,0.7417,33.892,0
C,0.2181,90.924,1
C,0.3852,0.6048,0
C,0.3852,88.319,0
C,0.9485,44.486,0
Si,0.4261,68.53,1
Si,0.2181,60.247,1
C,1.03,27.149,1
C,0.2181,34.863,1
C,1.047,59.973,1
C,0.2181,42.861,1
C,1.07,54.098,1
Si,0.2181,111.37,1
C,0.1959,33.726,0
C,0.2817,29.02,0
Si,0.5839,41.538,1
C,0.2181,33.521,1
Si,0.6165,80.742,1
Si,0.2181,93.849,1
Si,0.2891,0,0
Si,0.2891,72.622,0
Si,0.4334,53.911,0
C,0.2181,33.137,1
C,0.6357,54.096,1
C,0.8321,28.253,0
C,0.2181,77.767,1
Si,0.3698,63.42,0
C,0.5873,53.103,0
Si,0.4265,58.319,1
C,0.7318,26.921,0
Si,0.5819,40.273,1
Si,0.2181,65.437,1
Si,0.409,46.186,0
Si,0.4099,59.527,1
C,0.5135,29.219,1
C,0.575,26.125,1
C,0.2181,128.18,1
C,0.428,40.27,0
C,0.4305,64.337,1
C,0.8225,31.343,1
C,0.2181,140.06,1
Si,0.4358,113.38,0
C,1.239,29.424,0
C,0.8288,26.243,0
Si,0.4309,45.089,1
C,0.5345,26.122,0
Si,0.8123,89.593,1
C,0.9837,41.127,0
C,1.104,26.508,1
Si,1.274,54.985,1
Si,0.4343,67.483,1
C,0.6187,25.864,0
Si,0.624,60.668,1
C,0.8682,31.486,0
C,0.2181,136.54,1
C,0.4269,0,0
C,0.4269,130.68,0
Si,0.6416,53.729,0
C,0.793,36.51,0
Si,0.4333,47.336,1
C,0.5511,37.098,0
C,0.2181,26.455,1
C,0.6225,26.748,1
C,0.781,32.905,1
Si,0.4212,52.47,1
Si,0.7055,44.221,1
Si,0.2181,93.576,1
Si,0.3001,77.633,0
C,0.4395,38.885,0
Si,0.6446,58.397,1
C,1.196,25.364,0
Si,0.817,49.966,1
Si,0.2181,87.263,1
C,0.4002,33.489,0
Si,0.7144,46.39,1
Si,0.2181,149.74,1
C,0.3602,57.333,0
Si,0.4349,41.52,0
Si,0.4314,146.01,1
Si,0.7426,77.233,0
C,0.5785,37.48,0
C,0.2181,75.606,1
Si,0.3875,46.861,0
Si,0.5639,42.597,0
C,0.4264,35.236,1
C,0.6287,83.713,1
Si,0.2181,65.082,1
C,0.3194,44.765,0
Si,0.41,50.921,1
C,0.5977,47.641,1
Si,0.6405,60.784,1
C,0.8601,30.011,0
C,0.8398,48.243,1
C,0.2181,67.148,1
C,0.3264,53.921,0
Si,0.4269,44.528,1
C,0.5997,46.975,1
C,0.9594,25.346,0
Si,0.4328,63.146,1
Si,0.627,42.51,0
Si,0.8108,41.654,1
C,0.2181,43.871,1
Si,0.4293,71.632,1
Si,0.6302,57.633,1
Si,0.2181,172.92,1
C,0.4359,30.795,0
C,0.3462,26.608,0
C,0.3228,102.13,0
C,0.01822,25.525,0
C,0.5554,29.639,0
C,0.4344,117.4,1
C,0.2181,49.808,1
C,0.6275,33.39,1
Si,1.045,46.251,1
Si,0.2181,98.021,1
Si,0.2874,89.387,0
Si,0.4433,74.889,0
C,0.629,49.19,0
C,0.3934,59.023,1
Si,0.2181,129.6,1
Si,0.8488,47.14,1
C,0.4236,44.629,1
C,0.6127,25.367,1
Si,0.2181,91.234,1
Si,0.451,43.014,0
Si,0.5665,48.581,1
C,0.4334,44.258,1
C,0.8609,40.694,1
C,1.049,30.564,1
Si,0.6456,41.387,1
C,0.8605,25.694,1
C,1.078,55.094,1
Si,0.4324,131.58,1
C,0.6083,33.838,0
Si,0.5378,46.225,0
Si,0.2181,93.903,1
Si,0.3951,63.208,0
Si,0.3978,66.165,1
C,0.5089,28.542,0
Si,0.2181,53.168,1
C,0.2181,113.97,1
C,0.381,70.617,0
Si,1.05,68.821,1
C,0.4332,107.92,1
C,1.484,30.731,0
C,0.6459,43.469,1
Si,0.4347,63.268,1
C,0.7985,33.266,1
C,0.8571,35.047,1
C,1.422,31.042,1
C,0.2181,93.927,1
C,0.9255,30.924,0
C,0.7934,25.637,0
C,0.6409,36.003,1
C,0.4234,69.064,1
C,0.7874,31.87,1
Si,0.427,51.542,1
Si,0.7523,50.485,1
C,0.4279,103.79,1
C,1.057,0,0
C,1.057,87.375,0
Si,1.273,58.16,0
C,0.6453,29.69,1
Si,0.4306,67.631,1
Si,0.594,58.51,1
Si,0.4336,61.843,1
C,0.7981,39.387,1
Si,0.4234,136.71,1
Si,0.5867,70.636,0
Si,0.7203,56.788,0
Si,0.2181,125.79,1
Si,0.4755,56.667,0
C,0.5946,35.228,0
C,0.4194,90.183,1
Si,0.6066,64.274,0
C,0.8052,26.51,0
Si,0.2181,112.74,1
Si,0.8178,67.801,1
Si,0.4345,48.933,1
C,0.6223,53.251,1
C,0.9625,35.794,0
Si,0.2181,61.818,1
Si,0.4102,42.726,0
Si,0.4114,68.977,1
C,0.5664,29.154,0
Si,1.032,46.732,1
Si,1.206,41.231,0
Si,0.6514,70.59,1
Si,1.014,42.331,0
Si,0.2181,71.798,1
Si,0.5726,67.779,1
Si,0.4274,106.34,1
Si,0.7662,50.923,0
C,0.9882,30.766,0
C,0.5615,25.091,1
Si,0.2181,146.18,1
C,0.4792,53.364,0
C,0.2181,49.288,1
C,0.6201,47.672,1
C,0.9417,26.114,0
Si,0.8291,43.604,1
Si,0.4274,107.85,1
C,0.5359,29.26,0
C,0.6335,42.668,1
C,0.84,67.915,1
Si,0.2181,86.301,1
C,0.4596,34.989,0
C,0.3705,31.17,0
C,0.5574,46.864,1
C,0.2181,73.653,1
C,0.4265,26.992,1
C,0.6436,95.6,1
C,1.023,27.417,0
Si,0.2181,53.137,1
C,0.3921,34.308,0
Si,0.4136,63.358,1
Si,0.6401,131.17,1
Si,0.8311,76.906,0
Si,0.9885,44.49,0
Si,0.2181,58.026,1
Si,0.413,54.331,1
Si,0.5039,42.519,0
C,0.2181,111.93,1
C,0.4945,41.119,0
C,0.2181,51.451,1
C,1.04,25.132,1
C,0.6468,30.793,1
C,1.266,26.709,1
Si,0.4343,157.46,1
C,1.04,34.534,0
Si,0.615,58.435,0
C,0.7321,29.167,0
Si,0.2181,43.623,1
C,0.2879,25.858,0
Si,0.4178,45.231,1
C,0.6103,30.304,0
C,1.48,27.032,1
C,0.2181,35.758,1
Si,0.4304,57.204,1
C,0.5884,49.004,1
Si,0.2181,81.382,1
C,0.2536,54.683,0
C,0.3212,0.80962,0
C,0.3212,53.873,0
Si,0.4031,83.247,1
Si,0.521,48.722,0
C,0.4314,65.227,1
C,0.5976,0.65582,0
C,0.5976,62.571,0
Si,0.6309,41.204,1
Si,0.2181,73.456,1
Si,0.4124,50.284,0
C,0.4065,48.463,1
Si,0.7425,43.241,1
C,0.2181,29.591,1
C,0.8317,57.774,1
C,0.4314,41.068,1
C,0.532,30.86,0
Si,0.8525,40.647,1
C,1.068,31.361,0
C,0.4242,71.968,1
Si,0.6319,48.296,1
C,0.8513,56.455,1
C,0.8206,77.344,1
C,0.4337,108.96,1
Si,0.8601,59.619,0
Si,0.2181,121.5,1
Si,0.2933,45.434,0
C,0.2181,42.228,1
C,0.2181,113.44,1
C,0.4225,40.076,0
Si,0.2181,55.956,1
Si,0.397,0,0
Si,0.397,54.437,0
C,0.6107,40.825,0
Si,0.4138,133.23,1
Si,0.5721,0,0
Si,0.5721,128.1,0
Si,0.7823,110.78,0
C,0.984,25.12,0
C,1.062,27.457,1
Si,1.275,46.791,1
Si,0.2181,46.846,1
Si,0.2695,0.55689,0
Si,0.2695,40.697,0
Si,0.4164,70.429,1
Si,0.5613,45.901,0
C,0.2181,124.01,1
Si,0.4294,108.82,1
Si,1.009,52.679,0
C,1.192,35.427,0
C,0.6349,32.363,1
C,0.8125,31.187,1
Si,1.007,46.442,1
Si,0.4334,42.339,1
C,0.6241,71.58,1
C,0.6285,104.77,1
Si,1.609,43.53,0
C,0.2181,118.94,1
C,0.3981,90.019,0
Si,0.4287,41.388,1
C,0.2181,55.89,1
Si,0.3804,44.765,0
C,0.4283,84.588,1
C,0.2181,51.679,1
C,0.4339,32.241,1
Si,0.8443,123.21,1
Si,1.137,69.301,0
Si,1.318,55.726,0
Si,1.505,0,0
Si,1.505,53.771,0
C,0.9907,30.593,0
C,0.8166,42.757,1
C,0.6433,48.539,1
C,0.2181,34.052,1
Si,0.2181,49.128,1
Si,0.2181,60.537,1
Si,0.2435,44.641,0
C,0.2854,32.091,0
Si,0.4119,43.171,1
C,0.577,49.943,1
Si,0.6458,93.475,1
Si,0.2181,61.397,1
C,0.2666,31.034,0
C,0.4099,46.26,1
C,0.2181,47.504,1
Si,0.2181,106.87,1
Si,0.2624,41.24,0
Si,0.2181,183.4,1
C,0.6345,50.591,0
C,0.2181,26.612,1
C,0.6424,75.194,1
Si,0.8274,45.521,0
Si,0.8604,52.226,1
Si,0.954,0,0
Si,0.954,48.444,0
C,1.137,28.529,0
C,0.6503,62.477,1
Si,0.2181,73.306,1
C,0.2483,44.237,0
C,0.4133,25.711,0
C,0.6339,68.703,1
Si,0.2181,186.79,1
C,0.6735,29.883,0
Si,0.3634,53.888,0
C,0.6368,82.005,1
C,0.8148,36.584,0
Si,0.2181,55.212,1
Si,0.4032,44.34,0
C,1.207,28.676,1
Si,0.2181,86.901,1
Si,0.299,49.127,0
C,0.384,30.509,0
Si,0.4008,52.309,1
C,1.257,37.98,1
C,1.412,28.815,0
Si,0.2181,59.241,1
Si,0.6215,50.25,1
Si,0.7742,42.381,1
C,0.4339,82.467,1
C,0.6214,51.721,0
Si,0.6353,65.933,1
Si,0.8973,43.328,0
Si,0.637,73.133,1
C,0.4348,121.5,1
Si,0.4322,64.034,1
C,0.2181,129.48,1
C,0.4166,0,0
C,0.4166,120.51,0
C,0.8218,30.218,0
Si,0.4307,47.51,1
Si,0.4341,60.364,1
C,0.6336,45.546,1
Si,0.2181,90.613,1
Si,0.3142,81.668,0
Si,0.4886,53.566,0
Si,0.3967,83.143,1
C,0.2181,46.479,1
C,0.3676,26.324,0
Si,0.8311,46.354,1
C,1.503,45.961,1
C,0.6123,55.71,1
Si,0.2181,92.431,1
C,0.346,63.238,0
C,0.5154,42.12,0
C,0.3984,59.492,1
C,0.5603,40.136,0
C,0.4275,46.194,1
Si,0.2181,108.43,1
Si,0.366,45.534,0
C,0.4314,52.393,1
C,0.2181,54.018,1
C,0.4285,35.473,1
C,0.2181,41.52,1
Si,0.647,85.457,1
C,0.8852,27.915,0
C,0.7565,27.43,0
Si,1.156,47.152,1
C,1.196,25.7,0
Si,0.2181,45.724,1
Si,0.6233,86.345,1
C,0.7813,33.478,0
Si,0.4337,132.48,1
C,0.4341,71.391,1
Si,0.9668,40.875,0
Si,0.4297,97.583,1
C,0.4345,55.396,1
C,0.8821,28.562,0
Si,0.2181,136.27,1
C,0.4318,101.62,0
C,0.6369,32.203,0
Si,0.643,59.135,1
C,0.8518,36.363,1
Si,0.2181,149.01,1
C,0.409,39.383,0
C,0.3252,85.261,0
C,0.7739,38.421,0
C,0.4297,58.221,1
C,0.5563,0.66934,0
C,0.5563,29.872,0
C,0.6456,34.559,1
C,0.4336,32.961,1
C,1.018,25.328,1
C,1.228,48.106,1
C,0.2181,67.631,1
C,0.2302,0,0
C,0.2302,38.07,0
Si,0.6185,47.643,1
Si,0.2181,95.255,1
C,0.5368,54.18,0
C,0.5451,52.127,1
C,0.6169,94.825,1
C,1.13,27.165,0
C,0.83,62.339,1
Si,0.2181,136.63,1
C,0.2976,109.64,0
C,1.105,56.607,0
C,0.6438,62.13,1
Si,1.035,43.545,1
Si,1.461,46.365,1
Si,0.6371,59.976,1
C,0.8078,26.617,1
C,0.6384,44.791,1
Si,0.4337,57.472,1
C,0.6196,33.556,1
C,0.7831,49.551,1
C,0.2181,102.62,1
Si,0.4153,83.912,0
C,0.4268,56.381,1
C,0.63,42.9,0
C,1.016,26.513,1
Si,0.4339,102.56,1
C,1.042,40.055,0
Si,0.2181,120.84,1
C,0.8271,30.416,0
C,0.638,52.756,0
C,0.875,0,0
C,0.875,34.985,0
C,0.4958,29.223,1
C,0.6271,73.204,1
C,1.538,0,0
C,1.538,27.814,0
Si,0.7998,42.212,1
Si,1.187,61.194,1
Si,0.2181,74.134,1
C,0.7687,42.863,1
Si,0.8264,59.617,1
Si,0.2181,152.62,1
Si,0.4217,0,0
Si,0.4217,147.69,0
C,0.6358,88.997,0
C,1.536,31.367,0
Si,0.2181,50.449,1
Si,0.3958,44.933,0
Si,0.4148,97.59,1
Si,0.5878,45.745,0
C,0.2181,87.419,1
Si,0.3484,49.982,0
Si,0.2181,72.791,1
C,0.2833,33.947,0
Si,0.4048,46.544,1
C,0.5588,34.308,0
C,0.7517,0,0
C,0.7517,28.381,0
Si,0.5279,48.546,1
C,0.6394,56.571,1
Si,0.4247,126.53,1
C,0.729,73.666,0
Si,0.9414,52.058,0
C,0.5529,35.478,0
Si,0.2181,45.206,1
C,0.2181,71.653,1
Si,0.3935,50.649,0
C,0.5895,25.017,0
C,0.4266,50.765,1
Si,0.847,89.677,1
C,0.2181,32.1,1
Si,0.7911,46.349,1
C,0.9781,32.299,1
C,0.6382,27.628,1
C,0.8237,51.966,1
C,0.6474,71.567,1
C,0.8513,48.025,1
Si,0.4245,72.365,1
C,0.5276,43.918,0
C,0.6504,55.593,1
C,0.7964,44.493,0
C,0.2181,36.78,1
Si,0.4303,45.492,1
Si,0.428,62.376,1
C,0.2181,44.675,1
C,0.8009,36.641,1
Si,0.4296,131.99,1
Si,1.049,74.018,0
C,1.601,28.262,0
C,0.2181,43.236,1
C,0.6254,64.376,1
C,0.99,25.48,0
C,0.4325,117.1,1
C,0.6442,36.935,1
C,0.2181,62.555,1
Si,0.3163,47.939,0
C,0.4273,60.519,1
C,0.2181,80.279,1
C,0.8224,28.718,1
C,0.6384,118.84,1
C,1.658,43.523,0
C,0.4314,112.58,1
C,1.247,42.3,0
C,0.6302,38.257,1
Si,0.4343,79.32,1
C,0.5881,25.081,0
Si,0.6108,74.304,1
C,0.8956,38.373,0
Si,0.2181,76.438,1
Si,0.4224,60.968,0
C,0.4347,75.246,1
Si,0.7371,44.07,0
Si,0.8623,55.91,1
Si,0.4245,123.2,1
Si,0.9183,44.825,0
Si,0.2181,43.39,1
Si,0.4179,40.366,1
C,0.4348,40.644,1
C,0.8682,45.385,1
C,1.079,37.5,1
Si,0.2181,103.16,1
C,0.4065,29.197,0
C,0.2714,59.096,0
Si,0.4312,42.449,1
Si,0.4975,40.988,0
Si,0.6362,47.282,1
Si,0.7898,41.28,1
C,0.6516,72.792,1
Si,0.7971,40.69,0
C,0.4275,78.563,1
C,0.6451,32.281,1
C,0.2181,43.968,1
C,0.3594,33.558,0
C,0.2181,33.465,1
C,0.6334,81.166,1
C,0.8363,40.269,0
C,0.2181,86.845,1
C,0.3779,0,0
C,0.3779,84.323,0
Si,0.4261,81.483,1
C,0.584,61.983,0
C,0.2181,51.084,1
C,0.3383,39.406,0
Si,0.4288,49.111,1
Si,0.2181,53.265,1
C,0.3666,33.314,0
C,0.6062,40.903,1
Si,0.2181,151.57,1
C,0.4062,90.225,0
Si,0.5813,57.283,0
C,0.2181,50.873,1
Si,0.6021,88.357,1
Si,0.2181,81.609,1
Si,0.4136,47.164,0
Si,0.2181,82.841,1
C,0.2888,43.807,0
C,0.3739,0.58416,0
C,0.3739,38.354,0
C,0.2181,71.546,1
Si,0.4051,58.316,0
Si,0.4269,107.55,1
C,0.2181,62.157,1
Si,0.378,41.916,0
C,0.6268,76.109,1
Si,1.074,44.344,1
Si,0.2181,145.64,1
C,0.5525,28.759,0
Si,0.43,64.073,1
Si,0.5155,55.268,0
Si,0.6338,63.701,1
C,0.4231,101.12,1
C,0.6155,51.063,0
Si,0.2181,115.34,1
C,0.3493,39.637,0
Si,0.4314,78.811,1
C,0.2181,32.626,1
C,0.3561,0,0
C,0.3561,27.296,0
Si,0.4312,45.374,1
C,0.5833,26.109,0
C,0.2181,51.236,1
C,0.3045,37.266,0
C,0.4261,59.511,1
Si,0.4331,115.88,1
C,0.5407,29.011,0
Si,0.4277,108.61,1
Si,0.6793,63.523,0
C,1.007,40.824,0
Si,0.6459,66.541,1
C,0.2181,41.703,1
C,0.3584,0,0
C,0.3584,38.141,0
Si,0.43,94.425,1
C,0.627,41.456,0
Si,0.7826,42.721,1
C,0.2181,33.501,1
C,0.3599,0,0
C,0.3599,28.746,0
Si,0.4308,71.636,1
C,0.6041,32.74,0
C,0.2181,123.62,1
Si,0.2181,71.198,1
C,0.3351,56.734,0
C,0.4055,60.937,1
C,0.6036,30.119,1
C,0.7925,0,0
C,0.7925,27.506,0
Si,0.8281,45.281,1
Si,0.2181,65.018,1
Si,0.2639,41.65,0
Si,0.41,69.788,1
Si,0.6222,45.422,0
C,0.2181,26.323,1
Si,0.6148,65.32,1
C,0.7351,40.526,1
Si,0.4261,133.79,1
C,0.7458,73.534,0
Si,0.2181,120.83,1
Si,0.2771,0,0
Si,0.2771,114.46,0
Si,0.5653,41.447,0
C,0.3832,29.989,1
Si,0.4331,99.105,1
Si,0.7081,0,0
Si,0.7081,55.05,0
Si,0.5202,42.992,0
C,0.5922,32.657,0
Si,0.6186,61.197,1
C,0.4321,34.376,1
C,0.2181,55.268,1
C,0.3186,42.517,0
C,0.4659,39.024,0
C,0.4284,42.885,1
C,0.8536,29.149,1
Si,0.4316,58.585,1
C,0.5029,37.998,0
Si,0.6357,64.518,1
C,0.7453,42.078,0
C,1.08,27.603,1
Si,0.2181,43.763,1
C,0.3779,31.303,0
Si,0.4188,79.833,1
C,0.5853,46.003,0
Si,0.5468,40.093,1
C,0.4253,28.925,1
C,0.6227,28.6,1
Si,0.4331,86.391,1
C,0.7995,33.422,1
C,0.4336,108.45,1
C,0.6277,85.708,0
Si,0.8364,117.56,1
Si,0.2181,167.62,1
C,0.398,32.263,0
Si,0.2181,179.26,1
C,0.4836,71.075,0
C,0.3365,49.956,0
C,0.3888,28.102,0
Si,0.862,112.83,1
C,1.007,68.499,0
C,1.553,37.025,0
Si,0.2181,80.341,1
C,0.2691,34.496,0
C,0.3198,28.836,0
C,0.6435,91.857,1
C,0.9979,51.662,0
Si,0.8541,41.35,1
C,0.433,86.283,1
C,0.2181,26.73,1
C,0.6387,52.496,1
Si,0.2181,131.86,1
Si,0.3871,94.246,0
C,0.4297,80.856,1
C,0.6408,27.567,0
C,0.2181,29.906,1
Si,0.8458,54.384,1
Si,1.004,49.49,1
C,0.2181,28.93,1
C,0.4315,44.831,1
Si,0.5902,49.045,1
C,0.649,81.238,1
C,0.8654,0,0
C,0.8654,77.496,0
Si,0.2181,56.835,1
C,0.2598,30.419,0
Si,0.4135,56.39,1
C,0.684,25.311,1
C,0.4311,82.646,1
Si,0.2181,163.01,1
Si,0.4036,100.34,0
Si,0.2181,71.433,1
Si,0.783,43.04,1
Si,0.2181,53.179,1
Si,0.4328,52.617,1
C,0.5522,29.381,0
Si,0.2181,76.834,1
C,0.3041,56.162,0
Si,0.403,54.275,1
C,0.2181,79.777,1
C,0.3526,54.296,0
Si,0.4264,43.19,1
C,0.5452,30.578,0
C,0.2181,60.458,1
Si,0.3344,41.636,0
Si,0.4278,52.891,1
C,0.8001,40.203,1
C,0.2181,82.737,1
C,0.5237,30.961,0
C,0.4331,107.31,1
C,0.2181,108.07,1
Si,0.2181,152.9,1
Si,0.397,0,0
Si,0.397,144.59,0
Si,0.6064,118.27,0
Si,1.155,0,0
Si,1.155,76.883,0
C,1.359,33.084,0
C,0.3743,28.913,1
Si,1.277,53.332,1
C,0.2181,53.967,1
C,0.4031,30.069,0
Si,0.7884,61.255,1
C,0.8888,32.603,0
C,0.2181,104.6,1
Si,0.3938,76.158,0
C,0.8099,28.044,0
C,0.427,41.403,1
C,0.9203,25.664,0
C,0.2181,97.726,1
Si,0.3919,79.815,0
C,0.6089,38.439,0
Si,0.4261,63.411,1
C,0.609,42.309,0
Si,0.2181,61.419,1
C,0.6043,32.183,1
Si,0.7632,45.984,1
Si,0.2181,40.523,1
Si,0.7765,40.376,1
C,0.2181,59.043,1
C,0.3327,49.469,0
C,0.5076,0,0
C,0.5076,48.695,0
Si,0.4276,58.963,1
C,0.6314,27.304,0
C,0.4277,46.939,1
C,0.615,33.789,1
Si,0.2181,144.01,1
C,0.3878,31.319,0
Si,0.6355,115.69,1
C,0.7948,37.811,0
C,0.9047,28.263,0
C,0.4306,85.327,1
Si,0.6404,57.107,0
Si,0.836,45.227,0
Si,0.6206,50.877,1
C,1.01,25.683,0
C,0.4334,61.823,1
Si,0.6468,108.14,1
C,0.9873,30.982,0
Si,0.8172,71.182,0
Si,0.9775,55.108,0
C,1.39,28.457,0
Si,0.4301,115.62,1
C,0.6254,36.939,0
C,0.5285,54.397,0
Si,0.6197,40.64,1
Si,1.009,84.336,1
C,1.207,25.085,0
C,0.2181,85.8,1
C,0.3405,0,0
C,0.3405,79.037,0
C,0.4262,57.97,1
C,0.5971,28.94,0
Si,0.2181,71.819,1
Si,0.3965,44.924,0
Si,0.4306,74.134,1
Si,0.2181,172.54,1
Si,0.5378,90.47,0
C,0.93,25.944,0
C,0.396,69.488,0
Si,0.4313,53.212,1
C,0.2181,31.581,1
Si,0.431,130.66,1
C,0.2181,43.572,1
C,0.315,34.684,0
Si,0.4294,51.622,1
Si,0.2181,43.126,1
Si,0.6327,40.072,1
Si,0.2181,87.738,1
C,0.3866,51.211,0
C,0.5706,51.536,1
Si,0.4306,62.101,1
Si,0.4309,55.53,1
C,0.5006,44.636,0
C,1.254,27.898,1
C,0.2181,83.211,1
C,0.3381,0,0
C,0.3381,79.393,0
Si,0.4262,61.346,1
C,0.6237,31.449,0
C,0.4318,29.778,1
C,0.6489,59.71,1
C,1.059,30.277,1
C,0.6392,30.219,1
C,0.8476,61.038,1
C,1.037,53.449,0
Si,0.2181,55.009,1
Si,0.4045,47.327,0
C,0.4129,33.757,1
C,0.6192,32.967,1
C,0.2181,73.067,1
Si,0.3483,49.859,0
C,0.4265,41.676,1
