# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.2186,26.123,1
O,0.4265,55.967,1
O,0.4296,25.261,1
O,0.6163,34.882,1
O,0.4309,39.523,1
O,0.6162,20.929,0
O,0.4047,35.962,1
O,0.6156,21.579,0
Ti,0.5322,40.127,1
O,0.5746,25.199,0
O,0.6076,44.327,1
O,0.7537,25.371,0
Ti,0.2186,49.582,1
O,0.4325,20.138,0
O,0.3521,25.08,1
Ti,0.4319,39.36,1
O,0.2186,73.156,1
O,0.7219,21.944,0
O,0.5869,19.498,1
O,0.2186,36.428,1
O,0.6296,25.116,1
O,0.2186,35.934,1
O,0.4231,26.914,1
Ti,0.2186,42.267,1
O,0.4177,20.203,1
O,0.8047,32.23,1
O,0.6426,48.013,1
O,0.4179,43.179,1
O,0.6256,21.323,0
Ti,0.2186,44.383,1
O,0.3633,37.409,1
Ti,0.4251,42.91,1
O,0.2186,32.781,1
O,0.3544,27.003,0
Ti,0.2186,81.584,1
O,0.1649,28.422,0
O,0.2186,62.4,1
O,0.355,0.67624,0
O,0.355,59.724,0
Ti,0.2186,52.533,1
Ti,0.2186,63.128,1
O,0.2186,48.189,1
O,0.4194,35.676,1
O,0.2186,60.736,1
O,0.287,2.8415e-06,0
O,0.287,23.412,0
Ti,0.2186,74.349,1
Ti,0.2674,68.843,0
O,0.4028,23.5,0
Ti,0.7889,39.084,1
O,0.8427,27.453,0
O,0.4223,20.727,1
O,0.2186,19.269,1
O,0.4287,40.126,1
O,0.2186,26.237,1
Ti,0.8341,42.433,1
O,0.8875,20.769,0
Ti,0.4318,74.048,1
Ti,0.407,39.925,0
O,0.2868,22.563,0
O,0.453,26.47,0
Ti,0.2186,65.367,1
O,0.3304,30.332,0
O,0.2186,72.576,1
O,0.3879,60.163,0
Ti,0.4034,60.451,1
O,0.4664,25.704,0
O,0.456,19.472,0
Ti,0.2186,52.466,1
O,0.3456,23.358,1
O,0.2186,23.08,1
O,0.8273,26.188,1
O,0.8086,20.609,1
O,0.2186,64.895,1
O,0.365,50.277,0
O,0.9405,0.01006,0
O,0.9405,19.549,0
O,0.42,19.67,1
O,0.2186,40.255,1
O,0.4065,32.543,0
O,0.4211,27.56,1
Ti,0.4305,56.872,1
Ti,0.4948,50.858,0
O,0.2186,38.982,1
O,0.3743,24.167,0
O,0.638,28.963,1
O,0.2186,29.264,1
O,0.4246,40.633,1
O,0.2186,40.965,1
O,0.4209,40.787,1
O,0.2186,64.158,1
O,0.7937,19.395,0
O,0.2186,35.086,1
O,0.3307,0,0
O,0.3307,32.663,0
O,0.5442,19.589,0
O,0.4233,42.877,1
O,0.4131,44.277,1
O,0.2186,51.06,1
O,0.3287,44.889,0
O,0.5655,19.765,1
O,0.4158,22.548,1
O,0.5849,36.27,1
O,0.7686,21.868,0
Ti,0.4282,39.669,1
O,0.4939,19.385,0
O,0.2186,43.109,1
O,0.3918,0,0
O,0.3918,19.59,0
O,0.5798,23.314,1
Ti,0.2186,54.814,1
O,0.216,26.747,0
O,0.7137,24.552,1
O,0.4031,28.303,1
Ti,0.2186,84.984,1
O,0.2468,21.498,0
Ti,0.2256,41.631,0
O,0.6231,28.202,1
Ti,0.6408,55.588,1
O,0.7319,37.728,0
O,0.2186,27.761,1
O,0.3952,0,0
O,0.3952,23.227,0
O,0.2186,22.032,1
O,0.2186,30.345,1
Ti,0.4249,42.115,1
O,0.3957,33.321,1
O,0.4038,23.418,1
Ti,0.593,52.224,1
O,0.2186,59.536,1
O,0.3575,50.246,0
O,0.7362,19.137,0
O,0.4225,31.031,1
O,0.4234,45.038,1
O,0.6274,37.326,0
Ti,0.3958,54.929,1
O,0.4048,30.136,0
O,0.4195,26.879,0
Ti,0.2186,70.929,1
Ti,0.4997,47.44,0
O,0.6729,23.563,0
O,0.4318,52.753,1
O,0.6305,44.31,0
O,0.2186,24.601,1
O,0.3714,0,0
O,0.3714,20.043,0
O,0.427,31.155,1
O,0.2186,39.432,1
Ti,0.4223,57.1,1
O,0.2186,65.513,1
O,0.3644,51.699,0
O,0.5805,22.265,0
O,0.4197,24.16,1
Ti,0.2186,69.729,1
O,0.2186,53.461,1
O,0.3362,43.769,0
O,0.2186,63.314,1
O,0.3938,44.343,0
O,0.4271,40.712,1
O,0.5858,20.954,0
O,0.2186,48.213,1
O,0.6427,19.934,0
O,0.4197,40.354,1
Ti,0.3877,52.198,1
O,0.2186,47.761,1
O,0.3786,31.367,0
O,0.4291,22.043,1
O,0.2186,49.618,1
O,0.4314,56.625,1
Ti,0.4316,48.269,1
O,0.4325,59.549,1
Ti,0.2186,90.488,1
O,0.1912,53.522,0
O,0.06274,0,0
O,0.06274,19.212,0
O,0.14,33.477,0
O,0.07653,0,0
O,0.07653,33.342,0
O,0.4083,57.818,1
O,0.431,27.945,1
O,0.5404,22.003,0
O,0.4664,21.839,1
O,0.2186,67.439,1
O,0.4325,46.122,0
O,0.8229,22.415,0
Ti,0.2186,74.891,1
O,0.2186,19.373,1
O,0.6174,36.407,1
O,0.4303,51.347,1
O,0.6227,35.737,1
O,0.8258,19.981,1
Ti,0.2186,56.712,1
Ti,0.2106,40.783,0
Ti,0.1978,0,0
Ti,0.1978,39.847,0
O,0.6181,20.551,1
O,0.6138,19.567,1
O,0.8095,22.616,1
O,0.2186,53.985,1
O,0.2186,22.749,1
Ti,0.4302,47.682,1
O,0.514,20.802,1
O,0.2186,81.074,1
O,0.435,0.63455,0
O,0.435,78.44,0
O,1.061,0.45172,0
O,1.061,20.187,0
O,0.6527,33.242,0
O,0.7947,19.805,0
O,0.2186,47.045,1
O,0.713,0,0
O,0.713,20.456,0
Ti,0.4319,48.86,1
Ti,0.2186,92.445,1
O,0.2186,27.29,1
O,0.2853,23.452,0
Ti,0.2186,67.111,1
O,0.3733,20.775,0
O,0.3436,23.875,0
O,0.4225,24.773,1
O,0.2186,24.276,1
O,0.6028,28.523,1
Ti,0.4315,65.667,1
O,0.2186,44.805,1
O,0.2186,55.684,1
O,0.4089,0.32091,0
O,0.4089,53.363,0
O,0.641,0.66339,0
O,0.641,24.542,0
Ti,0.2186,55.533,1
O,0.3529,36.766,0
O,0.6387,19.877,0
Ti,0.2186,66.154,1
O,0.2186,22.78,1
Ti,0.2186,91.807,1
O,0.05407,45.615,0
O,0.4201,62.247,1
O,0.6109,40.109,0
O,0.7807,21.119,0
O,0.2186,31.463,1
O,0.2186,30.517,1
O,0.3662,19.714,0
O,0.5948,26.081,1
O,0.7413,19.624,0
O,0.2186,48.589,1
O,0.4276,42.279,0
Ti,0.4306,47.11,1
O,0.4719,31.951,0
O,0.2186,47.482,1
O,0.4039,28.804,0
Ti,0.2186,49.165,1
Ti,0.2292,42.64,0
O,0.6489,22.549,1
O,0.8321,0,0
O,0.8321,19.223,0
Ti,0.4316,74.795,1
O,0.3018,53.573,0
O,0.2186,42.516,1
O,0.4117,37.938,0
Ti,0.3873,56.833,1
O,0.6498,41.32,1
O,0.2186,39.851,1
O,0.3299,23.666,0
O,0.4319,19.248,1
O,0.2186,42.335,1
O,0.2278,0,0
O,0.2278,19.928,0
O,0.5907,22.89,1
O,0.6487,42.481,1
O,0.2186,50.965,1
O,0.4191,31.735,1
O,0.2186,54.951,1
O,0.3478,30.245,0
O,0.4077,28.395,1
O,0.2186,23.901,1
O,0.3166,0,0
O,0.3166,20.082,0
Ti,0.6245,40.969,1
O,0.5873,22.175,0
O,0.2186,39.27,1
O,0.2186,25.831,1
O,0.4266,46.079,1
O,0.2186,35.104,1
O,0.4116,29.201,0
O,0.4226,28.308,1
O,0.4281,52.89,1
O,0.6131,0.0085693,0
O,0.6131,47.011,0
Ti,0.2186,67.852,1
O,0.1995,27.612,0
O,0.1225,0,0
O,0.1225,26.942,0
O,0.2417,21.445,0
O,0.6211,22.338,1
O,0.2186,50.296,1
O,0.3662,37.599,0
O,0.6064,42.541,1
Ti,0.2186,53.299,1
O,0.3943,20.239,0
O,0.3511,32.66,1
Ti,0.2186,67.182,1
Ti,0.2186,59.642,1
O,0.4068,31.964,0
O,0.6059,35.159,1
O,0.2186,55.17,1
O,0.4138,0.7374,0
O,0.4138,48.476,0
O,0.6202,20.71,0
O,0.7514,26.67,1
O,0.8753,20.091,0
O,0.2186,61.275,1
Ti,0.2186,50.943,1
O,0.3634,26.461,0
O,0.2186,60.977,1
O,0.3762,0,0
O,0.3762,58.788,0
O,0.42,23.05,1
O,0.4283,19.916,1
O,0.2186,67.17,1
O,0.4358,43.214,0
O,0.4293,27.586,1
O,0.6186,28.678,1
O,0.6359,26.908,1
Ti,0.2186,43.529,1
O,0.2186,65.719,1
O,0.4045,0,0
O,0.4045,63.09,0
O,1.013,24.118,0
O,0.8183,25.087,0
O,0.6487,43.859,1
O,1.471,19.25,0
O,0.2186,57.562,1
O,0.388,34.938,0
O,0.2186,40.121,1
Ti,0.2186,63.103,1
O,0.3119,27.101,0
O,0.4086,0.047855,0
O,0.4086,27.054,0
O,0.3289,23.465,1
O,0.2186,64.733,1
O,0.4301,21.086,1
O,0.4103,53.507,1
Ti,0.2186,48.128,1
O,0.2062,27.14,0
O,0.1848,0,0
O,0.1848,26.641,0
Ti,0.4035,52.635,1
O,0.4662,35.505,0
O,0.2186,37.621,1
O,0.4056,24.106,0
O,0.5935,28.275,1
O,0.3854,42.251,1
O,0.5267,23.836,0
O,0.4311,55.209,1
O,0.6116,20.219,1
O,0.2186,26.341,1
O,1.028,22.616,1
O,0.2186,20.197,1
Ti,0.4288,46.742,1
O,0.2186,61.428,1
O,0.4222,38.286,0
O,0.2186,53.874,1
O,0.4414,20.247,0
O,0.2186,19.371,1
Ti,0.4326,40.651,1
O,0.4002,40.525,1
O,0.2186,33.867,1
O,0.3889,0,0
O,0.3889,30.866,0
Ti,0.4237,41.141,1
O,0.4884,23.336,0
O,0.4325,21.96,1
O,0.6231,29.03,1
O,0.4005,23.512,1
O,0.2186,55.415,1
O,0.4073,40.193,0
O,0.5894,19.313,0
O,0.4298,28.562,1
O,0.6078,39.891,1
O,0.7683,26.078,0
O,0.2186,28.331,1
O,0.4257,23.535,1
O,0.6422,38.931,1
O,0.2186,58.862,1
O,0.4298,23.359,1
O,0.6107,39.809,1
O,0.9814,20.568,0
Ti,0.2186,90.305,1
O,0.155,23.861,0
O,0.1911,25.531,0
O,0.6472,26.248,1
O,0.6335,20.037,1
O,0.8396,19.805,1
O,0.4189,22.152,1
O,0.5963,27.982,1
O,0.2186,74.654,1
O,0.6393,34.956,0
O,0.2186,23.667,1
Ti,0.4304,70.105,1
O,0.2972,39.437,0
O,0.09024,33.245,0
O,0.2186,43.111,1
O,0.3143,31.182,0
O,0.4203,22.218,1
O,0.5699,0,0
O,0.5699,19.507,0
Ti,0.2186,54.96,1
O,0.3397,26.203,1
O,0.2186,24.034,1
O,0.3832,19.057,0
O,0.4273,25.414,1
O,0.7372,20.828,1
Ti,0.2186,41.362,1
O,0.2186,54.947,1
O,0.3654,49.236,0
O,0.7564,0,0
O,0.7564,36.171,0
O,0.8482,22.497,1
O,0.2186,20.214,1
O,0.2186,45.284,1
O,0.341,37.602,0
O,0.4199,27.787,1
Ti,0.2186,71.433,1
Ti,0.3799,50.864,0
O,0.6645,21.223,0
O,0.3904,42.317,1
O,0.2186,40.336,1
O,0.3195,30.417,0
O,0.4217,23.872,1
O,0.6214,35.83,1
O,0.7916,21.269,1
Ti,0.2186,83.376,1
O,0.2563,19.518,0
Ti,0.2186,77.342,1
O,0.1883,55.846,0
O,0.06376,54.507,0
O,0.4136,34.099,1
O,0.5485,23.427,0
O,0.2186,64.751,1
O,0.7473,22.53,0
Ti,0.2186,47.219,1
O,0.429,44.005,1
O,0.4313,49.129,1
O,0.4231,19.605,1
O,0.4294,37.442,1
O,0.433,62.882,1
O,0.9693,23.201,0
O,0.2186,33.721,1
O,0.8262,23.476,1
O,0.2186,76.598,1
O,0.6108,20.001,0
O,0.437,31.056,0
O,1.053,22.074,1
O,0.2186,25.652,1
O,0.629,28.696,1
O,0.2186,72.298,1
O,0.4258,58.565,0
Ti,0.2186,49.84,1
O,0.2587,28.884,0
O,0.3286,0.11031,0
O,0.3286,28.774,0
Ti,0.2186,79.553,1
O,0.5385,23.231,0
O,0.2984,21.594,0
O,0.4059,44.039,1
Ti,0.3757,48.044,1
O,0.5455,19.079,0
O,0.4297,35.29,1
Ti,0.2186,44.019,1
O,0.4316,56.194,1
O,0.545,19.976,0
O,0.2186,20.589,1
O,0.6189,28.348,1
Ti,0.4325,44.281,1
O,0.5456,31.658,1
O,0.4308,46.86,1
O,0.6034,20.346,0
O,0.5692,33.319,1
O,0.2186,23.892,1
Ti,0.2186,63.307,1
O,0.2186,19.892,1
O,0.2186,35.758,1
O,0.4298,48.687,1
O,0.2186,25.985,1
O,0.3264,0,0
O,0.3264,23.496,0
O,0.4321,46.972,1
Ti,0.4169,60.238,1
O,0.2186,71.896,1
O,0.4264,27.356,1
O,0.5446,0.41163,0
O,0.5446,24.945,0
O,0.7245,31.119,1
O,0.8429,25.681,0
Ti,0.2186,67.622,1
O,0.3855,22.557,0
O,0.2186,19.859,1
O,0.2186,43.458,1
O,0.3463,0,0
O,0.3463,41.437,0
Ti,0.2186,72.756,1
O,0.1975,21.463,0
O,0.1786,0.56594,0
O,0.1786,20.897,0
Ti,0.2186,59.774,1
O,0.3369,28.93,1
O,0.4247,19.719,1
O,0.4,44.607,1
O,0.2186,29.563,1
O,0.3495,23.69,0
O,0.4245,29.423,1
O,0.4324,68.498,1
O,0.8526,22.955,0
O,0.5386,29.596,1
O,0.6449,0,0
O,0.6449,25.315,0
O,0.2186,22.315,1
O,0.4285,21.215,1
Ti,0.4327,70.312,1
Ti,0.2186,55.835,1
O,0.4207,21.076,0
O,0.2186,71.746,1
Ti,0.4149,52.335,0
O,0.2186,41.549,1
O,0.307,25.929,0
O,0.6447,32.293,1
Ti,0.2186,56.761,1
O,0.2186,76.57,1
O,0.4248,25.397,0
O,0.4326,25.166,1
O,0.6403,34.045,1
O,0.4321,19.637,1
O,0.4311,48.817,1
O,0.5487,23.435,1
O,0.7476,19.022,1
O,0.2186,37.428,1
O,0.4135,50.915,1
O,0.5735,23.811,0
O,0.2186,22.776,1
Ti,0.6076,40.695,1
Ti,0.2186,46.009,1
Ti,0.2186,44.333,1
O,0.1904,21.358,0
Ti,0.3689,54.5,1
Ti,0.2452,48.865,0
O,0.05777,35.12,0
O,0.6001,24.687,1
O,0.2186,69.133,1
O,0.5441,0.32162,0
O,0.5441,23.459,0
O,0.4281,38.906,0
O,0.5914,29.204,0
Ti,0.2186,72.242,1
O,0.19,22.051,0
O,0.4318,51.28,1
O,0.8157,33.92,0
O,1.017,24.75,0
Ti,0.2186,66.032,1
O,0.3691,34.217,0
Ti,0.2186,40.498,1
Ti,0.4104,42.437,1
O,0.2186,73.137,1
O,0.4039,19.414,0
Ti,0.2186,43.691,1
Ti,0.6089,47.413,1
O,0.2186,24.803,1
O,0.3296,0.96083,0
O,0.3296,20.823,0
Ti,0.2186,54.585,1
O,0.4228,19.622,1
Ti,0.2186,52.473,1
O,0.2186,46.674,1
O,0.2186,29.536,1
O,0.4245,20.266,1
O,0.2186,55.842,1
Ti,0.3461,39.319,0
O,0.5562,29.13,0
O,0.2186,26.691,1
Ti,0.4256,40.559,1
O,0.2186,62.947,1
Ti,0.3769,45.593,0
O,0.2186,25.877,1
O,0.3805,0,0
O,0.3805,23.83,0
Ti,0.4266,60.49,1
O,0.4541,44.653,0
Ti,0.4159,61.68,1
O,0.475,33.124,0
O,0.4296,45.783,1
O,0.5919,21.142,0
O,0.7194,0.021735,0
O,0.7194,19.121,0
Ti,0.2186,75.477,1
Ti,0.1463,0.10445,0
Ti,0.1463,40.389,0
O,0.2044,30.454,0
O,0.2186,20.367,1
O,0.2186,77.688,1
O,0.5965,23.54,1
O,0.2186,28.471,1
O,0.4256,32.941,1
O,0.5547,20.081,0
O,0.2186,72.038,1
Ti,0.4103,47.439,0
O,0.615,22.795,0
Ti,0.2186,75.308,1
O,0.2186,31.291,1
O,0.4239,28.312,1
O,0.8352,20.845,1
O,0.2186,27.461,1
O,0.3382,0,0
O,0.3382,23.251,0
O,0.4309,47.089,1
O,0.634,22.757,1
O,0.5855,28.609,1
O,0.4314,44.077,1
O,0.5746,20.156,0
Ti,0.4301,49.462,1
O,0.2186,47.82,1
O,0.6601,22.367,1
O,0.2186,54.431,1
O,0.4041,0,0
O,0.4041,50.635,0
O,0.4191,26.71,1
O,0.8665,40.875,1
Ti,0.2186,84.929,1
O,0.185,41.543,0
O,0.8201,30.028,1
O,0.4248,19.812,1
O,0.2186,35.429,1
O,0.2186,19.412,1
O,0.6371,41.753,1
O,0.9544,26.038,0
O,0.4141,54.599,1
O,0.2186,42.718,1
O,0.3791,38.46,0
O,0.4302,37.176,1
O,0.6321,21.982,1
O,0.2186,34.914,1
Ti,0.4227,50.303,1
O,0.4582,30.944,0
O,0.2186,19.973,1
O,0.2186,23.249,1
O,0.2186,56.475,1
O,0.3465,0,0
O,0.3465,53.116,0
O,0.8987,0.53025,0
O,0.8987,30.879,0
O,0.432,49.472,1
O,0.4323,24.515,1
O,0.8516,36.661,1
O,0.2186,24.077,1
O,0.3302,0,0
O,0.3302,19.993,0
O,0.4324,20.876,1
O,0.6338,19.706,1
O,0.2186,45.592,1
O,0.4002,34.59,0
O,0.6739,0.15455,0
O,0.6739,23.121,0
O,0.4198,23.073,1
O,0.5861,0,0
O,0.5861,19.853,0
O,0.5189,21.197,1
O,0.2186,43.533,1
O,0.2186,21.457,1
Ti,0.5898,42.719,1
Ti,0.2186,46.062,1
O,0.4259,26.17,0
O,0.4269,19.045,1
O,0.2186,33.256,1
O,0.3688,0.096005,0
O,0.3688,31.16,0
O,0.4239,49.724,1
O,0.2186,69.539,1
O,0.4344,61.804,0
O,0.4306,58.228,1
O,0.8423,0,0
O,0.8423,37.444,0
Ti,0.4193,70.823,1
O,0.4484,37.581,0
O,0.2186,44.843,1
O,0.3287,31.234,0
O,0.4295,43.631,1
O,0.4296,53.684,1
O,0.2186,39.915,1
O,0.3165,34.717,0
O,0.5521,20.797,1
O,0.2186,66.098,1
O,0.3824,58.733,0
O,0.4311,56.834,1
O,0.6328,28.125,0
Ti,0.2186,56.602,1
O,0.3356,28.023,1
Ti,0.553,40.625,1
O,0.4317,57.624,1
O,0.2186,27.098,1
Ti,0.6419,39.944,1
O,0.2186,55.946,1
O,0.4273,49.503,0
O,0.4197,33.442,1
O,0.58,23.064,1
O,0.3972,35.166,1
Ti,0.2186,77.912,1
O,0.3374,24.124,0
O,0.428,20.051,0
Ti,0.2186,62.041,1
O,0.2186,65.196,1
O,0.3924,26.683,0
Ti,0.2186,83.691,1
O,0.2369,23.494,0
O,0.2509,19.584,0
Ti,0.2186,68.342,1
O,0.2186,29.495,1
O,0.33,25.38,0
O,0.433,39.425,1
Ti,0.4328,56.488,1
O,0.2186,44.952,1
O,0.3395,23.654,0
Ti,0.2186,94.779,1
Ti,0.1425,48.633,0
Ti,0.4299,68.461,1
O,0.4566,30.13,0
O,0.429,39.115,1
O,0.6302,27.818,0
O,0.4257,39.037,1
O,0.5776,29.078,0
O,0.2186,53.553,1
O,0.3355,45.041,0
O,0.2186,33.189,1
O,0.2186,33.701,1
O,0.3679,0,0
O,0.3679,30.407,0
O,0.5772,0,0
O,0.5772,29.475,0
O,0.7921,20.182,0
O,0.4231,34.343,1
O,0.4276,30.177,1
O,0.6436,28.811,1
O,0.2186,45.549,1
O,0.2186,23.931,1
O,0.4267,56.69,1
O,0.6324,23.904,0
O,0.2186,70.664,1
O,0.4067,22.675,1
O,0.594,0,0
O,0.594,20.036,0
O,0.3982,19.323,1
O,0.5368,29.234,1
O,0.2186,23.869,1
O,0.2831,0,0
O,0.2831,21.833,0
Ti,0.3915,55.845,1
O,0.2186,50.559,1
O,0.2186,46.082,1
O,0.3772,23.157,0
Ti,0.2186,49.952,1
O,0.6038,19.432,0
O,0.2186,21.859,1
O,0.4276,26.245,1
O,0.6453,31.388,1
Ti,0.2186,92.148,1
O,0.1219,36.001,0
Ti,0.2186,77.538,1
Ti,0.2822,0,0
Ti,0.2822,51.018,0
O,0.3682,28.624,0
O,0.65,22.274,1
O,0.2186,32.061,1
O,0.3511,0.24873,0
O,0.3511,21.342,0
O,0.4227,30.054,1
O,0.414,22.458,1
O,0.2186,57.548,1
O,0.4301,40.603,0
O,0.6275,45.684,1
O,1.024,26.467,0
O,0.2186,60.956,1
Ti,0.2186,66.403,1
O,0.2996,20.401,0
O,0.2186,39.675,1
O,0.4205,0,0
O,0.4205,36.067,0
O,0.2186,55.932,1
Ti,0.2186,85.164,1
Ti,0.2186,89.497,1
O,0.2429,27.209,0
O,0.2774,23.221,0
O,0.2186,26.444,1
O,0.2883,23.225,0
O,0.4264,35.991,1
O,0.2186,68.661,1
Ti,0.3931,48.324,0
O,0.2186,53.203,1
O,0.4192,19.035,1
Ti,0.2186,69.089,1
Ti,0.1932,53.267,0
O,0.1953,20.058,0
O,0.3337,0.0018744,0
O,0.3337,20.057,0
Ti,0.39,46.514,1
O,0.4225,20.587,0
O,0.4608,0.68941,0
O,0.4608,19.898,0
Ti,0.2186,44.768,1
O,0.5541,20.721,1
O,0.6053,26.977,1
O,0.7993,23.911,0
O,0.2186,36.48,1
Ti,0.3947,43.648,1
O,0.2186,24.915,1
O,0.2974,0,0
O,0.2974,20.534,0
O,0.2186,65.87,1
Ti,0.4255,45.762,0
O,0.2186,41.845,1
O,0.2186,60.206,1
O,0.4268,0.61118,0
O,0.4268,53.455,0
O,0.4296,61.588,1
O,0.2186,30.323,1
O,0.4243,38.983,1
O,0.2186,44.112,1
O,0.4014,0,0
O,0.4014,41.782,0
Ti,0.2186,46.127,1
O,0.6349,19.396,0
O,0.3596,34.352,1
O,0.2186,29.683,1
O,0.3869,0,0
O,0.3869,27.107,0
O,0.2186,72.302,1
O,0.4236,40.735,0
O,0.2186,57.353,1
O,0.3359,0,0
O,0.3359,26.64,0
O,0.2953,0,0
O,0.2953,25.19,0
O,0.1616,0,0
O,0.1616,23.953,0
O,0.2186,27.242,1
O,0.3989,0.66356,0
O,0.3989,24.578,0
O,0.4254,39.493,1
O,0.2186,40.056,1
O,0.3968,0,0
O,0.3968,36.287,0
O,0.6078,19.849,0
O,0.4211,30.64,1
O,0.2186,62.997,1
O,0.4298,20.506,1
O,0.6332,27.338,1
Ti,0.2186,76.59,1
O,0.4249,25.15,0
O,0.343,39.695,0
O,0.2186,21.849,1
O,0.4276,22.447,1
O,0.2186,28.8,1
O,0.4022,21.519,0
O,0.4248,20.474,1
O,0.7325,19.993,1
Ti,0.2186,63.698,1
O,0.2186,39.235,1
Ti,0.2186,96.476,1
O,0.2186,64.351,1
O,0.8401,19.633,0
O,0.2186,59.285,1
O,0.8207,27.665,0
O,0.2186,30.148,1
O,0.2186,22.594,1
O,0.2774,0,0
O,0.2774,20.413,0
Ti,0.4273,50.149,1
O,0.4065,35.482,1
O,0.7053,23.012,1
Ti,0.2186,80.689,1
O,0.3395,35.14,0
O,0.4075,0,0
O,0.4075,34.836,0
O,0.8052,24.202,0
O,0.2186,31.593,1
O,0.4238,24.149,1
O,0.4318,46.057,1
O,0.2186,21.948,1
Ti,0.4224,51.747,1
Ti,0.2186,81.493,1
O,0.3195,34.893,0
O,0.2186,80.539,1
O,0.5729,23.444,1
O,0.7778,20.92,1
Ti,0.4259,51.977,1
Ti,0.2186,50.846,1
O,0.3428,36.648,0
O,0.6979,0.55173,0
O,0.6979,22.107,0
Ti,0.3562,43.138,1
Ti,0.2186,76.577,1
O,0.2587,33.412,0
O,0.3048,0,0
O,0.3048,33.303,0
O,0.5158,28.124,0
Ti,0.2186,41.248,1
O,0.1759,21.93,0
O,0.1038,0,0
O,0.1038,19.734,0
O,0.2186,56.612,1
O,0.3386,52.514,0
O,0.2186,37.263,1
O,0.4143,0,0
O,0.4143,35.256,0
O,0.4226,50.263,1
O,0.2186,29.664,1
O,0.3301,0,0
O,0.3301,26.177,0
O,0.4252,37.375,1
O,0.6154,0,0
O,0.6154,34.087,0
O,0.2186,58.762,1
O,0.429,0,0
O,0.429,53.076,0
O,1.026,26.068,0
O,0.4194,21.213,1
O,0.4193,43.389,1
O,0.2186,57.462,1
O,0.2186,49.839,1
O,0.2186,46.629,1
O,0.4224,25.052,0
O,0.2186,31.068,1
O,0.3881,0.6898,0
O,0.3881,28.378,0
O,0.2186,21.267,1
O,0.4283,37.451,1
O,0.2186,39.42,1
O,0.4156,35.152,0
O,0.2186,63.228,1
O,0.4304,45.194,1
O,0.5854,23.522,0
O,0.6384,31.468,1
O,0.2186,25.821,1
O,0.3826,46.395,1
O,0.7291,0.43073,0
O,0.7291,39.295,0
O,0.4155,63.821,1
Ti,0.8246,41.063,0
O,1.041,26.852,0
O,0.2186,50.101,1
O,0.3784,0.0050231,0
O,0.3784,48.096,0
O,0.4196,36.871,1
Ti,0.2186,60.553,1
O,0.1944,19.727,0
O,0.3351,22.848,1
O,0.2186,22.922,1
Ti,0.4277,67.237,1
O,0.2186,28.619,1
O,0.2898,22.756,0
O,0.4249,22.341,1
O,0.6386,27.252,1
O,0.2186,35.14,1
O,0.2186,36.083,1
O,0.3413,0,0
O,0.3413,31.166,0
O,0.4236,47.25,1
Ti,0.2186,52.797,1
O,0.3248,24.443,0
O,0.4395,22.477,0
O,0.7055,25.925,1
O,0.2186,31.009,1
O,0.4247,45.223,1
O,0.7089,28.581,0
O,0.2186,48.347,1
O,0.2186,55.739,1
O,0.4299,46.697,0
O,0.6328,23.324,0
Ti,0.2186,95.443,1
O,0.03309,36.387,0
O,0.2186,26.846,1
O,0.4262,19.061,1
O,0.2186,36.119,1
O,0.432,44.304,1
O,0.7958,22.078,0
O,0.2186,44.875,1
O,0.4064,38.436,1
O,0.4143,33.188,1
O,0.631,22.447,0
O,0.6171,22.367,1
O,0.2186,26.764,1
O,0.4262,33.603,1
O,0.2186,50.897,1
Ti,0.2186,56.642,1
O,0.411,37.462,0
O,0.4329,39.321,1
O,0.9095,0.94206,0
O,0.9095,21.538,0
O,0.2186,25.041,1
O,0.6256,30.941,1
Ti,0.2186,56.411,1
O,0.3445,22.579,1
Ti,0.2186,41.735,1
O,0.3703,30.328,0
O,0.2186,29.301,1
O,0.3024,0.069193,0
O,0.3024,27.232,0
O,0.4246,45.664,1
O,0.8338,34.672,0
O,0.2186,41.181,1
O,0.2186,23.409,1
O,0.4269,19.071,1
O,0.829,19.246,1
O,0.4128,34.607,1
O,0.5243,19.55,0
O,0.4301,50.573,1
O,1.003,0.22397,0
O,1.003,23.382,0
O,0.2186,73.18,1
O,0.4185,67.683,0
O,0.8435,22.899,0
O,0.2186,39.26,1
O,0.4144,30.188,0
O,0.6067,20.353,0
O,0.2186,72.789,1
O,0.4363,41.374,0
O,0.7387,22.526,0
Ti,0.2186,92.426,1
O,0.08686,65.792,0
O,0.2186,77.377,1
O,0.2941,0,0
O,0.2941,24.113,0
O,0.08478,0,0
O,0.08478,23.995,0
Ti,0.4181,45.846,0
O,0.2186,41.144,1
O,0.6209,20.801,1
O,0.2186,47.876,1
O,0.2186,74.926,1
Ti,0.4158,54.745,0
O,0.6344,21.179,0
O,0.4262,20.099,1
O,0.2186,29.141,1
O,0.4254,48.29,1
O,0.6486,46.29,1
O,0.3966,29.335,1
O,0.4298,24.249,1
Ti,0.6219,49.573,1
O,0.6551,30.835,0
O,0.2186,39.517,1
O,0.4173,30.677,0
O,0.2186,46.889,1
O,0.432,49.615,1
O,1.006,21.829,0
Ti,0.2186,66.302,1
O,0.2044,39.2,0
O,0.1772,0.87118,0
O,0.1772,38.328,0
O,0.03805,0,0
O,0.03805,35.182,0
O,0.5025,19.461,1
O,0.2186,64.364,1
