# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
C,0.791,104.85,0
Si,0.2181,198.04,1
C,0.2631,25.4,0
Si,0.3437,139.57,0
Si,0.6138,73.18,0
C,0.4886,34.631,0
Si,0.3956,47.097,1
C,0.5963,58.22,1
Si,0.8544,160.94,1
Si,1.188,72.255,0
C,1.316,25.993,0
C,1.035,39.304,1
C,1.158,29.712,0
Si,0.2181,204.37,1
Si,0.7527,0.32632,0
Si,0.7527,44.275,0
C,0.7114,29.481,0
C,0.2657,60.561,0
Si,0.3004,45.159,0
Si,0.5466,74.067,1
Si,0.2181,172.32,1
C,0.3432,27.61,0
Si,0.3125,40.058,0
Si,0.2568,40.536,0
Si,0.4011,49.066,1
C,0.4467,34.362,0
Si,0.6068,80.556,1
Si,0.6515,137.47,1
Si,1.486,47.179,0
C,0.824,63.276,1
C,1.251,30.817,0
Si,1.163,66.058,1
C,1.164,27.234,1
Si,0.6452,56.44,1
C,0.854,67.863,1
Si,1.825,41.074,1
C,0.838,87.398,1
C,1.36,25.303,0
C,1.031,63.229,1
Si,1.238,100.71,1
Si,1.514,58.848,0
C,0.2181,107.49,1
C,0.4909,63.783,0
Si,0.6343,105.86,1
Si,0.912,63.059,0
Si,1.048,42.902,0
Si,0.9293,75.75,1
C,1.036,25.172,1
Si,0.8615,148.69,1
C,1.252,33.872,0
C,1.031,36.349,1
C,1.188,77.374,1
Si,1.304,47.746,1
Si,0.2181,160.93,1
C,0.2706,111.9,0
C,0.3539,100.62,0
C,0.518,25.837,0
Si,0.9719,50.786,1
C,1.14,41.545,1
Si,0.4344,79.646,1
Si,0.825,129.73,1
C,0.9437,87.354,0
C,0.2181,270.84,1
C,1.522,29.94,0
C,0.5933,38.656,0
Si,0.4344,133.97,0
C,0.8462,32.283,0
Si,0.6019,73.043,0
C,0.4357,42.647,1
Si,0.847,45.665,1
C,0.9707,37.61,0
C,0.2181,36.636,1
Si,0.4331,111.02,1
C,0.7182,38.81,0
Si,1.208,104.75,1
Si,1.3,51.202,0
Si,0.2181,43.261,1
C,0.2975,26.793,0
C,0.4274,91.002,1
Si,1.062,58.442,1
Si,1.585,42.223,1
Si,0.2181,40.673,1
C,0.8489,64.401,1
Si,1.047,55.303,1
C,1.215,38.389,0
C,0.2181,257.76,1
C,0.3998,80.273,0
C,0.3743,77.566,0
C,0.05595,57.936,0
Si,0.4185,132.9,0
C,0.9978,51.905,0
C,0.4305,50.802,1
Si,0.2181,41.807,1
C,0.3393,32.729,0
C,0.4277,177.2,1
Si,0.8013,128.69,0
C,1.831,44.342,0
C,1.004,29.52,1
C,0.433,29.164,1
C,0.6441,51.418,1
C,1.537,60.884,1
Si,1.651,96.053,1
C,1.71,39.546,0
Si,0.2181,164.14,1
C,0.4159,94.912,0
C,0.6074,40.189,1
Si,1.465,55.47,1
C,0.4355,28.247,1
Si,0.6479,282.67,1
C,0.8866,37.848,0
Si,0.9369,115.73,0
C,1.149,72.57,0
C,0.7992,33.46,1
Si,0.2181,93.834,1
C,0.3929,32.381,0
C,0.6038,58.872,1
Si,1.362,63.605,1
Si,0.2181,367.91,1
C,1.71,25.965,0
C,1.56,62.841,0
C,1.164,29.214,0
C,0.9509,82.885,0
Si,1.079,41.304,0
C,1.208,29.305,0
C,0.4104,54.986,0
C,0.8346,80.611,1
Si,1.014,62.106,1
Si,1.187,41.739,0
C,1.351,33.4,0
Si,1.137,105.36,1
Si,1.276,40.876,1
Si,0.6482,55.041,1
C,1.062,113.43,1
C,1.701,40.733,0
C,1.406,45.26,1
Si,0.2181,51.253,1
Si,0.2841,0,0
Si,0.2841,45.495,0
C,0.4261,95.944,1
Si,0.6277,201.87,1
Si,0.9081,47.25,0
C,0.7642,27.783,1
Si,0.2181,170,1
Si,0.3183,76.464,0
C,0.3444,50.226,0
C,0.3911,0,0
C,0.3911,27.129,0
C,1.013,67.428,1
C,0.2181,40.953,1
Si,0.4328,330.25,1
Si,1.992,83.521,0
C,2.314,38.353,0
C,1.442,111.45,0
Si,0.6456,40.976,0
Si,0.8461,150.4,1
C,1.203,26.82,0
C,1.257,57.043,1
C,0.2181,89.587,1
Si,0.2928,56.602,0
C,0.4087,47.201,0
Si,0.4296,70.566,1
Si,1.032,160.98,1
Si,1.188,107.66,0
C,0.2181,45.674,1
C,1.05,58.473,1
Si,1.87,51.828,1
C,0.2181,69.924,1
Si,1.258,54.376,1
Si,1.448,49.15,1
Si,2.098,69.002,1
C,0.2181,86.119,1
Si,0.3346,69.224,0
Si,0.4298,189.1,1
C,1.205,38.728,0
C,1.111,27.658,0
C,1.029,26.016,0
C,0.5714,62.59,1
C,0.2181,146.32,1
C,0.3081,27.103,0
Si,0.3659,114.99,0
C,0.7879,41.802,0
C,0.5724,26.434,0
Si,0.4268,41.556,1
Si,0.633,61.813,1
Si,0.7259,41.729,0
Si,1.028,56.598,1
C,1.17,28.47,0
Si,0.4341,62.327,1
C,0.5546,27.421,0
Si,0.6321,181.43,1
C,0.989,69.701,0
C,0.722,32.706,1
C,0.6524,36.361,1
C,0.8666,118.82,1
Si,1.048,44.125,0
Si,1.065,107.72,1
Si,0.6462,259.26,1
C,1.949,33.769,0
C,1.649,37.217,0
C,1.033,67.564,0
C,0.7804,27.411,1
Si,0.2181,130.42,1
C,0.409,56.57,0
C,0.6387,34.01,0
C,1.339,31.642,1
Si,0.4295,183.68,1
C,0.9333,31.828,0
C,0.6745,77.694,0
C,0.7857,26.274,0
C,0.5945,51.056,1
Si,0.791,89.324,1
C,0.8664,176.37,1
Si,1.424,65.305,0
C,0.4321,73.444,1
C,0.5383,46.3,0
Si,0.8639,211.13,1
Si,0.2181,293.56,1
Si,1.361,48.837,0
C,1.156,31.098,0
C,1.286,0,0
C,1.286,27.663,0
Si,0.5489,105.07,0
C,0.3923,53.189,0
Si,0.2181,280.61,1
C,0.8533,76.847,0
C,1.26,0,0
C,1.26,35.782,0
Si,0.7755,99.31,0
Si,0.2181,274.65,1
Si,0.322,219.77,0
Si,0.4724,176.57,0
C,1.087,33.162,0
Si,0.6497,75.2,0
C,0.9549,34.73,0
Si,0.3777,57.933,1
C,0.481,41.177,0
C,0.434,50.222,1
C,0.6413,53.813,1
Si,0.8559,68.541,1
C,1.772,38.039,1
Si,0.2181,57.096,1
C,0.2573,29.511,0
C,0.4245,72.083,1
Si,0.8084,55.328,1
Si,1.02,96.381,1
C,1.134,29.477,0
Si,0.2181,265.68,1
C,0.434,111.76,0
Si,0.337,118.51,0
C,0.5955,27.061,0
Si,0.4328,62.583,0
Si,0.5248,50.641,0
C,0.3816,42.242,1
C,0.499,62.556,1
C,0.6455,232.12,1
C,2.039,65.297,0
C,2.171,30.718,0
C,0.8614,31.978,0
C,0.6488,74.189,1
Si,0.7534,49.025,0
Si,0.8663,127.06,1
Si,1.426,67.774,1
Si,1.7,45.845,0
C,0.2181,47.476,1
Si,1.079,67.396,1
C,0.2181,51.525,1
C,0.3331,41.606,0
C,0.432,80.749,1
C,0.5484,26.433,0
Si,0.6493,140.94,1
C,0.957,29.095,1
C,0.4349,34.957,1
Si,1.5,116.48,1
Si,1.845,55.063,0
C,1.625,33.863,0
Si,0.8684,75.937,1
C,0.9049,30.184,0
Si,1.249,40.4,1
Si,1.38,46.847,1
C,1.449,28.899,1
C,0.6471,56.993,1
C,0.8428,106.23,1
C,1.199,43.045,0
C,1.171,25.444,1
C,1.459,34.687,1
C,0.4282,47.265,1
C,0.6453,101.16,1
C,1.285,25.338,0
C,1.028,35.063,0
C,1.483,53.886,1
Si,1.063,69.413,1
C,1.253,68.099,1
Si,0.2181,80.309,1
C,0.244,57.505,0
Si,0.3041,43.446,0
C,0.4203,42.082,1
Si,0.8375,73.552,1
Si,0.2181,83.035,1
Si,0.3237,56.948,0
C,0.4198,72.881,1
C,0.5952,56.52,1
Si,0.9404,63.558,1
C,1.309,40.869,0
Si,0.4314,107.43,1
Si,0.5067,61.029,0
C,0.632,38.212,1
C,0.8375,57.896,1
C,1.019,36.959,1
C,0.4345,237.36,1
C,1.593,59.822,0
C,0.645,37.802,1
Si,0.9923,43.449,1
C,0.2181,93.065,1
C,0.362,38.451,0
C,0.6444,109.88,1
C,0.8324,31.703,0
C,0.8578,39.639,1
Si,0.2181,377.93,1
C,1.077,27.743,0
Si,0.9199,67.724,0
C,0.7385,30.73,0
C,0.4165,180.06,0
C,0.9231,64.093,0
Si,0.6726,42.338,0
C,0.4341,39.279,1
C,0.6479,90.515,1
C,1.247,0.6998,0
C,1.247,37.023,0
C,0.9135,30.926,0
C,1.515,91.614,1
Si,1.718,44.294,0
Si,0.4307,67.773,1
Si,0.9288,65.428,1
C,1.118,65.473,1
Si,0.2181,194.82,1
Si,0.393,0,0
Si,0.393,191.23,0
C,1.321,29.773,0
C,1.023,39.935,0
C,0.8246,49.372,0
C,0.608,36.731,0
Si,0.3944,150.34,1
Si,0.5736,67.941,0
Si,0.2181,43.803,1
C,0.5032,26.878,0
Si,0.8545,142.58,1
C,1.266,64.148,0
C,1.189,34.103,0
C,1.208,76.329,1
Si,0.4356,47.512,1
Si,0.8339,143.26,1
Si,1.279,0,0
Si,1.279,58.054,0
Si,1.266,62.386,1
Si,1.382,47.67,0
C,1.707,109.26,1
C,1.865,86.842,0
Si,1.91,50.162,1
C,0.2181,45.337,1
C,0.4326,105.57,1
Si,0.8271,86.877,1
C,1.062,25.968,0
C,1.649,40.574,1
Si,0.2181,260.93,1
C,0.5741,99.269,0
Si,0.9024,58.138,0
Si,0.4877,46.733,0
C,0.3501,60.023,0
C,0.4262,31.067,0
C,0.4339,29.684,1
Si,0.8418,242.42,1
C,1.424,27.81,0
Si,1.241,79.294,0
Si,1.335,54.87,0
Si,0.2181,129.31,1
C,0.3005,27.416,0
C,0.2512,57.922,0
Si,0.2862,43.638,0
C,0.3799,33.91,0
Si,0.409,60.388,1
Si,0.8056,0,0
Si,0.8056,40.303,0
C,0.5446,73.845,1
Si,0.658,46.835,1
Si,0.2181,81.66,1
Si,0.3703,44.294,0
C,0.8275,66.446,1
Si,0.9325,50.986,0
C,1.237,44.347,1
Si,1.429,98.423,1
Si,1.543,54.846,0
Si,1.606,43.637,1
C,0.2181,114.74,1
C,0.3897,0.015665,0
C,0.3897,66.091,0
C,0.3476,38.822,0
Si,0.6213,196.45,1
Si,1.234,81.279,0
Si,1.424,40.26,0
Si,0.7565,51.996,0
Si,0.2181,83.786,1
Si,0.3846,48.909,0
C,0.4196,58.597,1
C,0.7428,29.177,0
C,0.6047,96.274,1
Si,0.8155,62.017,1
C,0.9641,31.749,1
Si,0.2181,243.3,1
C,0.2896,128.95,0
Si,0.3756,104.18,0
C,0.5708,59.252,0
C,0.8949,34.358,0
Si,0.386,96.195,1
C,0.6395,45.895,0
Si,0.2181,79.029,1
Si,0.3226,65.749,0
C,0.4206,135.75,1
Si,0.6088,71.233,0
Si,0.7725,58.448,0
Si,0.5984,55.231,1
Si,1.005,43.843,1
C,0.6321,50.323,1
Si,0.824,240.27,1
C,1.405,54.41,0
C,0.9891,146.45,0
Si,1.434,80.843,0
Si,0.6469,150.26,1
C,1.259,29.413,0
C,1.07,35.549,0
C,1.231,28.178,0
C,0.8629,65.861,0
C,0.6511,132.95,1
Si,0.85,64.378,0
Si,0.8534,150.11,1
Si,0.9964,40.039,0
C,0.2181,29.371,1
C,0.2699,0.02691,0
C,0.2699,27.344,0
C,0.4338,219,1
C,0.4176,44.028,0
C,0.6743,58.066,0
Si,0.6405,82.729,0
Si,0.2181,191.09,1
C,0.7134,25.224,0
Si,0.4328,123.58,0
C,0.6186,30.032,0
C,0.6562,0,0
C,0.6562,28.028,0
Si,0.6072,75.536,0
C,0.9187,29.591,0
C,0.7616,28.468,0
C,0.3953,89.839,1
C,0.7003,29.769,0
Si,0.2181,98.563,1
Si,0.3835,45.123,0
Si,0.4166,62.668,1
C,0.5919,78.03,1
C,0.7931,48.594,1
C,1.219,29.44,1
Si,0.2181,97.305,1
Si,0.3968,83.715,0
C,0.416,51.209,1
C,1.028,42.035,1
Si,1.197,92.736,1
Si,1.464,45.235,0
Si,0.4339,95.383,1
C,0.6283,29.805,0
Si,1.547,72.201,1
C,1.652,35.046,0
Si,1.636,56.71,1
C,1.609,33.599,0
C,0.2181,35.332,1
C,0.3287,27.975,0
C,0.4332,67.904,1
Si,0.5364,40.848,0
Si,0.6507,42.594,1
C,0.861,32.539,1
C,1.471,55.808,1
Si,0.4345,242.31,1
Si,0.647,70.241,0
Si,0.6586,42.852,0
C,0.6365,94.781,0
C,0.7524,34.613,0
Si,0.7956,50.423,1
Si,0.2181,266.87,1
Si,0.9093,134.62,0
Si,1.102,47.548,0
C,0.8185,27.034,0
C,0.6868,26.481,0
Si,0.2181,58.673,1
C,0.6239,174.15,1
C,2.146,35.119,0
C,2.101,29.46,0
Si,1.194,44.73,1
C,0.2181,101.9,1
C,0.391,86.005,0
C,0.9833,77.792,1
C,0.2181,232.31,1
Si,0.4156,177.41,0
C,0.8309,35.217,0
Si,0.4286,53.08,1
Si,0.2181,276.88,1
Si,0.4385,171.98,0
Si,1.119,52.074,0
C,0.6285,52.278,0
Si,0.2842,64.053,0
C,0.3199,34.211,0
C,0.3662,0,0
C,0.3662,32.693,0
Si,0.5215,84.115,1
C,0.5856,33.532,0
Si,0.4329,41.5,1
Si,0.629,64.62,1
C,1.181,72.539,1
C,1.805,33.9,0
Si,0.8393,300.62,1
Si,1.302,48.599,0
C,1.278,25.095,0
C,1.184,178.46,0
C,1.747,48.064,0
Si,0.2181,65.951,1
C,0.6237,56.199,1
Si,1.811,49.308,1
Si,1.983,110.71,1
C,2.139,36.621,0
C,0.4353,247.99,1
C,1.371,57.504,0
Si,0.6463,59.831,1
C,0.6491,87.946,1
C,0.8517,147.65,1
Si,1.275,48.55,0
C,1.026,29.513,0
Si,1.055,46.706,1
C,0.2181,84.424,1
C,0.3666,60.134,0
Si,0.6383,98.039,1
C,0.9848,39.838,0
Si,1.066,84.207,1
Si,0.2181,233.65,1
C,0.8006,63.671,0
Si,0.6025,84.146,0
C,0.7355,44.8,0
C,0.4233,41.141,0
C,0.3859,32.476,1
Si,0.5581,61.257,1
C,0.6777,46.901,0
Si,0.6316,246.98,1
C,1.014,48.653,0
Si,0.9405,65.604,0
C,0.9985,50.04,0
C,0.76,40.633,0
C,0.4327,62.688,1
C,0.6387,49.699,1
Si,0.8522,125.68,1
Si,1.064,78.104,0
C,1.301,26.078,0
C,1.093,29.071,1
C,1.175,48.184,1
C,0.4344,96.231,1
Si,0.5438,41.562,0
Si,0.6462,64.151,1
Si,0.8254,110.56,1
C,1.188,61.061,0
Si,1.012,47.611,1
Si,0.4354,57.47,1
Si,0.4736,56.147,0
Si,0.6455,71.103,1
C,0.8916,28.896,0
C,0.8378,50.36,1
Si,0.6508,63.177,1
C,0.8384,35.756,0
Si,1.26,89.514,1
Si,1.45,0,0
Si,1.45,68.113,0
C,1.851,37.244,0
C,1.667,26.796,1
Si,0.2181,71.845,1
C,0.2435,35.891,0
Si,0.422,112.67,1
Si,0.5069,55.2,0
Si,1.267,90.72,1
C,0.2181,46.685,1
C,0.6443,74.527,1
C,0.859,171.66,1
C,1.24,36.523,0
C,0.2181,31.522,1
Si,1.073,64.115,1
C,1.282,69.216,1
C,1.267,30.136,0
Si,1.494,50.175,1
Si,1.684,40.118,0
C,1.874,30.032,0
Si,1.85,48.271,1
C,2.005,35.664,0
C,0.4301,75.759,1
Si,0.6481,142.36,1
C,1.147,68.242,0
C,1.652,30.453,0
Si,0.9525,54.707,1
Si,0.8687,162.03,1
Si,1.028,127.19,0
Si,1.672,72.277,1
C,0.2181,66.692,1
C,0.3089,34.949,0
C,0.3547,0,0
C,0.3547,33.111,0
Si,0.8442,118.56,1
C,1.046,77.876,0
C,1.399,0,0
C,1.399,64.806,0
C,1.055,41.517,1
Si,1.243,53.782,1
C,0.4345,208.48,1
C,1.217,25.152,0
C,0.8463,117.05,0
C,1.519,27.755,0
C,1.397,29.829,0
C,1.006,31.368,0
C,0.2181,30.737,1
Si,0.4336,116.1,1
C,0.592,31.731,0
C,0.9056,33.782,1
C,1.344,38.948,1
Si,0.6424,45.765,1
C,0.8361,181.49,1
Si,1.035,117.79,0
C,1.224,32.774,0
Si,1.005,73.237,1
C,1.088,29.324,0
Si,0.2181,113.93,1
C,0.3962,85.533,0
Si,0.9278,46.743,0
C,0.4124,139.47,1
Si,0.9956,42.818,0
Si,0.5701,59.358,1
C,0.8521,27.401,0
Si,0.4304,106.57,1
Si,0.8073,41.772,0
C,0.7364,85.298,1
C,1.183,60.286,1
C,0.4307,123.47,1
C,0.9344,43.759,0
C,0.648,31.391,1
C,0.2181,83.652,1
C,0.3352,30.198,0
C,0.6363,127.72,1
C,0.9316,33.164,0
Si,0.8342,51.754,1
C,0.4353,72.128,1
C,0.8428,25.837,1
C,1.027,88.2,1
Si,1.175,69.302,1
Si,1.309,41.854,0
C,0.4354,60.624,1
C,0.6488,175.6,1
Si,1.442,69.843,0
Si,1.038,77.738,1
Si,0.2181,292.37,1
Si,1.423,60.468,0
Si,1.017,47.396,0
C,1.119,27.697,0
C,0.8296,43.877,0
C,0.6202,32.417,0
C,0.5091,27.095,1
C,0.2181,139.79,1
C,0.3285,0,0
C,0.3285,133.96,0
Si,0.7241,77.132,0
Si,0.427,159.47,1
C,0.5363,115.77,0
C,1.107,34.492,0
C,0.2181,30.635,1
Si,0.6479,289.59,1
C,1.403,107.87,0
C,1.286,61.021,0
C,1.366,38.931,0
C,0.4355,42.743,1
C,0.6486,41.737,1
C,0.787,31.568,0
C,1.64,41.747,1
C,0.6495,156.48,1
C,1.108,67.95,0
C,0.9658,37.263,0
Si,0.853,52.281,1
C,1.051,71.214,1
Si,1.399,44.238,0
C,0.2181,47.868,1
C,0.6408,54.846,1
Si,0.8327,54.972,1
C,0.2181,173.4,1
Si,0.3796,143.82,0
Si,1.021,42.172,0
C,0.5977,28.207,0
C,0.4261,146.39,1
C,0.2181,36.109,1
C,0.2961,0,0
C,0.2961,33.563,0
Si,0.4332,163.66,1
C,0.9877,31.061,0
C,0.6211,27.067,0
C,0.5309,34.932,0
Si,0.6168,75.132,1
Si,0.7975,0,0
Si,0.7975,73.941,0
Si,1.013,50.72,0
Si,0.7124,53.203,1
C,0.2181,116.87,1
C,1.177,44.213,0
Si,0.643,233.16,1
C,1.616,37.368,0
C,1.298,73.323,0
C,0.8001,45.506,0
C,1.017,32.847,0
Si,0.2181,163.82,1
C,0.2644,87.459,0
Si,0.3234,58.845,0
C,0.4275,26.369,0
Si,0.5994,101.03,1
C,0.8008,59.961,1
C,0.4344,74.792,1
C,0.6509,36.352,1
C,0.762,25.904,0
C,1.066,122.89,1
Si,1.675,66.441,0
C,1.448,27.409,1
C,0.2181,40.776,1
Si,0.4328,145.36,1
Si,0.8855,70.858,0
Si,1.146,45.934,0
C,0.999,69.202,1
Si,0.646,135.24,1
Si,0.7252,51.203,0
Si,1.37,46.522,1
Si,1.446,52.664,1
Si,0.2181,43.319,1
C,0.326,35.74,0
Si,0.4277,261.43,1
C,0.833,28.072,0
C,0.7521,57.937,0
C,0.6422,45.26,1
Si,0.8435,102.59,1
C,0.9237,34.035,0
C,1.242,95.725,1
C,1.277,41.68,1
Si,1.913,66.848,1
Si,2.13,46.321,1
C,2.276,29.194,0
Si,0.2181,109.36,1
Si,0.3832,77.623,0
Si,0.4133,44.648,1
C,1.789,42.957,1
Si,0.2181,69.864,1
C,0.7973,87.635,1
Si,0.9351,81.904,1
C,1.058,33.18,0
Si,0.9876,46.699,1
C,0.4343,56.246,1
Si,0.6513,64.67,1
Si,0.7843,42.978,0
Si,0.9264,0,0
Si,0.9264,41.082,0
Si,0.8481,74.313,1
Si,1.1,157.31,1
Si,1.127,142.36,0
C,1.39,52.294,0
Si,0.2181,71.873,1
Si,0.2551,49.368,0
Si,0.4214,146.12,1
Si,0.7538,101.89,0
C,0.9779,25.803,1
C,0.4355,49.908,1
C,0.5483,37.442,0
Si,0.6471,150.7,1
C,0.8472,54.159,0
C,0.8485,63.16,1
C,1.045,40.516,1
Si,0.429,260.05,1
Si,0.5562,180.11,0
C,1.244,47.064,0
C,0.856,64.103,0
C,0.4341,240.1,1
C,1.46,45.829,0
C,1.304,43.543,0
C,0.9094,35.028,0
Si,0.6327,65.748,0
Si,0.75,0.12586,0
Si,0.75,65.622,0
C,1.283,32.638,1
Si,0.2181,55.339,1
C,0.3166,42.073,0
C,0.4253,176.59,1
Si,0.7608,98.775,0
C,1.207,45.247,0
C,0.6296,59.57,1
Si,0.7663,40.112,0
C,0.9431,26.564,0
C,0.2181,135.64,1
C,0.6334,26.263,0
C,0.4026,88.776,0
C,0.5696,30.08,0
Si,0.4269,49.51,1
Si,0.6324,50.254,1
Si,0.7835,70.182,1
Si,0.909,60.221,0
C,1.087,32.951,0
Si,0.2181,169.58,1
C,0.8432,32.343,0
C,0.4552,30.585,0
C,1.161,43.939,1
Si,0.2181,79.99,1
Si,0.2715,68.479,0
Si,0.3834,42.821,0
Si,0.4204,85.506,1
Si,0.4877,61.282,0
Si,0.6262,226.59,1
C,1.879,42.983,0
C,1.71,26.957,0
C,1.123,25.751,0
Si,0.8129,63.115,0
Si,1.273,148.2,1
Si,1.609,51.475,0
C,1.436,32.095,0
Si,0.4348,41.408,1
C,0.5693,27.277,0
C,0.6456,118.4,1
Si,1.264,91.93,1
C,1.075,88.613,1
Si,1.264,52.249,0
C,1.441,32.971,0
Si,1.262,176.48,1
Si,1.849,51.751,0
Si,1.793,51.41,0
Si,0.2181,197.94,1
C,0.233,55.599,0
Si,0.1376,41.96,0
Si,0.2887,46.412,0
Si,0.3053,54.646,0
C,0.3576,37.41,0
Si,0.9227,72.327,1
Si,0.9982,40.671,0
Si,0.2181,93.291,1
Si,0.2454,72.214,0
Si,0.2947,64.866,0
Si,0.4162,47.02,0
C,0.8194,120.89,1
C,1.434,47.31,0
C,1.02,55.098,1
C,0.8625,168.83,1
Si,1.154,55.207,0
Si,1.984,43.032,1
C,0.2181,50.995,1
C,0.6492,80.906,1
Si,1.081,86.106,1
C,1.277,64.436,0
C,1.697,48.551,0
Si,1.253,61.495,1
C,1.469,29.031,1
C,0.2181,29.076,1
C,0.2907,25.488,0
C,0.4337,118.6,1
Si,0.646,142.95,1
C,0.9379,29.554,0
C,0.8701,33.249,0
Si,0.7469,72.756,0
Si,0.8323,52.513,1
Si,0.4287,70.176,1
Si,0.6313,108.29,1
Si,1.056,85.822,1
Si,1.26,59.514,1
C,1.417,27.855,0
C,0.4344,40.929,1
C,1.083,52.634,1
Si,1.494,62.19,1
C,1.691,39.958,1
Si,0.4308,79.259,1
Si,0.5513,0,0
Si,0.5513,55.376,0
C,0.623,32.889,1
Si,0.824,76.491,1
C,1.098,28.097,0
C,0.9804,42.973,1
C,0.2181,46.423,1
C,0.3411,36.991,0
C,0.629,50.409,1
C,0.7423,36.567,0
Si,1.222,52.867,1
Si,1.374,43.956,0
Si,1.555,41.311,0
C,1.632,43.714,1
Si,0.4356,168.37,1
Si,0.6486,114.79,0
C,0.9385,33.687,0
C,0.8273,55.829,0
C,1.084,28.62,0
Si,0.6087,85.727,1
Si,0.695,41.373,1
C,0.7564,30.61,1
Si,0.2181,46.902,1
Si,0.4266,46.252,1
C,0.6297,149.88,1
Si,1.021,65.863,0
C,1.222,37.045,0
Si,0.8431,65.605,1
C,0.2181,70.474,1
C,0.3156,0.20899,0
C,0.3156,68.265,0
C,0.4306,189.12,1
Si,1.567,65.12,0
Si,0.6456,297.34,1
C,1.578,28.72,0
C,1.518,33.968,0
Si,1.459,65.208,0
C,0.8153,39.662,0
C,0.2181,40.133,1
Si,0.433,330.58,1
C,1.156,27.538,0
Si,1.194,189.05,0
Si,1.986,44.112,0
Si,1.734,57.44,0
Si,1.369,42.387,0
C,0.6016,34.727,0
C,0.6361,160.48,1
C,0.9126,56.508,0
C,0.8383,49.368,1
Si,1.05,88.808,1
C,1.26,55.99,0
Si,0.2181,85.521,1
C,0.2909,46.748,0
C,0.3815,35.699,0
Si,0.4192,77.492,1
Si,0.6147,55.296,0
C,0.7927,43.332,0
Si,0.5704,196.39,1
Si,0.8979,131.64,0
C,1.094,83.463,0
C,0.6799,26.708,0
C,0.8658,96.495,1
Si,1.486,148.62,1
C,1.626,110.15,0
C,0.2181,112.78,1
C,0.3977,92.04,0
Si,0.428,89.422,1
Si,0.2181,58.724,1
Si,0.2429,49.569,0
C,0.2986,29.068,0
C,0.6387,158.57,1
C,0.8519,81.044,0
C,1.171,0.86136,0
C,1.171,51.609,0
Si,0.4352,117.4,1
C,0.6223,48.498,1
C,0.809,28.653,1
Si,1.012,117.59,1
C,0.6471,35.141,1
C,1.283,59.791,1
C,1.91,134.6,1
Si,2.123,49.392,1
Si,0.2181,132.46,1
C,0.4263,40.459,0
C,0.3102,78.442,0
Si,0.4296,44.874,0
C,0.5659,33.234,0
C,0.4095,70.449,1
C,0.5815,32.418,1
Si,0.7289,55.462,1
Si,0.8108,51.816,0
Si,0.2181,161.89,1
C,0.5738,40.574,0
Si,0.407,72.054,0
C,0.635,27.715,0
C,0.59,68.351,1
C,0.9134,68.237,1
Si,1.115,46.315,1
Si,0.2181,127.75,1
Si,0.2669,82.898,0
Si,0.3304,71.86,0
Si,0.4605,40.956,0
Si,0.4093,82.573,1
C,0.5948,32.423,0
Si,0.7477,54.225,1
C,0.8606,45.921,1
Si,1.503,174.65,1
Si,1.83,0,0
Si,1.83,77.527,0
Si,2.039,73.662,0
C,2.435,26.405,0
C,2.251,25.504,0
Si,1.63,80.799,0
C,1.733,44.227,0
Si,0.865,67.093,1
Si,0.924,54.533,0
Si,1.072,124.43,1
C,1.431,42.49,1
C,0.2181,57.222,1
Si,0.6451,85.521,1
C,0.8464,36.209,0
Si,0.8167,110.79,1
C,0.8885,35.383,1
C,0.2181,91.34,1
C,0.3877,27.436,0
C,1.022,35.645,1
C,1.346,28.142,1
Si,1.5,112.25,1
C,1.656,41.316,0
Si,0.2181,263.38,1
C,0.4699,50.493,0
C,0.5805,41.465,0
C,0.3824,161.89,0
C,0.5525,134.27,0
C,0.382,73.551,1
Si,0.2181,50.675,1
Si,0.4263,59.03,1
Si,0.8282,52.596,1
C,1.045,108.95,1
C,1.258,50.614,1
C,0.2181,41.729,1
C,0.302,29.213,0
C,0.4327,62.163,1
C,0.996,127.84,1
C,1.312,99.305,0
C,1.895,82.685,0
C,0.2181,110.05,1
Si,0.3038,90.681,0
Si,0.731,57.845,0
Si,0.4284,277.56,1
C,2.507,30.342,0
C,1.906,63.315,0
C,2.834,0,0
C,2.834,27.396,0
C,0.4356,26.419,1
C,0.6491,60.402,1
C,1.267,77.428,1
C,1.669,53.623,1
C,0.2181,28.968,1
C,0.4337,30.167,1
C,0.6515,159.28,1
Si,1.147,64.88,0
C,0.9696,33.313,0
Si,1.296,78.816,1
Si,0.2181,280.39,1
C,0.2262,45.405,0
Si,0.2836,209.81,0
C,0.3838,161.6,0
Si,1.911,60.477,0
Si,2.111,0,0
Si,2.111,55.169,0
C,0.4355,38.78,1
C,0.6486,62.394,1
Si,1.026,183.31,1
Si,1.251,52.076,0
Si,1.252,54.347,0
C,1.414,34.509,1
C,1.588,0.13072,0
C,1.588,32.378,0
Si,0.6508,84.26,1
Si,1.694,55.109,1
Si,0.6428,220.09,1
C,1.073,70.989,0
C,1.034,26.372,0
Si,0.7477,41.716,0
C,1.449,45.331,1
Si,0.6285,56.971,1
C,0.681,38.888,0
Si,1.373,46.092,1
Si,1.788,65.498,1
C,0.4355,110.63,1
C,0.645,116.43,1
C,1.072,28.33,0
C,0.8065,26.639,0
Si,0.8616,43.55,1
Si,1.04,42.383,1
C,0.2181,41.696,1
C,0.8457,111.87,1
