# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
Ti,0.8479,65.749,1
O,0.9318,19.899,0
O,0.8558,26.185,0
O,0.2186,53.129,1
O,0.3365,33.193,0
O,0.4295,29.173,1
O,1.238,24.312,1
O,1.382,0.79282,0
O,1.382,21.025,0
O,1.599,21.042,1
O,0.6375,30.789,1
O,1.234,33.79,1
O,1.44,89.316,1
O,0.7963,70.316,1
O,1.094,27.549,0
O,1.356,39.548,1
Ti,0.2186,48.503,1
Ti,0.2107,40.909,0
Ti,0.4141,52.531,1
O,0.6307,25.244,1
Ti,1.056,61.994,1
O,1.429,35.199,1
O,0.4351,86.729,1
O,0.5533,71.004,0
O,1.103,26.051,0
O,0.8115,43.881,1
O,1.158,28.443,1
O,1.273,26.578,1
O,1.32,0.81523,0
O,1.32,21.072,0
O,0.2186,21.525,1
O,0.434,111.1,1
O,0.8765,52.447,0
O,1.194,36.458,0
O,0.6427,92.172,1
O,0.8687,23.21,0
O,0.8359,39.963,0
O,0.4359,43.564,1
O,0.6466,23.425,1
O,1.056,74.041,1
O,1.463,0,0
O,1.463,20.094,0
Ti,1.242,46.905,1
O,0.645,37.003,1
O,0.8554,134.97,1
O,1.337,47.479,0
O,1.219,52.67,0
O,1.3,27.764,0
O,1.053,21.383,1
O,0.2186,50.377,1
O,0.2741,35.111,0
O,0.3576,19.879,0
O,0.4301,40.056,1
O,0.7014,29.145,0
Ti,0.8319,87.12,1
O,0.8851,24.113,0
O,0.8698,19.546,0
Ti,0.8933,42.018,0
O,0.9505,19.23,0
Ti,1.157,59.246,1
Ti,0.2186,68.418,1
O,0.3982,44.411,0
O,0.8602,33.137,1
O,0.7799,0,0
O,0.7799,30.675,0
O,0.5725,19.807,0
Ti,1.003,44.368,1
O,0.2186,40.851,1
O,0.3177,37.835,0
O,0.4312,122.8,1
O,0.6392,39.34,1
O,0.4342,42.415,1
O,0.7945,0,0
O,0.7945,25.092,0
O,0.8215,50.548,1
O,0.975,36.509,0
O,1.192,39.213,1
O,1.299,20.282,0
O,0.2186,122.78,1
O,0.2731,0.12932,0
O,0.2731,41.446,0
O,0.3246,21.602,0
O,0.294,0,0
O,0.294,21.042,0
Ti,0.3699,47.178,0
O,0.6149,19.268,0
O,0.4976,20.131,0
O,0.4212,42.631,1
O,0.5992,21.995,1
O,0.7667,71.849,1
Ti,0.2186,152.82,1
O,0.3481,33.845,0
O,0.2495,82.511,0
O,0.2976,72.954,0
O,0.4113,0.79535,0
O,0.4113,67.524,0
O,0.9687,19.666,0
O,0.788,27.647,0
O,0.4205,54.751,1
O,0.5134,0.19055,0
O,0.5134,32.918,0
O,0.4352,46.935,1
O,0.6516,43.904,1
O,0.7735,21.433,0
O,1.071,20.438,1
O,1.68,66.446,1
O,1.843,41.927,0
O,1.999,28.024,0
Ti,0.2186,63.682,1
O,0.4075,22.873,1
O,0.5716,43.17,1
O,0.6403,36.835,0
Ti,0.7329,43.62,1
O,0.8287,19.79,0
O,0.9468,25.239,1
O,1.16,69.607,1
O,1.785,0,0
O,1.785,33.43,0
O,0.4354,21.133,1
Ti,0.8578,40.653,1
O,1.056,41.397,1
O,1.354,83.917,1
O,1.487,28.087,1
Ti,0.4284,56.08,1
O,0.8255,32.797,0
O,0.7016,36.132,1
Ti,0.9956,49.419,1
O,1.024,22.099,0
O,1.034,20.114,1
O,0.2186,20.433,1
O,0.4343,49.101,1
O,0.6446,56.295,1
O,0.8072,25.227,0
O,0.8615,50.146,1
Ti,1.056,42.076,1
O,1.195,32.433,1
Ti,0.2186,74.957,1
O,0.5826,22.389,0
O,0.4017,25,1
O,0.7884,100.17,1
O,0.9687,49.706,1
O,1.135,31.654,0
Ti,0.2186,115.96,1
Ti,0.4936,45.314,0
O,0.6219,31.125,0
Ti,0.5576,148.11,1
O,0.4506,44.197,0
O,0.5108,51.585,0
O,0.2186,21.294,1
O,1.017,20.856,1
O,1.209,67.761,1
O,1.388,32.276,0
Ti,1.365,76.465,1
Ti,1.468,70.872,0
Ti,1.657,47.431,0
Ti,1.332,53.237,1
O,1.046,21.835,0
O,0.4313,69.295,1
Ti,0.5224,44.565,0
Ti,0.6408,100.96,1
Ti,0.7937,98.926,0
O,1.008,66.731,0
O,1.197,28.845,0
O,1.157,0,0
O,1.157,25.978,0
O,1.003,22.921,0
Ti,0.7556,105.49,1
Ti,1.075,47.265,0
O,0.9452,25.557,0
O,1.006,22.53,0
Ti,0.2186,48.294,1
O,0.4151,24.277,1
O,0.7658,19.861,1
O,1.135,78.541,1
O,1.34,35.079,0
O,1.261,29.172,0
O,1.46,64.086,1
O,1.71,33.214,0
O,1.879,0.54316,0
O,1.879,20.057,0
O,0.6406,76.769,1
Ti,0.8394,50.659,0
O,1.045,20.903,0
O,0.9344,19.307,1
Ti,1.176,89.213,1
O,1.318,39.42,0
O,0.2186,146.22,1
Ti,0.8976,39.592,0
O,0.8093,33.562,0
O,0.6179,20.121,1
O,1.029,48.426,1
Ti,0.2186,228.28,1
Ti,0.2488,64.161,0
Ti,0.3077,43.132,0
O,0.2055,28.815,0
Ti,0.2179,92.305,0
Ti,0.2174,49.405,0
Ti,0.2819,39.442,1
O,0.2186,70.733,1
O,0.2949,66.237,0
Ti,0.4274,89.278,1
O,0.7986,19.78,0
O,0.5878,95.561,1
O,1.112,35.745,0
O,0.7031,24.78,1
Ti,0.6379,143.1,1
O,0.5975,25.411,0
Ti,0.6965,50.924,0
O,0.7392,30.696,0
O,0.8202,47.724,1
O,0.9436,19.261,0
O,0.9535,19.401,0
O,1.3,19.878,1
Ti,0.2186,213.8,1
O,0.2058,72.97,0
O,0.09547,65.793,0
O,0.2537,31.565,0
O,0.2642,60.352,0
O,0.299,0,0
O,0.299,57.117,0
O,0.4208,53.212,0
O,0.307,21.632,1
O,0.4258,67.867,1
O,0.5137,39.817,0
Ti,0.6371,104.87,1
Ti,0.7226,0.23652,0
Ti,0.7226,104.63,0
O,0.9397,56.622,0
Ti,0.7636,81.186,1
O,0.8144,45.842,0
O,0.9235,29.435,0
O,0.9713,23.785,0
O,0.4335,49.131,1
O,0.6443,111.99,1
O,0.2186,19.078,1
Ti,0.4344,57.144,1
O,1.054,61.481,1
O,1.211,24.144,0
O,1.38,19.531,0
Ti,0.4349,234.43,1
Ti,0.5329,72.104,0
O,0.5796,33.19,0
O,0.4717,44.065,0
O,0.2186,205.66,1
O,0.431,48.341,0
O,0.3898,143.03,0
O,0.7235,54.874,0
Ti,0.7548,46.542,0
O,0.8478,30.546,0
O,0.5579,23.412,0
O,0.2186,109.48,1
O,0.4013,0,0
O,0.4013,29.218,0
Ti,0.3048,39.544,0
O,0.3835,25.453,0
Ti,0.8183,84.052,1
O,0.9496,25.829,0
O,0.2186,71.42,1
O,0.3535,0,0
O,0.3535,19.933,0
O,0.3634,44.267,0
O,0.4274,53.33,1
O,0.601,37.701,0
O,0.7753,19.728,0
Ti,0.6119,48.663,1
O,0.6727,26.707,0
O,0.2186,35.319,1
O,0.432,60.93,1
O,0.8467,65.167,1
O,1.058,37.454,0
O,1.147,22.473,0
O,1.065,21.968,1
O,1.276,41.056,1
O,1.616,20.227,0
O,1.489,19.24,1
O,0.2186,44.264,1
O,0.3137,0.69179,0
O,0.3137,41.573,0
O,0.4307,139.31,1
O,1.179,34.306,0
O,1.295,28.266,1
O,0.2186,56.501,1
O,0.3676,30.132,0
O,0.4721,0.44374,0
O,0.4721,29.688,0
O,1.212,31.747,1
Ti,1.406,71.059,1
O,0.2186,51.803,1
O,0.3013,33.974,0
O,0.4072,22.475,0
O,0.4297,48.542,1
O,0.7216,28.496,0
O,0.6201,55.857,1
Ti,0.8132,113.44,1
O,0.3227,22.331,0
O,0.195,0.2054,0
O,0.195,22.125,0
O,0.6631,37.452,0
Ti,0.2186,78.162,1
O,0.4001,21.941,1
O,0.7535,78.033,1
O,0.8591,43.459,1
O,0.8851,24.443,1
O,0.2186,155.27,1
O,0.3333,31.588,0
Ti,0.3342,105.51,0
Ti,0.524,90.347,0
Ti,0.7218,0,0
Ti,0.7218,90.15,0
O,0.9401,59.009,0
O,1.144,38.217,0
O,0.4193,73.753,1
O,0.8545,35.554,0
Ti,0.2186,58.945,1
O,0.4099,64.434,1
O,0.4982,28.494,0
Ti,0.6234,97.7,1
O,0.6542,59.974,0
O,0.2186,95.438,1
O,0.3791,91.967,0
O,0.9077,29.923,0
O,1.025,23.863,0
O,0.5946,24.993,0
Ti,0.424,89.822,1
O,0.496,38.038,0
O,0.6082,44.386,1
O,0.2186,111.97,1
O,0.2263,0,0
O,0.2263,62.654,0
Ti,0.00956,45.027,0
Ti,0.3432,41.312,0
O,0.4514,28.359,0
O,0.4226,38.611,1
O,0.5985,102.87,1
O,1.144,28.713,0
O,0.7709,27.986,0
O,0.2186,57.57,1
O,0.2909,54.308,0
O,0.4895,51.708,0
Ti,0.4289,84.749,1
O,0.4111,30.788,0
O,0.6194,34.079,1
O,0.7842,81.699,1
O,0.4228,140.47,1
O,1.315,21.086,0
O,0.5894,53.857,0
Ti,0.641,122.7,1
O,0.3052,36.728,0
O,0.07949,0,0
O,0.07949,24.99,0
Ti,0.2186,62.963,1
O,0.2538,34.16,0
Ti,0.5554,75.081,1
O,0.6719,40.932,0
O,0.9291,23.29,1
O,1.129,53.772,1
O,1.303,29.563,0
Ti,0.2186,61.816,1
O,0.5892,25.609,0
O,0.4084,168.19,1
Ti,0.587,82.451,0
Ti,0.6199,61.529,1
O,0.649,20.814,0
O,0.2186,121.43,1
Ti,0.4074,75.375,0
O,0.9821,20.591,0
Ti,0.6277,48.581,1
O,0.7974,26.083,1
Ti,0.2186,50.071,1
O,0.4133,67.894,1
O,0.6297,23.824,0
Ti,0.7344,65.38,1
O,0.9454,24.158,1
O,1.069,19.877,0
Ti,0.636,167.16,1
O,0.7181,73.235,0
O,0.6788,29.428,0
O,1.065,116.89,1
O,1.946,43.051,0
O,2.346,23.211,0
O,1.438,27.112,1
O,0.6483,207.07,1
O,1.076,87.594,0
O,1.223,79.88,0
O,1.57,22.281,0
O,0.8478,42.284,1
O,0.2186,205.77,1
O,0.3918,59.006,0
Ti,0.4041,39.49,0
O,0.3815,103.57,0
O,0.5135,37.123,0
O,0.4229,28.988,1
O,0.5854,20.379,1
Ti,0.4339,40.452,1
O,0.621,56.761,1
O,1.088,0,0
O,1.088,23.908,0
O,1.051,27.326,1
O,1.472,40.071,1
O,1.772,19.927,0
O,1.675,23.933,1
O,0.6455,49.938,1
Ti,1.031,57.449,1
O,1.087,20.801,0
O,1.412,21.761,1
O,1.576,40.307,1
O,0.2186,77.343,1
O,0.2955,67.664,0
O,0.5059,0,0
O,0.5059,44.498,0
O,0.3688,0,0
O,0.3688,20.154,0
O,0.4262,94.499,1
O,0.6378,23.324,0
O,0.5931,42.474,1
O,0.8771,23.92,0
O,1.052,20.89,0
O,0.2186,161.23,1
O,0.4228,0,0
O,0.4228,159.23,0
O,1.456,73.093,0
O,1.648,46.211,0
O,1.076,39.924,0
O,0.4191,112.63,1
O,1.604,35.9,0
O,0.2186,195.57,1
O,0.06321,0.75812,0
O,0.06321,27.722,0
Ti,0.3619,135.42,0
O,0.5639,70.552,0
O,0.42,56.489,1
O,0.7043,20.338,1
Ti,0.2186,83.207,1
O,0.3022,33.083,0
O,0.3393,23.361,0
O,0.2915,31.829,0
O,0.3619,27.216,0
O,0.5669,102.71,1
O,0.8101,58.02,0
O,1.092,36.285,0
O,0.7669,41.352,1
O,0.2186,45.965,1
O,0.2945,0,0
O,0.2945,43.274,0
O,0.4307,152.14,1
O,0.671,22.232,0
O,0.7212,31.518,0
O,0.6463,30.314,1
O,0.2186,121.53,1
O,0.3846,100.77,0
O,0.7356,20.998,0
O,0.5747,50.025,0
Ti,0.4213,50.782,1
O,0.527,27.618,0
O,0.7543,30.655,1
O,0.9619,21.137,1
Ti,0.2186,41.888,1
O,0.4182,205.03,1
O,1.152,57.275,0
O,1.354,24.067,0
O,1.491,0.79649,0
O,1.491,20.377,0
O,0.8121,86.633,0
O,0.2186,93.805,1
O,0.292,70.155,0
O,0.4049,43.179,0
O,0.5246,20.623,0
O,0.4242,65.506,1
O,0.6365,21.154,1
O,0.8324,22.553,1
O,1.007,24.339,1
O,0.2186,207.21,1
O,0.2296,35.366,0
O,0.05459,0,0
O,0.05459,35.365,0
Ti,0.4372,151.97,0
O,1.19,27.942,0
O,1.047,21.434,0
O,0.6543,49.873,0
O,0.7982,28.704,0
Ti,0.4216,71.372,1
O,0.6683,19.242,0
O,0.5641,27.102,0
O,0.626,0,0
O,0.626,24.867,0
Ti,0.2186,58.956,1
O,0.2195,27.532,0
O,0.7809,23.167,1
O,0.9163,36.852,1
O,0.9783,26.6,0
Ti,1.05,67.208,1
Ti,1.105,63.909,0
O,0.4355,38.36,1
Ti,0.6455,116.34,1
Ti,0.8249,85.183,0
O,1.048,27.196,0
Ti,0.7395,67.182,1
O,0.9713,27.965,0
O,0.9536,19.569,1
O,0.4328,63.932,1
O,0.6867,31.503,0
O,0.6316,87.789,1
Ti,0.9196,52.942,0
O,1.099,30.55,0
O,0.8016,19.988,1
O,1.001,21.712,1
Ti,1.349,41.961,1
O,1.473,31.148,0
Ti,0.2186,192.5,1
O,0.9082,66.158,0
O,1.286,41.49,0
Ti,0.4326,47.911,1
O,0.6184,22.691,0
O,0.787,45.306,1
O,0.962,55.202,1
O,1.102,19.984,1
Ti,1.281,62.251,1
O,0.2186,122.46,1
O,0.4149,100.8,0
O,0.71,67.555,0
O,0.8793,19.897,0
O,0.4216,61.07,1
Ti,0.843,60.302,1
O,0.2186,46.105,1
O,0.3488,0,0
O,0.3488,43.322,0
Ti,0.4305,124.68,1
O,0.6789,48.784,0
Ti,0.5995,51.886,0
O,0.719,21.144,0
O,0.7737,43.834,1
O,0.7995,23.306,1
O,0.2186,155.28,1
O,0.5659,33.535,0
O,0.8367,20.189,0
O,0.4283,90.707,0
O,0.7117,48.18,0
O,1.009,22.787,0
Ti,0.6123,52.979,1
O,0.8176,22.089,0
O,0.4352,82.399,1
O,0.8014,45.698,1
O,0.8726,30.94,0
Ti,0.961,59.352,1
O,1.083,33.8,0
O,0.6339,35.77,1
O,1.046,111.19,1
O,1.27,22.344,0
O,1.48,47.69,0
O,1.214,26.292,1
Ti,0.423,240.14,1
O,1.249,32.851,0
O,0.6271,33.839,0
O,0.7067,22.002,0
O,0.391,27.523,0
O,0.4326,172.18,1
O,0.7512,125.28,0
O,0.6388,58.717,1
Ti,0.8554,41.384,0
Ti,0.7991,43.865,1
O,1.052,30.253,1
O,1.236,20.794,0
Ti,1.219,120.59,1
O,1.394,36.26,0
O,1.178,21.551,1
O,0.4323,135.29,1
O,0.8633,97.043,0
O,1.603,0.5287,0
O,1.603,21.767,0
O,1.581,22.787,0
O,0.7781,85.148,1
O,1.283,23.093,0
O,1.608,20.828,1
Ti,1.734,95.988,1
O,1.385,23.605,0
Ti,1.524,42.621,0
Ti,0.2186,93.103,1
O,0.4242,39.654,0
O,0.6065,27.172,0
O,0.3088,33.843,0
O,0.3921,95.739,1
O,0.6648,29.567,0
O,0.5729,55.288,1
O,0.8828,23.385,0
O,0.436,40.093,1
O,0.6517,99.643,1
Ti,0.7732,48.822,0
Ti,0.8647,43.059,1
O,0.9005,31.932,0
Ti,1.062,67.989,1
O,1.103,49.934,0
O,0.8347,28.823,1
O,1.033,25.146,1
O,1.836,43.606,1
O,2.031,21.723,0
Ti,0.2186,266.74,1
Ti,0.1273,217.71,0
O,0.1692,21.28,0
O,0.4346,94.17,1
O,0.722,49.115,0
O,0.9819,0,0
O,0.9819,23.962,0
O,0.5379,24.64,0
O,0.6478,126.96,1
Ti,0.2186,118.75,1
Ti,0.3648,79.836,0
O,0.3749,54.733,1
Ti,0.5499,40.549,1
O,0.8159,44.131,1
O,0.2186,91.019,1
O,0.3065,75.719,0
Ti,1.074,70.05,1
O,1.263,19.248,0
O,0.2186,19.481,1
O,0.4344,45.92,1
O,0.8558,52.611,1
O,0.9898,31.427,0
Ti,1.195,39.425,1
O,1.169,40.773,1
Ti,0.2186,43.366,1
O,0.2588,21.127,0
O,0.3897,0,0
O,0.3897,20.731,0
Ti,0.4167,154.89,1
O,0.6942,39.145,0
O,0.4764,59.765,0
O,0.5354,30.897,0
O,0.5962,0,0
O,0.5962,27.659,0
Ti,0.5656,74.019,1
O,0.6834,34.235,0
O,0.2186,104.43,1
O,0.3889,21.509,0
O,0.3009,73.23,0
O,0.4128,0.94058,0
O,0.4128,72.289,0
Ti,0.6262,46.975,0
O,0.8289,22.027,0
O,0.423,37.512,1
O,0.6249,25.528,1
Ti,0.9594,44.685,1
Ti,0.2186,47.446,1
O,0.2844,27.374,0
Ti,0.4155,42.237,1
O,0.5688,56.993,1
O,1.09,30.032,1
O,0.6384,47.81,1
O,0.7697,26.502,0
Ti,0.8368,100,1
O,1.035,44.004,1
O,1.214,19.515,1
O,0.2186,41.147,1
O,0.8621,30.127,1
Ti,1.077,39.697,1
Ti,1.242,121.45,1
O,1.169,37.222,0
O,1.151,23.294,0
O,0.2186,64.079,1
O,0.2812,30.575,0
O,0.3405,0.31133,0
O,0.3405,30.263,0
O,0.6441,94.221,1
O,0.8982,24.73,0
O,0.8566,48.875,1
O,1.074,36.14,0
O,0.4356,57.634,1
O,0.8613,59.11,1
O,1.045,27.57,0
O,1.234,44.001,1
O,1.653,23.777,1
O,0.4359,56.24,1
O,0.5122,26.477,0
Ti,0.8417,159,1
O,0.8877,72.602,0
Ti,1.018,49.687,0
Ti,0.2186,48.87,1
O,0.4421,22.907,0
Ti,0.4148,47.878,1
O,0.6314,150.39,1
O,0.9027,36.968,0
O,0.8209,56.951,0
O,1.023,28.996,0
O,0.2186,184.13,1
O,0.323,46.737,0
O,0.3168,36.114,0
O,0.3053,30.05,0
O,0.2799,0,0
O,0.2799,30.048,0
Ti,0.4057,119.62,0
Ti,0.856,48.821,0
O,0.9855,20.96,0
O,0.6056,31.729,0
Ti,0.4196,43.87,1
O,0.2186,62.07,1
O,0.3789,52.5,0
O,0.4283,85.287,1
O,0.6287,55.148,1
O,0.8463,41.696,1
O,0.2186,63.685,1
O,0.2193,34.326,0
O,0.428,20.847,1
O,0.622,71.726,1
O,0.8214,33.698,1
O,0.9284,23.978,0
Ti,1.039,83.509,1
O,0.8867,26.569,0
Ti,0.2186,157.72,1
O,0.2365,33.492,0
O,0.2504,0,0
O,0.2504,21.947,0
Ti,0.324,76.301,0
Ti,0.4165,42.947,0
Ti,0.3527,49.857,1
O,0.4197,45.691,1
O,0.6722,32.794,0
O,0.4041,25.346,1
O,0.2186,161.15,1
O,0.3014,19.221,0
O,0.3516,138.71,0
O,0.4883,27.144,0
Ti,0.5364,51.564,0
Ti,0.6768,46.092,0
O,0.8694,24.12,0
O,0.4191,61.121,1
O,0.9028,19.1,0
Ti,0.2186,294.86,1
O,0.07754,77.993,0
Ti,0.2186,158.34,1
O,0.2061,53.362,0
O,0.1141,0,0
O,0.1141,51.235,0
O,0.2429,33.85,0
O,0.2279,21.196,0
O,0.3522,20.107,1
O,0.4999,20.831,1
O,0.2186,192.4,1
O,1.078,24.782,0
O,0.5932,77.288,0
O,0.6621,19.167,0
O,0.8123,41.753,1
O,0.4348,87.286,1
O,0.5878,27.342,0
Ti,0.6336,66.403,1
O,0.8107,48.137,0
O,1.212,0,0
O,1.212,19.472,0
O,1.024,21.713,0
O,0.8689,32.445,1
Ti,0.2186,52.22,1
O,0.4132,23.532,1
O,0.605,36.498,1
O,0.7867,21.585,1
Ti,1.372,82.205,1
O,1.436,57.58,0
O,1.794,40.158,0
O,0.6442,34.257,1
O,0.8239,21.4,0
O,1.065,67.919,1
O,1.421,0,0
O,1.421,30.153,0
O,1.273,31.63,0
Ti,1.251,56.068,1
O,0.2186,94.262,1
O,0.2926,58.222,0
Ti,0.3811,41.686,0
O,0.573,19.14,0
O,0.4242,45.657,1
O,0.8553,65.742,1
O,1.172,23.606,0
Ti,0.2186,73.639,1
O,0.2999,20.753,0
Ti,0.7528,94.864,1
Ti,0.8329,49.97,0
O,0.9315,23.16,0
O,0.7002,29.481,1
O,0.6605,0.004802,0
O,0.6605,24.631,0
O,0.2186,52.49,1
O,0.3086,0,0
O,0.3086,20.688,0
O,0.1471,0,0
O,0.1471,20.149,0
O,0.4296,23.275,1
O,0.6328,92.172,1
O,0.781,23.592,0
O,0.8509,41.824,1
O,1.171,20.331,1
Ti,0.2186,53.372,1
O,0.4117,111.07,1
O,1.149,73.71,0
O,1.659,21.293,0
O,1.313,21.57,0
O,0.5505,39.417,1
O,0.4354,48.135,1
O,0.6519,172.86,1
O,1.464,53.201,0
O,1.798,23.267,0
O,1.262,36.481,0
O,0.8573,24.669,0
O,0.936,0,0
O,0.936,20.323,0
O,0.8485,35.83,1
O,0.8679,52.505,1
O,1.07,20.907,0
O,1.072,40.37,1
O,1.282,82.461,1
O,1.712,53.123,0
O,0.2186,176.86,1
Ti,0.8395,66.022,0
O,0.6223,29.067,0
Ti,0.6108,89.609,1
O,0.6336,20.904,0
O,0.6309,20.49,0
O,0.2186,38.56,1
O,0.2642,28.043,0
O,0.3416,0,0
O,0.3416,28.043,0
O,0.4316,58.417,1
O,0.574,20.064,0
O,0.6281,93.842,1
O,0.7813,27.343,1
O,0.9785,20.976,1
Ti,0.6081,51.218,1
O,0.895,32.512,1
O,0.9325,31.363,1
O,0.2186,69.206,1
Ti,0.3656,39.226,0
O,0.5865,51.001,1
O,0.7835,39.98,1
O,1.001,55.01,1
O,1.203,23.369,0
O,0.2186,97.707,1
Ti,0.3017,57.6,0
Ti,0.4242,49.474,1
O,0.6743,60.358,1
O,1.092,19.937,0
O,0.8312,58.214,1
O,0.9904,53.65,0
O,0.2186,136.32,1
Ti,0.4121,59.58,0
O,1.058,60.7,1
O,1.262,43.898,0
O,0.2186,131.1,1
Ti,0.6721,50.434,0
O,0.3902,32.508,0
O,0.6245,44.063,1
Ti,0.8006,64.978,1
Ti,0.2186,208.96,1
O,0.04351,30.862,0
O,0.1351,34.121,0
O,0.1744,19.475,0
O,0.2207,36.792,0
O,0.2219,0,0
O,0.2219,36.792,0
O,0.3042,21.922,1
O,0.2186,58.896,1
O,0.429,19.991,1
O,0.6391,40.387,1
O,0.8244,25.228,1
O,1.032,98.934,1
Ti,1.24,72.113,0
O,1.457,50.341,0
O,1.668,21.25,0
O,0.2186,58.416,1
O,0.2805,50.402,0
Ti,0.4288,42.276,1
O,0.5606,30.968,0
Ti,0.6,62.383,1
O,1.063,24.565,1
O,0.4328,175.78,1
O,0.6498,125.89,0
O,1.111,27.734,0
Ti,0.6123,79.395,1
O,0.6643,23.327,0
Ti,0.6466,41.278,1
O,1.051,84.725,1
O,1.191,40.57,0
O,1.568,35.249,1
O,0.2186,72.112,1
O,0.364,0,0
O,0.364,69.585,0
O,0.5807,41.282,0
Ti,0.4273,130.41,1
O,0.5478,71.744,0
O,0.4733,23.587,0
O,0.5821,53.149,1
O,0.2186,80.497,1
Ti,0.3283,58.763,0
Ti,0.5456,0,0
Ti,0.5456,57.214,0
O,0.7613,21.199,0
O,0.4258,151.4,1
Ti,1.012,48.093,0
O,1.17,27.758,0
Ti,0.6457,102.94,1
O,0.7515,63.712,0
O,0.9104,33.104,1
O,0.2186,104.96,1
O,0.3477,101.25,0
O,0.866,28.921,0
O,0.9696,21.768,0
O,0.7564,29.535,0
Ti,0.4234,129.71,1
Ti,0.4799,0.59738,0
Ti,0.4799,124.41,0
O,1.036,24.565,0
O,1.193,19.068,0
O,0.8296,23.398,0
O,0.6508,32.752,0
O,0.4345,157.19,1
Ti,0.6441,54.004,0
O,0.7466,27.528,0
Ti,0.5942,69.989,0
Ti,0.6351,68.829,1
O,1.237,54.628,1
O,1.445,46.116,0
O,0.2186,29.512,1
O,1.26,56.368,1
Ti,1.639,56.258,1
O,1.492,23.781,0
O,0.2186,37.795,1
Ti,0.4319,198.33,1
O,0.3101,37.426,0
Ti,0.4511,132.13,0
Ti,0.4781,48.664,0
Ti,0.4985,41.816,0
O,0.2186,143.85,1
O,0.33,104.77,0
O,0.796,0.78265,0
O,0.796,32.745,0
O,0.6019,57.503,0
O,0.8277,67.87,1
O,1.141,28.753,0
O,0.4359,65.253,1
O,0.7215,39.277,0
O,1.08,38.373,1
O,1.17,24.334,0
O,1.292,28.786,1
O,0.6287,189.1,1
O,0.9652,125.89,0
O,0.8239,28.568,0
O,0.6394,111.46,1
O,0.6461,19.536,0
O,0.8562,21.171,0
O,0.8201,70.229,1
O,0.9478,46.758,1
O,1.058,39.189,0
O,1.233,21.414,0
O,0.2186,20.627,1
Ti,0.6231,145.26,1
Ti,0.7583,71.727,0
O,0.8082,20.825,0
Ti,0.7413,47.643,0
O,0.8185,35.051,0
O,0.6415,20.473,1
O,0.6038,21.974,1
O,0.4985,23.609,1
O,0.2186,20.798,1
O,0.4343,43.911,1
O,0.7461,19.503,0
Ti,1.084,105.88,1
O,1.135,37.114,0
O,1.225,55.791,1
O,1.36,36.722,0
Ti,0.2186,163.3,1
O,0.4825,21.163,0
O,0.4304,39.524,0
Ti,0.3166,45.916,0
O,0.3487,25.318,1
O,0.3169,21.444,0
O,0.6632,26.578,1
O,0.6359,56.76,1
O,0.8075,26.639,1
O,0.9555,20.31,1
O,1.064,49.219,1
O,0.2186,78.937,1
O,0.3636,32.089,0
O,0.6383,33.463,1
O,1.252,87.43,1
Ti,1.442,58.144,0
Ti,0.2186,52.148,1
O,0.272,24.659,0
O,0.879,80.932,1
O,1.114,30.411,0
O,0.2186,73.408,1
O,0.3753,26.878,0
O,0.4817,23.657,0
O,0.4268,25.13,1
O,0.8257,90.359,1
O,1.584,0.031896,0
O,1.584,28.081,0
O,0.2186,226.97,1
O,0.4013,0,0
O,0.4013,224.96,0
O,1.724,21.815,0
Ti,1.176,57.352,0
Ti,1.315,39.815,0
O,1.036,64.345,0
O,0.427,59.421,1
O,1.006,26.112,0
O,0.4329,24.918,1
O,0.65,23.833,1
Ti,0.8589,129.98,1
O,1.166,32.532,0
Ti,1.166,52.261,0
O,1.011,21.068,0
Ti,1.002,80.758,1
Ti,1.093,39.439,0
O,1.14,32.204,1
O,1.206,19.525,0
O,0.6523,149.16,1
O,0.8963,29.183,0
O,0.8345,63.89,0
O,0.436,160.23,1
O,1.305,26.297,0
O,1.216,19.399,0
O,0.6289,28.512,0
Ti,0.6301,108.14,1
Ti,0.6411,90.108,0
O,0.6265,39.505,0
Ti,0.2186,128.59,1
O,0.4417,20.423,0
O,0.287,61.292,0
O,0.3704,40.521,0
O,0.4731,24.524,0
Ti,0.3716,66.071,1
O,0.499,45.143,0
Ti,0.59,49.979,1
O,0.8636,55.008,1
O,0.9501,20.284,0
O,1.277,86.338,1
O,1.433,55.842,0
O,1.738,28.867,0
O,0.4358,25.351,1
O,0.6467,187.2,1
O,1.387,58.533,0
O,1.424,29.112,0
Ti,1.277,68.17,0
O,1.484,31.735,0
O,0.2186,36.152,1
O,0.2808,28.497,0
O,0.4321,40.255,1
O,0.5444,22.572,0
Ti,0.6353,196.82,1
Ti,0.5504,113.82,0
O,0.3104,21.574,0
O,0.6194,39.427,0
O,0.4237,0,0
O,0.4237,23.162,0
O,0.2186,234.71,1
O,0.4976,85.759,0
O,0.2911,31.715,0
Ti,0.5648,43.184,0
O,0.6554,27.568,0
Ti,0.4364,82.751,0
O,0.6746,20.882,0
O,0.617,23.301,0
Ti,0.4283,40.324,1
O,0.85,53.327,1
O,1.271,56.298,1
O,1.515,0.98203,0
O,1.515,30.551,0
O,1.607,48.625,1
O,0.2186,36.552,1
O,0.634,46.99,1
O,0.8888,22.449,0
O,0.8491,138.59,1
O,1.517,29.587,0
O,1.444,27.645,0
O,1.268,36.272,0
O,0.2186,45.323,1
