# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
C,0.2181,180.54,1
C,0.4037,151.85,0
C,0.789,31.207,1
Si,0.2181,42.916,1
C,0.2622,32.149,0
Si,0.4244,137.53,1
Si,0.7868,48.833,0
Si,0.6144,49.207,0
Si,0.5461,59.363,1
C,0.2181,81.077,1
C,0.3375,75.173,0
C,0.4282,89.515,1
C,0.748,26.102,0
C,0.6461,34.43,1
C,0.6475,174.83,1
C,1.073,118.19,0
C,1.827,66.472,0
Si,0.6506,69.256,1
C,1.012,77.333,1
C,0.4328,30.048,1
Si,0.6413,148.54,1
C,0.7701,29.823,0
Si,0.7562,62.511,0
Si,0.2181,161.12,1
Si,0.619,0,0
Si,0.619,40.581,0
C,0.4326,119.29,0
Si,0.8497,51.185,0
Si,0.392,97.52,1
C,0.5027,72.015,0
C,0.2181,88.117,1
C,0.3865,0,0
C,0.3865,85.749,0
Si,0.428,152.02,1
Si,0.2181,100.53,1
Si,0.5899,52.481,0
Si,0.6115,103.49,1
Si,0.435,82.064,1
C,0.7741,37.197,0
Si,0.8035,172.15,1
C,0.9788,122.77,0
C,1.339,91.825,0
C,0.2181,26.477,1
Si,0.8653,183.36,1
C,1.326,66.216,0
Si,0.4278,43.317,1
Si,0.2181,103.96,1
C,0.2489,34.975,0
C,0.2782,60.96,0
C,0.3627,0,0
C,0.3627,55.951,0
Si,0.4067,106.82,1
Si,0.6527,155.34,1
C,1.265,37.089,0
C,0.8442,42.587,0
C,1.004,32.199,1
C,0.2181,28.896,1
C,0.433,110.34,1
C,1.466,30.259,0
C,0.6279,64.494,1
Si,0.4306,42.184,1
C,1.464,35.686,1
Si,1.671,48.815,1
Si,0.4332,129.26,1
Si,0.6005,43.607,1
C,0.6672,26.804,0
Si,0.8118,44.387,1
Si,0.4327,125.47,1
C,0.6223,68.036,1
Si,0.2181,162.24,1
C,0.763,29.277,0
Si,0.6249,48.279,0
Si,0.5534,44.691,1
Si,0.2181,66.485,1
C,0.2387,54.045,0
C,0.3401,40.686,0
C,0.4186,136.26,1
Si,0.4769,42.494,0
Si,0.6058,51.978,0
C,0.6391,67.056,1
Si,1.029,73.482,1
C,1.135,45.688,0
Si,0.2181,279.56,1
C,0.7844,121.4,0
C,1.18,27.411,0
Si,0.5891,53.709,0
C,0.3947,43.666,0
C,0.4735,0,0
C,0.4735,39.882,0
C,0.2181,99.858,1
C,0.3441,65.028,0
C,0.6244,61.013,1
C,0.7985,44.535,0
C,0.8925,29.398,1
C,0.4325,44.993,1
C,0.6435,44.547,1
Si,1.049,98.786,1
Si,1.158,40.714,0
C,0.4327,26.654,1
C,0.8571,29.119,1
Si,1.059,53.336,1
Si,1.264,103.66,1
Si,1.397,78.27,0
C,1.557,62.647,0
C,2.137,28.836,0
Si,0.2181,93.622,1
C,0.3506,38.849,0
C,0.6023,58.176,1
C,1.248,26.468,1
Si,0.2181,237.01,1
Si,0.7498,79.612,0
C,0.917,60.615,0
Si,0.4211,98.437,0
C,0.5557,42.84,0
C,0.6502,67.218,1
C,0.7621,57.797,0
Si,0.8638,150.74,1
C,1.234,53.91,0
C,1.166,25.236,0
C,1.038,38.249,0
C,0.2181,25.599,1
Si,0.6488,90.794,1
Si,0.8514,67.582,1
Si,1.06,0,0
Si,1.06,64.117,0
C,1.272,26.349,0
Si,0.9856,49.978,1
C,0.2181,77.662,1
Si,0.3684,52.453,0
C,0.5499,42.916,0
Si,0.4285,50.946,1
Si,0.5963,53.577,1
C,0.2181,56.115,1
C,0.2886,31.137,0
C,0.3654,0,0
C,0.3654,30.799,0
C,1.035,56.981,1
Si,0.2181,61.957,1
C,0.2705,48.04,0
Si,0.4104,40.082,0
Si,0.4198,162.81,1
C,0.8791,36.314,0
C,0.714,26.354,0
Si,0.2181,187.02,1
Si,0.4012,168.25,0
C,0.9662,25.1,0
Si,0.6039,76.568,0
C,0.7451,54.324,0
Si,0.3822,43.123,1
Si,0.2181,132.75,1
Si,0.8103,49.447,0
C,0.2181,151.38,1
C,0.4064,0,0
C,0.4064,141.17,0
Si,1.256,66.394,0
C,1.633,27.518,0
Si,0.4265,79.486,1
C,0.4343,129.29,1
C,1.203,39.254,0
Si,0.6505,45.737,1
C,1.025,57.742,1
C,1.371,26.421,0
Si,1.278,49.542,1
Si,0.2181,142.17,1
Si,0.2664,117.7,0
Si,0.6065,54.491,1
Si,0.7804,51.832,1
C,0.2181,73.812,1
Si,0.3725,48.591,0
Si,0.429,69.634,1
Si,0.699,44.072,1
C,0.7179,28.363,0
Si,0.6292,131.26,1
C,1.402,49.925,0
Si,0.8358,63.124,1
C,0.2181,103.32,1
C,0.3292,92.257,0
Si,0.6101,80.356,1
Si,0.7375,41.779,1
C,0.7669,33.447,0
C,0.6508,88.416,1
Si,0.7238,40.741,0
C,0.4333,110.24,1
Si,0.7188,58.811,0
Si,0.6443,57.327,1
Si,0.2181,70.826,1
C,0.3502,57.795,0
C,0.9759,0.14877,0
C,0.9759,42.528,0
C,0.4174,129.2,1
C,0.9527,43.079,0
C,0.647,163.44,1
C,1.611,38.114,0
C,1.374,26.756,0
C,0.2181,71.926,1
C,0.3127,54.552,0
C,0.4292,64.098,1
C,0.6235,36.115,0
Si,0.6193,41.875,1
Si,0.8153,48.604,1
Si,0.2181,222.68,1
C,0.3196,85.903,0
Si,0.4527,52.2,0
C,0.3088,81.331,0
C,0.3836,71.598,0
Si,0.5322,46.695,0
Si,0.2181,206.05,1
C,0.404,44.458,0
Si,0.2181,97.972,1
C,0.3907,42.244,0
C,0.5686,36.652,1
Si,0.7625,56.45,1
C,0.9042,39.323,0
Si,0.645,51.944,1
Si,1.244,81.628,1
Si,1.61,60.595,0
Si,0.2181,65.266,1
C,0.2631,25.443,0
C,0.3144,0,0
C,0.3144,25.228,0
Si,0.5961,118.76,1
Si,0.6202,170.69,1
C,0.7506,60.043,0
C,0.9044,26.702,0
Si,0.2181,56.97,1
Si,0.7793,122.51,1
Si,1.519,0.29705,0
Si,1.519,42.711,0
C,0.9217,35.693,0
Si,0.2181,226.97,1
Si,0.3356,143.31,0
C,0.7864,25.642,0
C,0.6151,28.738,0
Si,0.4612,44.859,0
C,0.8605,81.688,1
Si,1.285,59.144,0
Si,1.498,41.12,0
C,1.066,26.747,1
Si,1.284,45.61,1
C,0.6477,113.7,1
C,1.139,32.919,0
Si,1.055,85.079,1
C,0.2181,45.735,1
C,0.2988,28.247,0
Si,0.8065,113.19,1
C,1.031,62.449,0
C,1.384,36.058,0
Si,0.2181,74.802,1
Si,0.3301,40.446,0
C,0.4362,29.5,0
Si,0.4163,69.004,1
C,0.2181,51.498,1
C,0.4309,37.565,1
C,0.6431,50.017,1
Si,1.216,86.281,1
C,1.473,30.407,0
Si,0.2181,245.17,1
C,0.5948,46.824,0
C,0.368,152.49,0
C,0.7311,82.181,0
Si,0.5334,52.502,0
C,0.7825,29.58,0
C,0.2181,117.63,1
Si,0.416,86.394,0
C,0.6194,58.417,0
Si,0.4263,75.072,1
C,0.5701,27.741,1
C,0.2181,52.314,1
C,0.6464,80.512,1
C,1.266,30.579,0
C,1.039,30.522,1
C,1.239,28.813,1
C,1.059,26.331,1
Si,1.46,45.351,1
C,0.2181,62.213,1
Si,1.059,159.14,1
Si,1.476,41.961,0
C,1.276,83.597,0
Si,1.538,47.106,0
Si,0.2181,126.71,1
Si,0.252,52.799,0
Si,0.5822,140.42,1
C,0.7394,96.944,0
C,1.227,38.902,0
Si,0.2181,145.1,1
C,0.2982,26.658,0
Si,0.303,62.421,0
Si,0.3729,55.179,0
C,0.5173,33.884,0
Si,0.3966,55.383,1
C,0.5194,45.502,1
Si,0.5859,51.681,1
C,0.6442,27.641,0
C,0.2181,118.06,1
C,0.3955,109.82,0
C,1.386,29.028,0
Si,0.4263,94.028,1
Si,0.2181,189.19,1
C,0.457,100.86,0
C,0.8495,31.537,0
Si,0.3288,51.453,0
C,0.3935,32.75,0
C,0.3816,30.128,1
C,0.5719,45.059,1
Si,0.432,79.808,1
Si,1.021,40.12,1
C,1.219,50.39,1
C,0.6438,43.132,1
Si,1.042,55.55,1
Si,1.469,63.37,1
Si,1.862,41.386,0
Si,0.4334,162.14,1
C,0.6153,54.231,0
C,0.6889,37.579,0
C,0.5539,36.609,0
C,0.2181,199.24,1
C,1.427,57.409,0
C,1.04,28.238,0
Si,0.2181,95.192,1
Si,0.3631,62.758,0
C,0.8254,53.072,1
C,0.964,0,0
C,0.964,35.376,0
C,1.45,29.76,1
Si,0.8181,47.253,1
C,1.029,39.693,1
Si,1.379,50.165,1
Si,1.555,45.195,0
C,1.052,54.399,1
C,1.466,27.663,0
Si,1.369,85.063,1
C,1.466,26.353,0
C,0.4344,40.734,1
C,0.6487,30.659,1
Si,0.2181,46.985,1
C,0.3304,36.312,0
Si,0.4239,194.49,1
C,0.649,26.572,0
C,0.6619,66.597,0
C,0.7498,27.453,0
Si,0.5614,52.45,0
Si,0.6394,45.941,0
C,0.2181,73.797,1
C,0.6443,75.136,1
C,0.7805,64.674,0
Si,0.2181,107.8,1
C,0.4186,82.035,0
C,0.4072,92.015,1
C,0.5557,52.044,0
Si,0.5918,45.892,1
C,0.6448,51.45,1
C,1.244,57.958,1
C,1.397,28.983,0
C,1.676,26.472,1
C,0.433,34.642,1
Si,0.6389,72.267,1
C,0.2181,70.718,1
C,0.3104,29.68,0
C,0.3859,0,0
C,0.3859,29.651,0
Si,0.8654,84.394,1
C,1.169,27.308,0
C,1.071,66.372,1
Si,0.4258,207.24,1
C,1.051,25.174,0
Si,0.7049,133.1,0
Si,1.097,43.787,0
Si,0.4351,90.482,1
C,0.7932,26.157,0
Si,0.973,55.89,1
C,1.103,58.839,1
Si,0.8585,175.74,1
Si,1.143,105.31,0
Si,0.8658,173.55,1
C,0.9964,43.758,0
C,0.2181,74.282,1
C,0.9157,27.794,0
Si,0.8396,138.89,1
C,1.189,66.437,0
C,0.4333,144.85,1
Si,0.6256,79.58,0
C,0.8351,29.054,0
Si,0.8523,56.283,1
C,1.15,26.085,0
Si,0.2181,112.07,1
C,0.4214,47.323,0
Si,0.9181,42.568,1
Si,0.2181,124.38,1
C,0.3448,60.925,0
C,0.6959,25.786,0
Si,0.4007,86.468,1
Si,0.5007,40.831,0
Si,0.6434,45.453,1
C,1.282,64.768,1
C,1.75,37.99,0
Si,0.2181,161.5,1
Si,0.3464,49.367,0
C,0.2637,61.233,0
C,0.3043,58.489,0
C,1.009,0,0
C,1.009,27.875,0
Si,0.3919,50.047,1
C,0.5993,37.059,0
C,0.8196,56.007,1
C,1.014,28.211,0
Si,1.149,63.706,1
C,1.225,31.778,0
C,0.2181,56.64,1
C,0.3729,45.994,0
C,0.4302,60.481,1
Si,0.996,41.195,1
C,1.19,33.472,0
C,0.2181,52.992,1
C,1.194,50.798,1
C,1.084,34.94,1
C,1.217,0,0
C,1.217,31.777,0
Si,1.985,73.604,1
Si,2.095,54.388,0
Si,0.2181,269.56,1
Si,1.017,73.387,0
C,1.118,29.722,0
C,0.7519,32.024,0
Si,0.3959,49.761,0
Si,0.2181,234.37,1
C,0.4154,73.326,0
C,0.5,0,0
C,0.5,41.596,0
Si,0.3887,117.96,0
C,1.317,71.255,1
Si,1.041,159.3,1
Si,1.367,61.966,0
Si,1.538,45.936,0
C,1.177,67.654,0
C,0.6416,62.575,1
Si,1.222,67.881,1
C,0.2181,53.838,1
C,0.4712,29.194,0
Si,0.6478,95.536,1
C,1.06,39.806,0
C,0.2181,97.42,1
C,0.723,28.632,0
Si,0.3271,54.371,0
C,0.6439,92.271,1
C,0.4337,60.344,1
C,0.616,27.178,0
C,1.079,31.687,1
C,0.2181,68.554,1
C,0.2938,37.842,0
C,0.3745,0,0
C,0.3745,36.153,0
Si,0.6445,99.119,1
C,0.7944,39.121,1
Si,0.642,236.8,1
C,1.06,49.637,0
C,0.8539,49.677,0
C,0.4348,47.376,1
C,0.5738,30.795,0
Si,0.8523,106.41,1
Si,1.318,41.344,0
C,0.9838,28.333,1
C,0.2181,34.246,1
C,0.3363,0.18057,0
C,0.3363,32.066,0
Si,0.4324,109.65,1
Si,0.6197,66.761,0
C,0.7791,26.066,0
Si,0.5935,43.284,1
C,0.7789,27.396,0
Si,0.6747,74.947,1
C,0.7964,33.355,0
Si,0.2181,81.586,1
Si,0.3821,47.986,0
Si,0.7966,63.216,1
C,0.9997,61.722,1
C,1.192,32.35,0
C,0.2181,45.3,1
C,0.8481,25.343,1
Si,1.467,49.981,1
Si,0.2181,255.12,1
Si,0.5241,56.978,0
C,0.4431,64.842,0
C,0.3797,0.35271,0
C,0.3797,40.106,0
Si,0.3308,69.181,0
C,0.3964,41.523,0
Si,0.4348,206.45,1
Si,0.7524,68.225,0
Si,0.6188,79.304,0
C,1.187,48.45,1
C,1.327,28.505,1
Si,0.4321,44.817,1
C,1.048,35.923,1
C,0.427,40.118,1
Si,0.6181,112.76,1
C,0.8178,36.57,0
Si,0.708,42.232,1
C,0.742,31.241,0
C,0.2181,144.41,1
C,0.3814,0,0
C,0.3814,138.45,0
C,1.245,25.171,0
C,0.8104,38.071,0
Si,0.4261,90.65,1
C,0.5299,73.282,0
C,0.7948,30.847,0
Si,0.2181,274.97,1
C,0.9564,42.853,0
C,0.602,79.67,0
Si,0.7579,40.781,0
C,0.9059,26.164,0
Si,0.4008,102.8,0
Si,0.2181,181.04,1
Si,0.2702,155.37,0
Si,0.4196,40.912,0
C,0.3809,105.57,0
C,0.7961,27.174,0
C,0.3864,33.201,1
C,0.4414,0,0
C,0.4414,28.767,0
C,0.4351,28.566,1
C,0.6486,25.386,1
Si,0.851,58.863,1
Si,1.043,49.096,1
C,1.233,46.774,1
Si,0.2181,96.344,1
C,0.4031,76.759,0
C,0.6135,0,0
C,0.6135,71.101,0
C,0.8228,60.062,0
C,0.409,116.15,1
C,2.096,0,0
C,2.096,25.478,0
C,0.4343,179.88,1
C,1.443,52.807,0
C,0.6476,59.268,1
Si,0.4348,43.592,1
Si,0.6465,155.36,1
C,1.197,56.328,0
C,1.548,33.927,0
Si,0.9817,41.499,0
C,0.7932,42.674,1
C,0.2181,91.908,1
Si,0.4031,47.382,0
C,0.5646,27.27,0
C,0.9067,61.915,1
C,1.066,46.881,0
Si,0.2181,134.04,1
Si,0.1465,49.994,0
Si,0.253,66.517,0
Si,0.5719,69.115,1
Si,0.7596,44.368,1
C,0.4324,109.95,1
C,0.6308,33.293,0
C,0.8192,34.298,1
C,0.4312,135.18,1
Si,0.6416,111.36,0
C,1.067,39.017,0
Si,0.6221,53.796,1
Si,0.9945,61.642,1
Si,0.2181,100.23,1
C,0.3141,51.5,0
Si,0.4093,79.84,1
Si,0.7707,44.922,0
C,0.4323,37.086,1
C,0.837,50.625,1
C,0.9596,0.91831,0
C,0.9596,43.278,0
C,1.043,28.356,1
Si,0.4332,246.36,1
C,0.5854,194.88,0
Si,2.755,50.568,0
Si,0.4334,44.565,1
C,0.6275,103.25,1
Si,1.013,59.32,0
Si,0.8362,58.423,1
Si,1.068,0.94195,0
Si,1.068,46.739,0
C,0.2181,56.681,1
Si,0.8352,125.79,1
Si,1.122,91,0
C,1.313,28.46,0
Si,1.288,43.52,0
Si,0.4336,104.6,1
Si,0.4348,41.126,0
C,1.037,46.518,1
C,1.221,27.556,0
C,0.2181,141.08,1
Si,0.416,71.616,0
C,0.6642,26.86,0
C,0.4261,48.154,1
Si,0.8568,62.606,1
C,1.097,30.275,0
Si,0.6442,86.32,1
C,1.045,46.158,0
C,1.258,35.322,0
C,0.9593,43.896,1
C,1.098,43.187,1
C,1.215,26.656,0
Si,0.2181,55.421,1
Si,0.4216,69.395,1
C,0.6339,46.751,0
C,1.023,29.144,0
Si,0.5699,56.106,1
C,0.7518,33.552,1
C,0.2181,61.823,1
C,0.2921,57.076,0
Si,0.43,116.97,1
C,0.5511,46.146,0
Si,0.8384,52.237,1
Si,0.2181,74.977,1
C,0.3847,55.503,0
C,0.4163,81.025,1
Si,0.6125,88.644,1
Si,0.8276,45.198,0
C,1.069,25.153,0
C,0.6434,140.2,1
C,1.373,0,0
C,1.373,94.071,0
C,0.9994,25.832,0
C,0.65,173.03,1
C,1.079,111.63,0
Si,0.8511,82.164,1
Si,1.082,47.75,0
Si,1.212,40.251,0
Si,0.2181,80.369,1
C,0.2423,54.962,0
Si,0.2917,45.764,0
C,0.4137,47.074,1
C,0.6156,25.636,1
Si,0.8165,91.852,1
Si,0.9515,62.921,0
Si,0.4317,134.02,1
C,0.638,28.066,0
C,0.6138,40.915,1
Si,0.2181,123.51,1
Si,0.4254,55.63,0
C,0.2941,27.141,0
Si,0.5457,58.299,1
Si,0.6468,71.946,1
Si,0.8403,114.4,1
C,1.165,40.454,0
Si,0.9694,44.493,0
Si,0.4332,85.581,1
Si,0.6392,58.345,0
Si,0.7355,94.866,1
C,0.9208,31.163,0
C,0.4337,52.624,1
C,0.5393,0,0
C,0.5393,49.312,0
C,0.907,32.591,0
Si,0.6443,83.56,1
C,0.763,46.57,0
C,1.203,26.324,0
C,1.068,60.63,1
C,0.2181,88.613,1
C,0.3986,37.572,0
C,0.428,31.034,1
Si,0.8614,80.532,1
C,0.633,26.26,1
Si,1.011,181.27,1
C,1.205,120.62,0
Si,0.2181,160.14,1
Si,0.4134,80.68,0
C,0.5595,44.399,0
C,0.5664,28.271,1
Si,0.6341,69.156,1
C,0.8506,75.739,1
Si,1.077,100.64,1
Si,1.492,59.986,0
Si,0.2181,239.62,1
Si,0.3584,173.29,0
Si,0.8324,59.648,0
C,1.155,25.404,0
Si,0.714,40.442,0
C,0.8451,60.898,1
Si,1.378,40.003,1
C,1.485,40.437,1
C,0.4303,56.739,1
Si,0.8399,148.94,1
C,1.144,75.147,0
C,0.4346,54.865,1
C,0.8674,25.487,1
Si,1.297,107.78,1
C,1.792,29.769,0
C,1.481,31.161,1
Si,0.4336,43.543,1
C,0.6396,48.263,1
C,0.829,38.102,1
C,0.9078,26.765,0
Si,1.025,77.545,1
C,1.149,48.84,0
Si,0.2181,62.172,1
C,0.2613,31.203,0
C,0.3125,0,0
C,0.3125,31.097,0
C,0.4198,29.914,1
C,0.6044,51.396,1
C,0.807,42.531,1
Si,0.4343,116.59,1
C,0.7828,42.19,0
C,0.6153,47.026,1
C,0.8184,43.423,1
C,1.29,91.853,1
Si,0.8163,80.356,1
C,0.9053,34.448,0
Si,1.264,41.304,1
Si,0.2181,236.24,1
C,1.002,28.558,0
Si,0.79,52.603,0
Si,0.8928,0,0
Si,0.8928,51.793,0
C,0.6336,57.788,0
Si,0.2181,274.77,1
C,1.237,55.362,0
C,0.8398,58.705,0
C,0.6397,45.503,0
C,0.7409,40.588,0
Si,0.2181,160.68,1
C,0.5203,25.011,0
Si,0.4076,114.36,0
C,0.3898,65.384,1
Si,0.7002,40.405,0
Si,0.2181,41.071,1
Si,0.8218,74.156,1
Si,0.916,69.494,0
C,1.103,32.801,0
Si,1.003,65.171,1
C,1.158,52.401,0
C,0.2181,76.345,1
C,0.3226,0.83709,0
C,0.3226,73.508,0
Si,0.4288,64.289,1
Si,0.9361,43.811,1
Si,1.048,0,0
Si,1.048,43.205,0
Si,1.149,44.642,1
C,0.8309,116.56,1
C,1.555,43.071,0
C,0.2181,63.538,1
Si,1.043,48.079,1
C,1.445,40.241,1
C,0.4333,46.199,1
C,0.5946,33.158,0
Si,0.826,67.715,1
C,1.043,38.563,0
C,1.073,56.483,1
C,1.423,26.222,0
C,0.4351,25.049,1
Si,1.082,153.3,1
Si,1.5,68.603,0
Si,1.622,55.164,0
Si,0.4262,56.321,1
C,0.6246,32.353,1
Si,0.2181,51.812,1
C,0.3623,28.01,0
Si,0.4226,101.23,1
C,0.6658,26.262,0
C,0.5265,50.708,0
C,0.6359,26.246,0
Si,0.8274,76.288,1
Si,1.022,49.458,0
C,0.4347,152.45,1
C,0.7815,61.056,0
C,0.9161,41.385,0
Si,0.4285,96.2,1
C,0.8699,29.993,0
Si,0.5111,44.86,0
Si,0.5838,0.23643,0
Si,0.5838,44.624,0
C,1.025,50.964,1
C,1.23,30.734,1
C,0.6451,61.582,1
C,0.7492,31.559,0
Si,1.272,52.503,1
C,0.4352,80.817,1
C,0.6495,64.715,1
C,0.9909,0,0
C,0.9909,47.309,0
C,0.8433,27.256,1
C,1.233,35.401,1
C,0.2181,153.88,1
Si,0.4051,71.103,0
C,0.5083,37.187,0
Si,0.3619,46.534,0
C,0.4594,28.335,0
Si,0.6113,60.549,1
C,0.4294,126.8,1
Si,1.002,56.558,0
C,0.7848,27.976,0
Si,0.6468,75.434,1
Si,0.8509,0,0
Si,0.8509,75.071,0
C,1.068,30.434,0
Si,0.2181,194.22,1
Si,0.1752,41.829,0
C,0.2766,72.25,0
C,0.2998,29.223,0
C,0.3803,40.205,1
C,0.4345,159.3,1
C,1.361,80.211,0
C,0.2181,122.14,1
C,0.3708,101.32,0
C,1.307,50.114,0
Si,0.4262,78.711,1
Si,0.5278,50.413,0
C,0.7677,26.68,0
C,0.7633,26.415,1
C,0.2181,168.78,1
Si,0.4162,125.47,0
C,0.824,30.658,0
C,0.4272,60.324,1
C,0.2181,88.98,1
Si,0.3234,57.922,0
Si,0.7976,87.93,1
Si,0.9313,56.102,0
Si,0.6481,83.858,1
Si,0.8338,74.047,1
C,0.9533,61.29,0
Si,0.2181,70.493,1
C,0.3928,45.297,0
Si,0.4165,125.8,1
Si,0.8157,56.233,0
C,0.9668,26.327,0
C,0.7812,32.418,1
C,0.2181,108.01,1
C,0.4214,0,0
C,0.4214,40.55,0
C,0.3823,55.849,0
C,0.8633,38.041,0
Si,0.4266,40.01,1
C,0.5983,56.225,1
Si,0.4347,139.11,1
Si,0.2181,164.86,1
Si,0.5239,71.357,0
Si,0.5479,70.121,1
Si,0.6458,107.35,1
Si,0.8508,40.474,1
C,0.2181,179.58,1
C,0.4092,119.83,0
C,1.059,43.091,0
C,0.2181,45.853,1
Si,0.8347,76.794,1
C,1.112,30.573,1
C,0.2181,86.41,1
Si,0.3212,47.125,0
C,0.4281,46.068,1
C,0.2181,200.53,1
C,0.8423,72.01,0
C,0.7532,32.308,0
Si,0.8162,45.427,1
C,0.4345,79.135,1
C,1.063,0,0
C,1.063,32.544,0
C,1.432,58.766,1
C,0.8551,116.85,1
C,1.227,44.025,1
C,0.4338,117.53,1
C,0.8251,25.273,0
Si,0.8505,57.227,0
C,0.6312,69.027,1
Si,0.844,45.04,1
C,1.023,34.453,0
C,0.2181,52.856,1
C,0.8233,97.898,1
Si,0.8466,60.646,1
C,1.279,30.817,0
C,0.2181,54.653,1
C,0.6434,45.458,1
Si,0.8472,66.918,1
C,1.016,29.004,1
Si,0.8665,89.073,1
C,1.26,27.041,1
C,1.449,41.759,1
C,1.652,31.866,0
Si,0.2181,208.82,1
Si,0.7298,145.97,0
C,0.9273,121.08,0
C,1.355,36.701,0
Si,0.2181,88.253,1
C,0.4243,41.805,0
C,0.6213,32.66,0
Si,0.7545,159.46,1
C,1.38,31.137,0
C,0.8743,25.337,0
C,0.6475,151.46,1
Si,1.079,48.529,1
Si,0.2181,71.123,1
Si,0.2403,41.971,0
C,0.2667,31.677,0
C,0.4173,53.149,1
C,0.8133,87.753,1
Si,0.2181,101.76,1
C,0.3477,31.589,0
C,0.2485,29.864,0
C,0.2708,0.0086474,0
C,0.2708,29.855,0
C,0.4859,25.711,0
C,0.5701,79.679,1
C,1.324,33.807,0
C,0.6815,32.234,1
C,0.2181,163.11,1
C,0.4782,0.94688,0
C,0.4782,30.549,0
Si,0.4291,47.785,1
C,1.474,40.278,1
C,1.692,26.486,1
Si,0.6489,105.94,1
C,0.8441,36.492,0
Si,1.034,46.456,1
C,1.179,25.559,1
C,0.4347,29.71,1
C,0.8361,26.434,1
C,1.143,74.878,1
Si,1.214,47.886,0
Si,1.32,67.35,1
Si,0.4262,65.327,1
Si,0.4929,50.927,0
Si,0.6313,48.186,1
C,1.14,25.714,1
C,1.29,28.217,1
C,0.4297,71.675,1
Si,0.6298,53.762,1
Si,0.2181,65.605,1
C,0.5939,78.766,1
C,0.7929,51.341,1
C,0.2181,47.347,1
C,0.4313,138.45,1
Si,1.122,41.513,0
Si,0.2181,91.481,1
C,0.3344,63.601,0
C,0.435,136.2,1
Si,1.052,71.378,0
Si,0.4326,160.1,1
C,0.961,30.289,0
C,0.5949,25.898,1
C,0.7683,31.149,1
Si,0.8232,120.56,1
Si,1.44,0.46962,0
Si,1.44,56.361,0
Si,1.657,49.207,0
Si,0.8377,92.124,1
Si,0.9283,72.819,0
C,1.225,26.216,0
C,0.2181,33.33,1
C,0.2739,0,0
C,0.2739,29.996,0
Si,0.6325,40.087,1
C,0.9556,76.361,1
C,1.127,30.446,1
C,0.8396,28.04,1
C,1.025,86.862,1
C,1.157,34.557,0
C,1.254,28.329,0
C,0.2181,65.158,1
C,0.4297,50.669,1
C,0.8522,78.067,1
C,0.2181,51.141,1
C,0.8419,34.371,1
Si,1.043,83.355,1
Si,1.15,61.842,0
C,0.2181,60.821,1
Si,0.3091,42.057,0
C,0.4298,57.583,1
C,0.8303,35.943,1
C,0.9367,25.787,0
C,0.2181,176.31,1
C,0.825,101.42,0
Si,0.9962,82.5,0
C,1.404,34.027,0
Si,0.2181,198.45,1
C,1.196,30.727,0
C,0.9879,48.785,0
C,0.382,45.038,0
Si,0.2181,46.596,1
Si,0.4233,49.418,1
C,0.6397,29.362,1
C,0.8556,55.437,1
Si,0.4259,50.537,1
C,0.8098,103.77,1
C,1.198,30.508,1
Si,0.6436,53.13,1
C,0.8489,26.198,1
C,1.22,45.596,1
Si,0.4331,54.28,1
C,0.6122,34.254,0
Si,0.6181,42.004,1
C,1.005,27.302,1
C,0.2181,127.58,1
Si,0.8285,48.98,1
C,0.4345,30.441,1
Si,0.6456,229.66,1
C,1.445,25.6,0
Si,1.026,83.526,0
C,0.2181,42.836,1
C,0.3346,0.0017188,0
C,0.3346,40.834,0
C,0.5526,27.388,0
Si,0.4315,216.45,1
Si,1.409,56.033,0
C,1.708,34.766,0
Si,1.21,49.111,0
Si,0.2181,72.747,1
Si,0.2592,62.938,0
C,0.4043,32.961,0
C,0.817,35.778,1
Si,1.163,50.63,1
C,1.35,25.639,0
Si,0.4342,197.7,1
Si,1.225,41.733,0
Si,1.008,60.049,0
C,0.5976,43.995,0
C,0.8211,31.097,0
Si,0.5794,43.156,1
Si,0.6277,204.78,1
Si,1.105,84.618,0
C,1.243,50.896,0
Si,0.2181,90.537,1
Si,0.5935,41.802,1
C,0.9746,56.828,1
C,1.026,42.722,0
C,0.2181,160.28,1
C,0.5952,0.13697,0
C,0.5952,148.18,0
Si,1.404,66.956,0
C,1.566,31.223,0
C,0.2181,42.892,1
C,0.4317,161.17,1
Si,1.579,42.49,0
C,0.2181,165.8,1
C,0.4014,108.27,0
Si,0.4277,45.769,1
C,0.5825,39.208,1
Si,0.2181,125.1,1
Si,0.4263,107.71,0
C,0.6273,80.769,0
Si,0.8315,45.833,0
Si,0.4023,70.554,1
C,0.4944,29.107,0
Si,0.6102,75.525,1
C,0.7429,59.157,0
Si,0.2181,99.492,1
Si,0.2677,91.051,0
C,0.3982,45.811,0
C,0.4095,122.2,1
Si,0.2181,52.711,1
Si,0.4216,76.711,1
C,0.6306,42.85,0
Si,0.5652,111.92,1
Si,0.7504,66.777,0
C,0.2181,194.85,1
Si,0.6197,94.589,0
C,0.803,28.154,0
C,0.4351,46.485,0
Si,0.8659,196.57,1
Si,1.704,116.86,0
C,2.348,33.29,0
Si,0.2181,245.06,1
C,0.7374,82.365,0
C,0.3664,29.485,0
C,0.4248,0,0
C,0.4248,28.943,0
Si,0.2181,239.36,1
C,0.3532,56.2,0
C,0.3216,112.28,0
Si,0.4243,71.89,0
Si,0.5651,0,0
Si,0.5651,70.225,0
