# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.8244,0,0
O,0.8244,55.915,0
O,1.213,24.647,0
O,0.7511,25.062,1
O,0.2186,88.738,1
O,0.4048,76.142,0
O,0.6949,20.716,0
O,0.4207,57.732,1
O,0.5581,28.227,0
Ti,0.6278,40.41,1
O,0.7022,19.481,0
Ti,0.4349,82.005,1
Ti,0.4508,61.456,0
O,0.478,20.928,0
Ti,0.6045,75.824,1
Ti,0.6429,51.31,0
O,0.6968,22.506,0
Ti,0.2186,106.17,1
O,0.8117,48.151,0
O,0.3465,47.585,1
O,0.4334,46.923,1
Ti,0.8525,90.606,1
O,0.9935,48.341,0
O,1.138,20.107,0
O,0.4332,31.427,1
O,0.7907,45.478,1
O,0.987,19.82,1
O,0.4345,137.21,1
O,1.523,38.619,0
O,1.797,23.66,0
Ti,0.4349,116.5,1
Ti,0.8263,66.225,0
Ti,0.9841,0,0
Ti,0.9841,65.148,0
O,1.199,46.059,0
O,0.2186,104.4,1
O,0.327,29.356,0
O,0.3925,0,0
O,0.3925,29.323,0
O,0.6349,27.385,1
O,0.2186,72.617,1
O,0.3031,53.749,0
Ti,0.4271,39.827,0
O,0.4229,52.095,1
O,0.5724,31.86,0
O,0.8039,36.064,1
O,0.9998,23.419,0
O,0.2186,134.24,1
O,0.3808,0,0
O,0.3808,63.404,0
Ti,0.5243,52.755,0
Ti,0.43,59.833,1
O,0.3791,19.399,0
O,0.8312,33.384,1
Ti,0.2186,157.32,1
O,0.7764,39.248,0
O,0.9422,22.685,0
O,0.2685,24.569,1
O,0.3131,0.22759,0
O,0.3131,22.341,0
O,0.2186,66.931,1
O,0.2921,50.295,0
O,0.4076,43.809,0
O,0.4239,48.339,1
Ti,0.7746,43.587,1
O,0.735,26.371,0
O,0.2186,161.06,1
O,0.6237,19.397,0
O,0.4366,40.857,0
O,0.5471,35.69,0
O,0.7218,21.105,0
Ti,0.2186,82.444,1
O,0.4775,38.788,0
O,0.3241,24.455,0
O,0.3746,83.897,1
Ti,0.2186,118.3,1
O,0.422,51.4,0
O,0.2186,140.5,1
O,0.3914,0.06547,0
O,0.3914,138.44,0
Ti,1.032,82.094,0
Ti,1.246,78.125,0
O,0.8208,21.415,0
O,0.2186,45.675,1
O,0.4273,64.667,1
O,0.707,56.157,0
O,1.312,23.225,0
Ti,0.2186,180.51,1
O,0.08281,103.8,0
O,0.1585,28.799,0
O,0.1275,0.30432,0
O,0.1275,28.494,0
O,0.64,119.16,1
O,1.245,74.353,0
O,1.504,0.012905,0
O,1.504,33.043,0
O,1.434,34.682,0
O,0.8507,19.348,1
O,0.2186,36.822,1
O,0.2758,0,0
O,0.2758,34.711,0
O,0.4291,103.64,1
O,0.6797,57.071,0
Ti,0.7772,58.06,1
O,0.8384,20.148,0
Ti,0.4289,46.569,1
O,0.2186,71.103,1
O,0.3677,41.762,0
O,0.4232,24.457,1
O,0.5987,21.866,1
O,0.7721,32.836,1
O,0.9229,28.238,0
O,1.123,22.285,0
O,0.4341,30.545,1
Ti,0.8671,45.565,1
Ti,0.8873,43.054,0
O,1.452,19.411,1
Ti,0.2186,108.53,1
Ti,0.2445,91.782,0
O,0.3476,20.967,0
O,0.3824,0,0
O,0.3824,19.839,0
O,0.5037,0.75787,0
O,0.5037,19.081,0
O,0.3747,25.579,1
O,0.3127,0,0
O,0.3127,23.36,0
O,0.1058,0,0
O,0.1058,23.356,0
Ti,0.2186,88.698,1
O,0.223,37.509,0
O,0.2013,30.97,0
O,0.365,56.606,1
O,0.4342,28.814,1
Ti,0.8492,44.748,1
O,1.009,47.469,1
Ti,0.4346,144.98,1
Ti,0.5726,74.443,0
O,0.6079,27.473,0
O,0.2186,23.105,1
Ti,0.6407,50.59,1
Ti,0.9548,40.734,1
O,0.2186,56.413,1
O,0.3813,22.151,0
O,0.4961,0,0
O,0.4961,19.681,0
O,0.4254,26.963,1
O,0.2186,28.533,1
O,0.3448,25.483,0
Ti,0.4312,59.709,1
O,0.4743,21.102,0
O,0.616,38.345,1
Ti,1.033,39.196,1
O,0.2186,23.961,1
O,0.2683,0,0
O,0.2683,21.921,0
O,0.4831,0.95979,0
O,0.4831,20.961,0
O,0.4321,119.89,1
O,1.492,27.129,0
O,0.621,37.794,1
O,0.8047,20.487,0
Ti,0.2186,68.679,1
O,0.2038,36.988,0
Ti,0.6392,124.31,1
O,0.8696,20.909,0
O,0.7609,37.006,0
O,0.6827,22.944,0
O,0.2186,97.847,1
O,0.6149,40.216,1
O,0.2186,117.68,1
O,0.1375,20.291,0
Ti,0.3465,79.306,0
O,0.5398,41.937,0
O,0.6507,34.504,1
O,1.077,29.002,1
O,1.291,26.819,1
O,0.8423,39.842,1
O,1.006,25.341,1
O,0.2186,79.725,1
O,0.4088,52.807,0
O,0.7158,44.332,0
O,0.4219,40.44,1
O,0.562,20.499,0
O,0.4316,52.855,1
O,0.6214,50.544,1
Ti,0.8356,52.883,1
O,0.9153,22.125,0
O,0.2186,65.042,1
O,0.4543,31.845,0
Ti,0.6363,88.239,1
O,0.7144,27.451,0
O,0.2186,60.434,1
O,0.4043,36.935,0
O,0.5897,63.711,1
Ti,0.2186,174.02,1
O,0.1936,119.91,0
O,0.1156,72.641,0
O,0.06418,26.463,0
O,0.1136,0.02063,0
O,0.1136,26.443,0
O,0.3306,0,0
O,0.3306,26.417,0
O,0.02721,27.523,0
O,1e-05,0.21571,0
O,1e-05,27.308,0
O,0.2097,0,0
O,0.2097,24.897,0
O,0.2186,81.655,1
O,0.4767,23.184,0
Ti,0.6313,55.404,1
Ti,0.6417,48.009,1
O,0.9355,55.537,1
Ti,0.6172,87.264,1
Ti,0.816,42.914,0
O,0.6201,28.118,1
O,0.2186,25.86,1
O,0.9861,19.721,1
O,1.151,22.886,1
O,0.2186,30.514,1
O,0.4305,121.99,1
O,1.259,20.393,0
O,0.6302,41.473,0
O,0.7999,19.448,0
Ti,0.2186,112.36,1
O,0.4014,80.578,0
Ti,0.3393,73.55,1
O,0.4533,35.418,0
Ti,0.2186,101.46,1
O,0.5961,20.878,0
O,0.4126,31.815,0
Ti,0.2186,41.883,1
O,0.3145,19.279,0
O,0.4079,81.424,1
Ti,0.5889,52.791,1
O,0.6258,31.492,1
O,0.8348,20.52,0
O,0.9893,66.863,1
O,1.394,0,0
O,1.394,53.232,0
O,1.606,29.397,0
O,0.2186,67.264,1
O,0.855,72.813,1
Ti,1.057,50.953,0
Ti,0.4243,119.01,1
Ti,0.3816,40.814,0
O,0.6956,20.391,1
Ti,0.2186,138.29,1
O,0.4552,44.443,0
O,0.7245,23.337,0
O,0.3224,32.81,0
O,0.4263,25.398,1
O,0.4349,38.305,1
O,0.6437,26.535,0
O,0.8545,19.246,1
Ti,1.375,49.119,1
O,0.2186,51.177,1
O,0.4544,19.717,0
Ti,0.4263,56.064,1
O,0.5006,26.636,0
O,0.7435,37.876,1
O,0.4181,116.18,1
O,1.331,23.064,0
Ti,0.2186,47.188,1
O,0.413,25.149,0
Ti,0.4022,61.595,1
O,0.6507,52.96,1
O,0.9336,31.507,0
O,0.8537,21.771,1
Ti,1.027,39.738,1
O,0.4201,71.578,1
O,0.7562,39.279,0
O,0.9443,19.907,0
O,0.572,20.5,0
O,1.07,42.817,1
O,0.4348,41.564,1
O,0.6171,29.062,0
O,0.8197,23.625,1
Ti,1.015,72.974,1
O,1.141,36.146,0
O,0.2186,24.216,1
O,0.9789,69.475,1
O,1.249,19.095,0
O,0.2186,22.53,1
O,0.8663,56.754,1
O,1.07,31.484,0
Ti,1.057,42.055,1
O,0.4328,40.689,1
O,0.6277,29.242,1
O,0.7882,46.95,1
O,0.9675,33.706,0
O,0.2186,142.25,1
O,1.187,19.624,0
O,0.9161,31.533,0
O,0.5988,25.161,0
O,0.4351,44.847,1
O,0.5221,20.717,0
Ti,0.6498,109.72,1
Ti,0.6449,60.539,0
Ti,0.7632,0,0
Ti,0.7632,39.329,0
O,0.2186,78.259,1
O,0.3272,41.311,0
O,0.4311,38.898,0
O,0.7961,20.716,0
O,0.6403,42.268,1
O,0.8106,22.55,0
Ti,0.2186,108.03,1
O,0.2446,37.49,0
O,0.492,21.243,1
O,0.6094,22.397,1
O,0.2186,96.96,1
O,0.4123,26.102,0
O,0.4198,23.643,1
O,0.6312,21.407,1
O,0.2186,25.352,1
O,0.6176,64.17,1
O,0.782,32.721,0
O,0.8092,26.301,1
O,1.013,23.248,1
O,0.2186,45.281,1
O,0.4274,73.338,1
O,0.7003,25.353,0
Ti,0.581,39.653,0
O,0.2186,42.235,1
O,0.2738,31.975,0
O,0.3709,22.761,0
O,0.428,51.327,1
O,0.7958,32.764,0
O,0.9064,30.117,1
O,1.024,19.732,0
Ti,0.2186,77.528,1
O,0.4123,31.508,0
O,0.379,33.698,1
O,0.2186,37.254,1
O,0.3181,28.733,0
O,0.4294,44.767,1
O,0.6417,27.457,1
O,0.8497,56.198,1
O,0.2186,35.094,1
O,0.3527,0,0
O,0.3527,30.72,0
O,0.4298,68.483,1
O,0.5639,58.739,0
O,0.963,21.787,0
O,1.037,46.502,1
Ti,0.4339,51.576,1
O,0.6423,27.84,0
O,0.938,30.764,1
O,0.2186,27.597,1
O,0.27,24.249,0
O,0.4311,60.256,1
O,0.6151,57.415,1
O,0.7776,37.991,0
O,0.648,68.696,1
O,1.05,28.991,1
O,0.2186,52.395,1
O,0.2186,19.034,1
Ti,0.4332,95.463,1
O,1.023,27.984,0
O,0.6529,24.685,1
O,0.4347,23.706,1
Ti,0.6453,47.706,1
Ti,0.9967,43.839,1
O,1.133,28.5,1
O,0.2186,112.04,1
O,0.3586,87.856,0
Ti,0.2186,98.414,1
O,0.5331,52.404,1
Ti,0.4332,77.012,1
Ti,0.6333,40.77,0
O,0.7857,19.447,0
O,0.5532,62.495,1
O,0.4352,53.63,1
O,0.4263,0.30685,0
O,0.4263,33.18,0
O,0.2115,0.54339,0
O,0.2115,29.511,0
O,0.005726,21.707,0
Ti,0.6447,48.427,1
O,0.6026,59.526,1
O,0.8012,55.525,1
O,0.2186,33.572,1
O,0.2815,0.82672,0
O,0.2815,28.508,0
O,0.4257,25.979,0
O,1.202,20.945,1
O,0.4344,120.04,1
O,1.052,82.903,0
O,1.258,43.843,0
O,1.414,31.466,0
Ti,0.4349,121.17,1
Ti,0.4403,88.581,0
O,0.3968,34.197,0
O,0.2661,0.017454,0
O,0.2661,34.179,0
O,0.04759,25.212,0
O,0.4492,38.336,0
Ti,0.4347,82.85,1
O,0.803,21.645,0
O,0.6302,29.582,0
O,0.7719,21.453,0
O,0.5543,37.883,1
Ti,0.2186,157.76,1
O,0.2186,141.44,1
O,0.4048,0,0
O,0.4048,133.83,0
O,0.2186,21.99,1
O,0.4323,32.445,1
O,0.5102,0,0
O,0.5102,28.91,0
Ti,0.6469,42.141,1
O,0.7864,22.681,0
O,1.002,36.407,1
O,1.18,24.307,0
O,0.6166,23.806,1
Ti,1.195,76.165,1
O,1.127,28.702,0
O,1.192,34.377,0
O,0.4181,53.641,1
O,0.693,19.685,0
O,0.5841,40.158,1
O,0.6577,24.862,0
O,0.2186,95.437,1
O,0.3416,84.617,0
O,0.6565,40.493,0
O,0.5313,34.539,0
O,0.4196,51.476,1
O,1.012,24.217,0
Ti,0.435,60.615,1
O,0.5175,35.838,0
O,0.6458,25.455,0
Ti,0.6079,77.29,1
O,0.6153,24.406,1
O,0.2186,28.794,1
Ti,0.9496,43.15,1
O,1.043,30.057,0
O,0.2186,93.591,1
O,0.5162,48.926,0
Ti,0.6338,43.634,1
O,0.2186,62.695,1
O,0.2844,26.757,0
O,0.4241,32.882,1
O,0.7721,19.974,0
O,0.6053,53.537,1
Ti,0.2186,121.16,1
O,0.1817,20.33,0
O,0.2374,40.12,0
O,0.254,31.473,0
O,0.3284,40.358,1
O,0.4798,0,0
O,0.4798,24.039,0
O,0.2186,42.847,1
O,0.3722,0,0
O,0.3722,39.827,0
O,0.7766,24.892,0
O,0.4281,76.865,1
Ti,0.2186,61.714,1
O,0.5355,75.572,1
O,0.2186,51.12,1
O,1.13,42.093,1
O,0.4343,66.615,1
O,0.5886,28.957,0
O,0.706,20.418,0
Ti,0.2186,88.441,1
Ti,0.334,0,0
Ti,0.334,84.912,0
Ti,0.3653,83.367,1
O,0.2186,92.846,1
O,0.8055,0,0
O,0.8055,24.909,0
O,0.4229,43.175,0
O,0.4198,26.62,1
O,0.8033,37.089,1
O,1.106,25.901,0
Ti,0.2186,84.769,1
O,0.6253,39.503,0
O,0.8207,29.304,0
O,0.412,19.591,0
O,0.3725,85.275,1
O,0.9103,19.146,0
O,0.7056,37.103,0
Ti,0.2186,91.784,1
O,0.2563,28.677,0
O,0.3602,0,0
O,0.3602,28.63,0
O,0.3659,20.606,1
Ti,0.5073,61.003,1
Ti,0.5468,39.373,0
O,0.2186,77.855,1
O,0.3751,44.184,0
O,0.6013,25.845,1
O,0.2186,21.407,1
O,0.4325,22.665,1
O,0.808,44.799,1
O,0.9233,40.467,1
O,0.9926,22.754,1
O,0.2186,50.95,1
O,0.2793,0,0
O,0.2793,48.479,0
O,0.4853,41.231,0
O,0.4267,98.822,1
O,0.822,62.049,0
O,1.577,20.821,0
O,0.9669,46.981,1
O,1.016,31.245,0
Ti,0.2186,173.18,1
O,0.2019,35.924,0
O,0.1961,30.774,0
O,0.5769,49.441,1
O,0.9252,24.272,1
O,1.123,32.105,1
O,0.2186,94.096,1
O,0.4002,74.32,0
Ti,0.5885,42.957,0
Ti,0.4201,39.375,1
O,0.9763,24.172,1
O,0.4307,34.692,1
O,0.6215,53.5,1
O,1.135,22.229,1
O,0.2186,83.197,1
O,0.7162,26.555,0
O,0.4162,20.399,0
O,0.602,60.139,1
O,0.2186,72.221,1
O,0.4135,54.202,0
O,0.9712,21.033,0
O,0.2186,93.247,1
O,0.4016,78.331,0
O,1.086,29.562,0
O,0.4202,49.282,1
O,0.6527,54.274,1
O,0.7657,20.627,0
O,0.8585,33.335,1
O,1.6,23.946,1
O,0.2186,74.054,1
O,0.1017,28.117,0
O,0.4222,22.691,1
O,0.5966,37.203,1
O,0.7664,33.204,0
O,0.2186,148.36,1
O,0.4123,0,0
O,0.4123,142.42,0
O,1.451,29.171,0
O,1.056,52.553,0
O,1.332,29.152,0
O,0.4254,34.768,1
Ti,0.2186,45.903,1
O,0.4113,31.472,0
Ti,0.4033,67.457,1
O,0.5454,20.188,0
O,0.4331,37.15,1
O,0.8454,44.844,1
O,1.063,31.409,0
Ti,0.2186,151.72,1
Ti,0.3189,0,0
Ti,0.3189,46.776,0
O,0.4444,32.32,0
O,0.2191,42.264,0
O,0.2186,78.703,1
Ti,0.3748,48.312,0
O,0.5611,35.619,0
O,0.4215,37.303,1
O,0.5868,27.212,1
O,0.4331,25.462,1
O,0.8252,19.418,1
Ti,0.6406,47.886,1
O,0.7775,69.375,1
O,0.9135,0.9167,0
O,0.9135,62.004,0
Ti,0.2186,56.668,1
O,0.3944,55.464,1
O,0.8648,0,0
O,0.8648,37.519,0
Ti,0.2186,85.099,1
O,0.2504,56.872,0
O,0.2392,1.9292e-05,0
O,0.2392,20.168,0
O,0.334,36.704,0
O,0.7823,25.591,1
O,0.9979,36.833,1
O,0.2186,34.409,1
Ti,0.8517,42.336,1
O,0.9868,24.022,1
Ti,0.2186,113.81,1
Ti,0.5246,44.772,0
O,0.4208,29.33,0
O,0.4509,33.65,1
O,0.2186,100.89,1
Ti,0.431,69.415,0
O,0.642,33.335,0
O,0.4192,54.281,1
O,0.4274,47.448,1
O,0.5518,22.906,0
Ti,0.4295,128.95,1
O,0.8446,32.73,0
Ti,0.5211,57.161,0
O,0.5118,45.593,1
Ti,0.4332,111.6,1
O,0.9895,27.13,0
O,0.776,45.312,0
Ti,0.2186,98.303,1
Ti,0.5931,48.338,0
O,0.789,34.506,0
O,0.3903,39.755,0
Ti,0.3596,83.314,1
O,0.1328,39.248,0
O,0.4252,31.322,1
O,0.2186,20.1,1
O,0.6395,38.443,1
O,1.074,50.175,1
O,1.231,19.381,0
O,0.2186,28.861,1
O,0.6455,19.702,1
O,0.8547,85.392,1
O,1.259,55.688,0
O,1.437,43.017,0
O,0.4334,94.367,1
O,0.9191,25.319,0
O,0.2186,41.088,1
O,0.4285,26.026,1
O,0.7859,66.723,1
Ti,0.2186,197.65,1
O,0.03986,45.543,0
O,0.4338,19.422,1
O,0.6424,102.2,1
Ti,1.034,52.756,0
O,1.239,38.905,0
O,1.455,28.462,0
O,0.8184,20.974,0
O,0.4345,37.765,1
O,0.5391,26.811,0
O,0.6785,21.786,0
Ti,0.6417,84.023,1
Ti,0.7211,82.635,0
O,1.351,20.97,0
O,1.14,38.273,0
O,0.2186,37.481,1
O,1.272,51.813,1
Ti,0.4344,103.59,1
O,0.6047,22.973,0
O,0.4892,63.302,0
O,0.84,30.887,1
O,0.2186,21.547,1
O,0.2764,0,0
O,0.2764,19.545,0
O,0.4324,128.45,1
O,1.127,43.879,0
O,1.224,20.736,0
O,1.052,28.392,0
Ti,0.4345,107.18,1
O,0.4347,56.612,1
O,0.5552,0.70136,0
O,0.5552,21.261,0
O,0.5765,28.639,0
O,0.7358,28.396,1
O,0.7968,21.233,1
O,0.9911,20.621,1
Ti,0.2186,59.691,1
O,0.2686,22.245,0
O,0.3326,0,0
O,0.3326,21.949,0
O,0.394,75.186,1
O,0.5982,38.889,0
Ti,0.645,45.794,1
O,0.6897,24.215,0
Ti,0.8462,43.815,1
O,0.9443,29.434,0
Ti,0.9954,45.25,1
O,1.083,19.025,0
O,0.2186,31.598,1
O,0.4305,90.736,1
O,0.8358,27.965,1
O,0.2186,134.27,1
Ti,0.7659,40.774,0
O,0.3838,27.567,0
O,0.6305,21.807,1
O,0.2186,46.227,1
O,0.3827,31.114,0
O,0.8283,33.683,1
O,1.013,21.823,1
Ti,0.2186,70.8,1
O,0.4298,34.811,0
O,0.5197,32.058,1
O,0.6361,22.173,0
O,0.2186,27.9,1
O,0.431,20.631,1
O,0.6378,78.58,1
O,0.4337,30.991,1
O,0.6464,60.926,1
O,0.6327,92.491,1
Ti,0.2186,70.366,1
O,0.3475,30.943,0
O,0.8168,44.878,1
O,0.4344,44.667,1
O,0.5822,24.41,0
O,0.7494,49.53,1
O,0.8424,23.097,0
O,0.2186,81.067,1
O,0.1769,0,0
O,0.1769,19.034,0
Ti,0.7436,43.833,1
O,0.2186,109.17,1
O,0.3972,104.09,0
O,1.008,0.089129,0
O,1.008,28.028,0
O,0.8023,37.253,0
O,0.9534,24.301,0
O,0.6111,30.151,0
O,0.4191,58.997,1
O,0.7671,33.169,0
O,0.9276,0,0
O,0.9276,29.017,0
Ti,0.2186,172.62,1
Ti,0.2857,151.84,0
O,0.7038,34.309,0
O,0.8193,25.675,0
O,0.5452,24.013,0
Ti,0.4341,47.689,1
O,0.6157,55.896,1
O,0.2186,100.82,1
O,0.4101,87.576,0
O,0.7416,24.652,0
O,0.6124,19.399,0
O,0.4192,47.818,1
Ti,0.4178,62.294,1
O,0.5758,33.716,0
O,0.6713,25.326,1
O,0.8283,23.995,1
Ti,0.4341,114.28,1
O,0.4464,75.932,0
O,0.5128,45.828,0
Ti,0.7678,40.676,1
Ti,0.2186,107.2,1
O,0.309,33.411,0
O,0.2541,55.749,0
O,0.3058,53.916,0
O,0.6097,0,0
O,0.6097,19.079,0
O,0.4219,109.46,1
O,0.7653,46.926,0
O,0.4215,23.677,1
O,0.6358,107.12,1
Ti,1.231,55.854,0
O,1.621,19.731,0
O,0.2186,74.352,1
Ti,0.3039,53.636,0
O,0.4222,75.058,1
O,0.8138,20.972,0
O,0.7614,23.983,0
O,0.2186,45.031,1
O,0.4275,65.226,1
O,0.625,26.536,1
Ti,0.4337,77.112,1
O,0.812,35.046,1
O,0.7851,63.331,1
O,1.02,36.302,0
O,1.146,25.458,0
O,0.2186,23.475,1
O,0.2791,0,0
O,0.2791,21.434,0
Ti,0.432,120.04,1
O,0.6371,28.158,0
O,0.8568,27.8,1
Ti,1.071,52.766,1
O,0.2186,40.181,1
Ti,0.4284,39.061,1
O,0.6055,27.141,0
Ti,0.5778,45.611,1
O,0.7063,26.459,0
O,0.6238,89.809,1
O,0.9807,21.338,0
O,1.007,32.771,0
Ti,0.2186,115.95,1
O,0.2884,25.808,0
O,0.2868,37.732,0
O,0.3481,31.677,0
O,0.2277,22.457,0
O,0.3349,55.83,1
O,0.4287,104.93,1
O,0.5766,43.895,0
O,0.676,20.576,0
Ti,0.6339,65.35,1
O,0.6744,47.425,0
O,0.8738,22.907,0
O,0.2186,32.751,1
O,0.3269,27.151,0
O,0.503,19.067,0
O,0.5867,27.156,1
O,0.6992,20.579,1
Ti,0.2186,131.78,1
O,0.3755,31.547,0
O,0.3138,33.793,1
O,0.3712,23.112,0
O,0.4572,19.615,0
O,0.4333,50.714,1
O,0.4345,43.38,1
O,1.047,26.729,1
O,1.564,36.037,1
Ti,0.2186,124.8,1
O,0.5188,19.07,0
O,0.3723,73.253,0
O,0.7145,26.869,0
O,0.6935,23.445,0
O,0.2186,39.966,1
O,0.4288,26.22,1
Ti,0.6353,60.697,1
O,0.7545,19.556,1
Ti,0.4341,69.578,1
O,0.5148,21.595,0
O,1.111,24.467,1
O,0.2186,31.634,1
O,0.2661,0,0
O,0.2661,29.602,0
Ti,0.4302,110.26,1
O,0.2186,76.282,1
O,0.3036,68.348,0
Ti,0.6188,40.805,0
Ti,0.4224,64.827,1
O,0.4854,40.285,1
O,0.5535,20.913,0
O,0.2186,23.331,1
Ti,0.6334,47.923,1
Ti,0.6878,42.076,0
Ti,0.8281,54.072,1
Ti,0.932,41.724,0
O,1.076,28.804,0
O,1.275,22.102,0
O,0.2186,32.916,1
Ti,0.643,44.279,1
Ti,0.2186,120.9,1
Ti,0.5879,44.412,0
O,0.7438,21.957,0
O,0.4138,44.733,0
Ti,0.4268,94.433,1
Ti,0.4758,87.842,0
Ti,0.6143,71.773,0
O,0.7894,34.614,0
Ti,0.5975,54.696,1
O,0.2186,143.73,1
O,0.2811,0,0
O,0.2811,36.842,0
O,0.06621,0.40055,0
O,0.06621,33.148,0
Ti,0.4369,97.776,0
O,0.843,25.459,0
O,0.6464,25.407,0
O,0.2186,39.533,1
O,0.309,30.958,0
O,0.455,23.806,0
O,0.4286,48.233,1
O,0.8519,48.024,1
O,0.2186,30.664,1
Ti,0.6439,39.806,1
Ti,1.063,43.089,1
O,0.2186,136.17,1
O,0.3961,100.78,0
O,0.5745,44.403,0
O,0.2186,56.501,1
O,0.2866,53.342,0
O,0.4842,37.078,0
O,0.4252,80.856,1
Ti,0.7842,42.275,0
O,0.8476,22.313,1
O,0.4226,36.44,1
O,0.7794,39.268,1
O,0.8957,43.498,1
O,0.4352,140.7,1
O,0.8643,67.061,0
O,1.189,44.37,0
O,0.4341,96.407,1
Ti,0.2186,51.165,1
O,0.5948,81.446,1
O,1.264,21.99,0
O,0.2186,52.289,1
O,0.3353,43.774,0
O,0.5124,24.837,0
O,0.4265,44.011,1
O,0.8182,0.1144,0
O,0.8182,28.096,0
O,0.606,63.664,1
Ti,0.7824,44.052,0
O,0.9929,28.58,0
Ti,0.427,87.422,1
O,0.5383,26.633,1
O,0.5816,21.904,1
O,0.6432,78.474,1
O,0.8353,49.501,1
O,0.9833,45.056,0
O,0.8568,68.356,1
Ti,1.037,51.883,1
Ti,0.2186,161.74,1
Ti,1e-05,45.717,0
O,0.05374,26.76,0
O,0.1454,0.53202,0
O,0.1454,26.228,0
O,1e-05,45.424,0
O,0.03012,44.085,0
O,0.07491,22.515,0
Ti,0.2186,96.803,1
O,0.2151,20.297,0
O,0.3611,56.93,1
O,0.5832,0,0
O,0.5832,47.693,0
O,0.6528,0,0
O,0.6528,19.587,0
O,0.2186,125.31,1
O,0.4261,89.944,0
O,0.7759,64.144,0
O,0.9645,56.221,0
O,0.4201,25.846,1
O,0.2186,88.765,1
O,0.3405,0,0
O,0.3405,59.23,0
O,0.1707,39.942,0
O,0.5928,49.703,1
O,0.9289,0.46557,0
O,0.9289,32.113,0
O,0.2186,31.006,1
O,0.2709,0,0
O,0.2709,28.972,0
Ti,0.4307,72.884,1
Ti,0.467,51.594,0
Ti,0.6124,57.723,1
O,0.7201,38.162,0
O,0.2186,79.402,1
O,0.3787,0,0
O,0.3787,75.872,0
O,0.8079,40.911,0
O,0.9711,19.211,0
O,0.4219,73.682,1
O,1.022,31.408,0
O,0.2186,94.85,1
O,0.4907,26.789,0
O,0.3729,41.616,0
O,0.2186,68.386,1
O,0.2696,0.13165,0
O,0.2696,28.022,0
O,0.05312,0.75642,0
O,0.05312,25.629,0
O,0.3765,20.818,0
O,0.7486,63.282,1
Ti,0.419,145,1
O,0.3709,23.77,0
O,0.2902,0,0
O,0.2902,23.666,0
O,0.4162,99.752,0
O,0.4069,0.2541,0
O,0.4069,94.079,0
O,0.3695,86.084,0
O,0.2186,113.16,1
Ti,0.4296,44.38,0
O,0.5863,21.545,0
O,0.419,25.86,1
O,0.2186,28.202,1
O,0.3449,20.35,0
O,0.6159,67.564,1
O,0.9,20.864,0
Ti,1.047,42.165,1
O,0.646,51.913,1
O,0.427,51.066,1
O,0.5236,35.56,0
Ti,0.6347,39.283,1
O,0.971,45.41,1
Ti,0.6106,85.538,1
Ti,0.6513,39.689,0
O,0.6885,19.227,0
O,0.4347,124.04,1
O,1.356,27.107,0
O,1.351,20.932,0
O,0.866,44.364,0
O,0.9992,39.139,0
O,0.2186,29.6,1
O,0.3312,24.595,0
Ti,0.7312,62.106,1
O,0.8881,19.048,0
O,0.8141,24.964,0
O,0.2186,84.847,1
O,0.3514,58.874,0
O,0.4957,23.839,0
O,0.5021,29.877,0
O,0.6337,62.264,1
Ti,0.2186,48.091,1
O,0.5793,21.657,1
O,0.7177,52.215,1
O,0.798,21.359,0
O,0.2186,26.65,1
Ti,0.6363,59.152,1
O,0.7283,42.625,0
O,0.899,57.589,1
O,0.2186,52.37,1
O,0.426,21.505,1
O,0.6432,61.676,1
O,1.157,23.741,0
O,0.2186,20.802,1
Ti,0.4326,44.814,1
O,0.8646,19.263,0
O,0.582,88.742,1
O,0.8292,35.359,1
O,0.4336,29.532,1
O,0.6515,111.64,1
O,1.065,52.205,0
O,0.2186,33.492,1
O,0.4298,77.695,1
O,0.63,33.925,0
O,0.958,20.803,0
Ti,0.6069,41.035,1
O,0.4346,65.612,1
O,0.744,19.577,0
O,0.6366,53.878,1
O,0.9722,23.072,1
O,0.8592,40.348,1
Ti,0.2186,77.169,1
Ti,0.5004,42.928,1
O,0.5706,29.982,0
O,0.7368,23.235,0
O,0.4338,53.588,1
O,0.5679,28.831,0
O,1.024,49.28,1
O,1.168,27.885,0
O,0.4347,92.423,1
O,0.961,20.647,0
O,0.652,35.648,0
Ti,0.6201,80.719,1
Ti,0.4927,0,0
Ti,0.4927,62.611,0
O,0.1294,21.816,0
O,0.3294,29.02,0
Ti,0.2186,54.416,1
O,0.3883,36.296,0
O,0.9673,40.492,1
O,1.087,27.927,0
Ti,1.16,40.215,1
O,0.6438,56.506,1
O,0.432,65.886,1
O,0.5497,23.683,0
O,0.6255,23.303,1
O,1.034,39.903,1
O,0.2186,141.17,1
O,0.418,100.76,0
O,0.8405,31.822,0
O,0.425,26.102,1
O,0.4228,58.47,1
O,0.7092,25.35,0
O,0.6081,55.719,1
O,0.2186,68.151,1
O,0.3559,0,0
O,0.3559,26.886,0
Ti,0.3015,39.26,0
Ti,0.6251,101.95,1
Ti,0.6086,75.394,0
O,0.6156,29.59,0
O,0.2186,68.48,1
O,0.3646,34.365,0
O,0.4231,29.772,1
O,1.249,29.096,1
O,0.2186,51.203,1
O,0.3899,0.23882,0
O,0.3899,48.964,0
Ti,0.4266,111.94,1
O,0.4457,65.429,0
O,0.3448,50.099,0
