# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.2335,19.747,0
O,0.5603,27.631,1
O,0.6397,56.234,1
Ti,0.2186,99.916,1
O,0.2316,54.62,0
O,0.3558,42.84,0
O,0.2077,21.233,0
O,0.4018,131.41,1
Ti,0.8119,42.133,0
O,0.5302,120.96,1
O,0.7407,37.77,0
Ti,0.6486,139.18,1
Ti,0.688,78.11,0
O,0.7858,23.436,0
Ti,1.039,70.212,1
O,1.273,22.422,0
O,1.3,47.387,1
O,1.429,39.909,0
O,0.2186,26.117,1
Ti,0.4343,59.257,1
O,0.6415,31.338,1
O,0.6971,22.128,0
Ti,0.8486,162.51,1
O,1.23,26.438,0
Ti,1.252,54.338,0
O,1.529,21.018,0
O,1.129,42.428,0
O,1.225,23.783,0
O,0.9648,20.095,1
O,0.2186,50.402,1
O,0.3144,24.799,0
O,0.2498,19.982,0
O,0.3388,20.373,0
O,0.4316,0,0
O,0.4316,20.29,0
Ti,0.6359,44.721,1
O,0.8028,126.06,1
Ti,0.9448,59.127,0
Ti,1.146,61.315,1
O,0.6334,104.09,1
O,0.7318,21.663,0
O,1.567,46.557,1
O,1.611,37.223,0
O,1.98,28.994,1
O,2.376,24.013,1
O,0.2186,43.297,1
Ti,0.6386,195.44,1
O,0.9645,35.94,0
O,0.7995,24.915,0
O,0.699,28.018,1
O,0.7005,52.347,1
O,0.6927,38.746,0
O,0.6494,19.384,1
O,1.078,71.505,1
O,1.312,41.988,0
Ti,1.511,50.027,1
O,1.703,22.179,0
O,1.672,103.02,1
O,1.955,24.054,0
O,1.825,21.96,0
O,0.4352,23.387,1
Ti,0.6479,48.083,1
O,0.821,136.89,1
O,1.492,19.133,0
O,0.9236,23.862,0
O,0.2186,159.55,1
Ti,0.367,112.68,0
O,0.7735,69.396,0
O,0.9898,24.771,0
Ti,0.6207,60.55,1
Ti,0.946,89.246,1
O,1.274,20.371,0
O,1.088,41.012,0
O,0.2186,234.81,1
O,0.5256,191.29,0
O,1.685,38.67,0
O,1.881,25.583,0
O,0.9877,19.653,0
O,0.7323,73.393,0
O,0.8846,20.137,0
O,0.3934,33.228,0
O,0.4191,28.052,1
O,0.5699,0.25345,0
O,0.5699,25.799,0
O,0.8141,47.072,1
O,0.9951,20.949,0
O,0.2186,301.29,1
Ti,1.759,39.458,0
O,1.409,69.544,0
O,1.644,19.666,0
O,0.8429,72.746,0
O,0.6424,25.631,1
O,0.827,34.212,1
Ti,0.2186,74.153,1
O,0.4439,20.435,0
O,0.4115,24.003,1
O,0.608,51.399,1
O,0.9373,85.879,1
O,1.038,20.47,0
Ti,1.118,60.618,1
Ti,0.2186,73.164,1
O,0.2096,32.258,0
O,0.1988,30.69,0
O,0.1523,0,0
O,0.1523,30.586,0
O,0.9862,227.46,1
O,1.165,0.21875,0
O,1.165,225.24,0
O,2.115,30.596,0
Ti,1.806,39.177,0
O,1.917,20.452,0
Ti,0.2186,112.24,1
O,0.5396,21.383,0
O,0.5391,19.289,0
O,0.3689,24.713,0
O,0.3955,37.145,1
O,0.3999,24.126,0
O,0.4064,0.98081,0
O,0.4064,23.145,0
O,0.597,37.572,1
Ti,0.9362,76.944,1
O,1.052,23.674,0
O,1.094,46.659,1
O,1.195,37.182,0
O,1.553,20.359,0
O,0.2186,39.366,1
O,0.8434,95.826,1
O,0.9604,29.39,0
Ti,1.061,79.561,1
O,1.279,20.884,0
O,1.201,44.613,1
O,1.362,27.841,0
O,1.387,42.682,1
O,1.714,25.285,0
Ti,0.6463,176.74,1
O,0.686,110.48,0
O,0.7192,35.623,0
Ti,0.817,143.75,1
Ti,1.073,0.7881,0
Ti,1.073,74.979,0
O,1.268,32.969,0
O,0.9696,25.469,0
O,0.9011,29.583,0
O,0.2186,117.34,1
Ti,0.3606,75.952,0
O,0.7112,19.12,0
O,0.6201,182.46,1
O,0.3763,0.11484,0
O,0.3763,25.269,0
O,0.1589,22.766,0
Ti,0.8087,99.151,0
O,0.9877,26.991,0
Ti,0.8358,46.595,1
O,0.4329,89.038,1
O,0.9206,0,0
O,0.9206,27.151,0
O,0.7444,32.904,0
O,0.8352,26.716,0
O,1.285,157.73,1
O,2.178,30.58,0
O,1.815,61.774,0
O,2.01,35.194,0
O,2.102,26.263,0
Ti,0.2186,193.09,1
O,0.8668,46.111,0
O,0.6488,19.37,0
O,0.4725,23.379,1
O,0.6027,109.67,1
O,0.9515,34.937,0
O,1.093,19.551,0
O,0.7223,29.929,0
Ti,0.6256,75.549,1
O,0.8334,46.774,1
O,1.037,111.74,1
O,1.383,60.631,0
O,1.789,21.803,0
O,1.229,42.711,1
O,1.367,21.095,0
O,0.2186,59.435,1
O,0.2951,0,0
O,0.2951,57.429,0
O,0.9172,38.216,0
Ti,0.4309,64.998,1
O,0.4714,38.652,0
O,1.006,26.191,1
O,1.594,29.82,1
O,1.804,20.584,1
O,2.009,40.535,1
O,0.2186,19.086,1
O,0.4351,32.306,1
O,0.8716,70.66,1
O,0.9398,65.311,0
O,1.177,22.45,0
O,1.117,25.806,0
Ti,1.083,103.55,1
O,1.255,39.688,0
O,1.133,27.508,0
O,1.418,25.386,1
O,1.537,30.422,1
O,0.2186,266.22,1
O,0.3831,253.58,0
O,0.3293,0.56287,0
O,0.3293,114.2,0
O,0.1119,0,0
O,0.1119,114.11,0
Ti,0.594,93.874,0
O,0.7447,48.513,0
O,0.9011,21.662,0
Ti,0.4214,45.639,1
O,0.5475,19.204,0
O,0.6866,39.067,1
O,0.8155,31.361,0
Ti,0.4348,224.43,1
Ti,0.3688,88.996,0
O,0.3026,26.569,0
O,0.3622,24.138,0
O,0.4046,20.096,0
O,0.4499,56.988,0
O,0.4607,19.948,0
O,0.5728,31.926,1
O,0.8482,33.033,1
O,0.2186,29.804,1
O,1.203,132.62,1
O,1.37,62.297,0
O,1.567,30.306,0
O,1.387,99.305,1
O,1.907,0,0
O,1.907,24.994,0
Ti,0.4364,142.17,1
O,0.4358,19.573,0
O,0.4228,22.052,0
O,0.6128,19.831,1
O,0.7872,68.207,1
O,0.6915,0,0
O,0.6915,24.173,0
O,0.8507,25.43,0
O,0.9568,36.868,1
O,1.513,28.426,1
O,1.576,0,0
O,1.576,25.858,0
O,1.845,24.865,1
O,0.2186,239.36,1
O,1.317,37.507,0
O,1.507,0.6874,0
O,1.507,19.179,0
O,1.204,39.682,0
O,0.8539,26.36,0
O,0.6014,93.888,1
O,1.607,0.6409,0
O,1.607,19.153,0
O,0.6475,35.245,1
O,0.7764,25.355,0
Ti,1.462,234.87,1
O,0.8891,24.721,0
O,0.9894,58.321,0
O,0.8949,0.89747,0
O,0.8949,55.423,0
O,0.3681,0,0
O,0.3681,19.226,0
O,0.5145,22.528,0
Ti,1.066,46.228,0
O,0.9719,34.133,0
O,1.236,20.675,0
O,1.351,23.434,0
O,0.2186,118.48,1
Ti,0.2955,55.821,0
O,0.48,20.002,0
O,0.4249,57.029,1
O,0.6401,95.306,1
O,0.8272,29.474,1
O,1.156,23.968,1
Ti,0.6459,55.692,1
O,0.9638,36.829,1
O,1.372,22.927,0
O,1.86,70.831,1
O,2.027,20.063,1
O,2.204,24.554,1
Ti,0.4362,51.552,1
O,0.6282,224.95,1
O,0.8791,23.587,0
Ti,1.146,82.66,0
O,1.398,26.036,0
O,1.568,19.019,0
O,1.295,39.29,0
O,1.44,0,0
O,1.44,35.74,0
O,1.649,20.812,0
O,0.9798,19.843,0
O,1.113,24.429,1
Ti,0.2186,241.41,1
Ti,0.5567,0,0
Ti,0.5567,206.13,0
O,0.9746,42.315,0
O,0.7733,73.486,0
O,0.9233,39.55,0
O,0.4021,33.404,0
O,0.3355,32.067,1
O,0.4929,68.346,1
O,0.6915,22.969,0
O,0.6962,20.286,1
Ti,0.2186,79.157,1
O,0.2299,28.432,0
O,0.2262,21.648,0
O,0.2198,0,0
O,0.2198,21.476,0
O,0.1511,0.80843,0
O,0.1511,20.667,0
O,0.4087,83.682,1
O,0.9281,93.751,1
O,1.603,19.207,0
O,1.189,21.184,0
O,1.09,26.326,1
O,1.16,0,0
O,1.16,22.148,0
Ti,0.2186,226.18,1
O,0.7618,63.685,0
O,1.21,22.394,0
Ti,0.5621,40.292,0
O,0.3224,74.739,0
Ti,0.4072,56.131,0
Ti,0.6259,51.156,0
Ti,0.3402,87.222,1
O,0.3302,20.792,1
O,0.2186,66.972,1
Ti,0.287,48.789,0
O,0.5055,24.797,0
Ti,0.4299,301.06,1
O,0.2164,20.368,0
O,0.202,30.694,0
O,0.1744,0,0
O,0.1744,30.213,0
O,0.01976,0.84128,0
O,0.01976,26.389,0
O,0.2367,141.77,0
O,0.103,125.22,0
O,0.2186,42.833,1
O,0.3289,24.446,0
O,0.4325,22.361,1
Ti,0.804,143.19,1
O,1.374,24.252,0
O,1.035,34.399,0
Ti,0.872,40.398,0
Ti,1.076,86.234,1
Ti,1.136,48.447,0
O,0.2186,293.1,1
O,2.195,22.852,0
O,2.155,21.337,0
O,1.17,64.558,0
O,0.9943,23.37,0
O,0.4319,83.622,0
O,0.4269,32.752,1
O,0.6186,37.957,1
O,0.7896,27.466,0
O,0.6538,29.895,1
O,0.8663,68.779,1
O,1.056,43.192,0
O,1.426,22.728,0
Ti,1.056,62.546,1
Ti,1.294,123.83,1
Ti,0.2186,49.05,1
O,0.2143,27.831,0
O,1.556,63.548,1
O,1.664,35.811,1
O,1.703,26.793,1
Ti,0.2186,257.36,1
O,0.3932,78.368,0
O,0.5292,0.31007,0
O,0.5292,78.058,0
O,1.153,39.76,0
O,1.325,33.15,0
O,0.3036,89.481,0
O,0.3264,0,0
O,0.3264,88.449,0
O,0.3206,22.23,1
O,0.4291,254.64,1
O,0.8195,202.02,0
O,1.255,130.74,0
O,2.236,0.85096,0
O,2.236,44.908,0
O,1.86,23.037,0
Ti,0.6125,48.919,0
Ti,0.635,86.446,1
O,0.6455,40.984,1
O,0.8465,201.49,1
Ti,1.348,90.087,0
O,1.535,65.305,0
O,1.054,24.66,0
O,0.9977,36.315,1
Ti,1.183,55.173,1
O,1.23,35.337,0
Ti,0.2186,124.91,1
Ti,0.3606,58.303,0
O,0.447,30.108,0
O,0.3902,147.59,1
O,0.9251,44.782,0
O,0.7272,74.575,0
O,0.8784,37.711,0
O,1.157,19.732,0
O,0.9889,28.956,1
O,1.248,27.94,1
Ti,0.2186,47.804,1
O,0.421,25.014,1
O,0.6079,49.27,1
O,1.276,102.89,1
O,0.436,159.47,1
O,0.688,35.04,0
O,0.7074,0,0
O,0.7074,31.515,0
O,0.8368,23.353,1
O,1.049,49.918,1
O,1.235,29.65,1
O,1.536,27.107,1
Ti,0.2186,231.99,1
O,0.2898,19.572,0
O,0.1791,42.612,0
O,0.1981,147.83,0
O,0.1507,0,0
O,0.1507,142.97,0
O,0.5257,49.115,1
O,0.4282,57.145,1
O,0.6164,111.55,1
Ti,0.8461,59.745,0
O,1.206,24.323,0
O,0.7997,90.027,1
O,1.348,24.231,1
O,0.6475,65.918,1
O,0.8381,59.747,1
O,1.153,48.44,0
O,1.003,84.037,1
O,1.469,0.19585,0
O,1.469,34.21,0
O,1.361,29.034,0
O,1.106,44.487,1
O,1.253,24.428,1
O,0.4345,24.551,1
O,0.6431,39.235,1
O,0.8343,22.544,1
O,1.422,41.158,1
O,1.6,20.31,0
O,1.587,65.662,1
O,1.61,29.44,0
O,1.977,41.121,1
O,2.188,22.53,1
O,0.2186,72.218,1
Ti,0.2977,48.864,0
Ti,0.4296,71.201,1
O,0.5123,43.122,0
Ti,1.305,39.511,1
O,1.316,26.196,1
O,1.209,30.588,1
Ti,0.6488,139.44,1
O,0.9744,29.616,0
O,0.8297,27.856,0
O,0.8373,88.842,1
O,0.9593,55.644,0
Ti,1.013,51.058,1
Ti,0.2186,331.28,1
Ti,0.2618,60.66,0
O,0.2287,22.217,0
O,0.3007,35.118,0
O,0.295,26.938,0
O,0.2909,24.132,0
O,0.3034,65.514,0
O,0.3389,46.747,0
O,0.3932,0.59653,0
O,0.3932,46.15,0
O,0.592,22.335,0
O,0.253,28.749,0
O,0.2398,29.955,0
Ti,0.4287,69.473,1
O,1.217,20.463,0
O,0.5864,98.025,1
O,1.116,27.38,0
O,0.7138,37.601,0
O,0.8063,27.76,0
Ti,0.7173,132.8,1
Ti,0.9201,66.447,0
O,0.8079,20.05,0
O,0.7461,33.556,0
Ti,0.2186,66.188,1
O,0.3035,25.993,0
O,0.3158,0,0
O,0.3158,23.366,0
O,0.4144,64.229,1
O,1.357,19.119,0
O,0.7472,42.231,1
O,0.9484,22.838,0
Ti,0.8776,99.936,1
O,1.194,20.36,0
O,0.9725,39.701,0
O,1.064,22.695,0
O,0.8702,54.073,1
O,0.8385,23.642,0
Ti,0.2186,272.74,1
O,1.141,23.937,0
O,0.9751,65.755,0
O,1.208,20.037,0
Ti,0.3783,89.504,0
O,0.4486,55.487,0
O,0.4267,28.103,1
O,0.6811,24.681,1
O,0.2186,286.6,1
O,1.67,71.207,0
O,1.056,36.942,0
O,0.4039,43.822,0
O,0.3845,0,0
O,0.3845,31.414,0
O,0.1661,30.221,0
O,0.4251,20.669,1
O,0.8514,41.861,1
O,1.032,22.961,0
O,0.2186,220.44,1
O,0.4338,206.45,0
O,1.22,45.337,0
O,1.032,71.083,0
O,1.288,20.114,0
O,1.165,27.354,0
Ti,0.419,108.78,1
O,0.7829,24.161,0
O,0.5928,24.574,0
O,0.5352,35.571,0
Ti,0.4356,40.899,1
O,0.4698,24.953,0
Ti,0.6431,95.669,1
O,0.8468,37.683,1
Ti,1.281,119.72,1
O,1.307,36.658,0
O,1.357,19.433,1
O,0.4364,31.819,1
Ti,0.6476,184.41,1
O,0.5924,19.656,0
O,0.6241,25.338,0
O,0.6782,24.66,0
O,0.722,45.73,0
O,0.7033,22.486,0
O,0.7994,26.331,1
O,1.101,33.529,1
O,1.172,24.081,1
Ti,0.2186,48.584,1
O,0.302,19.967,0
O,0.8293,59.71,1
Ti,1.026,115.73,1
O,1.184,66.623,0
O,1.509,21.368,0
O,1.218,63.208,1
O,1.576,0,0
O,1.576,39.558,0
Ti,0.2186,115.32,1
O,0.2149,41.96,0
O,0.2115,44.563,0
Ti,0.3942,115.95,1
O,0.7436,33.846,0
Ti,0.5718,62.307,0
O,0.8985,22.969,0
Ti,0.4219,96.491,1
O,0.6496,29.531,0
O,0.8373,22.154,0
Ti,0.4966,46.267,0
O,0.5933,33.704,1
O,0.2186,97.763,1
O,0.1846,32.438,0
Ti,0.3546,59.313,0
O,0.4271,92.978,1
O,0.6073,73.146,1
O,0.8664,24.088,0
O,1.022,22.143,1
O,1.366,30.594,1
Ti,0.4358,232.41,1
Ti,0.4752,0,0
Ti,0.4752,212.83,0
O,0.9709,26.886,0
O,1.11,20.469,0
O,0.8051,109.1,0
O,0.9839,60.334,0
O,1.133,39.795,0
O,1.287,19.117,0
O,0.6517,26.168,0
O,0.7252,0,0
O,0.7252,23.814,0
O,0.5653,64.84,1
O,0.7457,32.997,0
O,0.4359,189.16,1
O,1.994,56.353,0
O,0.8673,20.836,0
O,0.6266,115.17,1
O,1.235,30.235,0
O,1.362,24.57,0
O,1.02,26.058,0
O,0.8286,45.327,1
Ti,0.2186,157.77,1
O,0.5145,19.379,0
O,0.4197,25.085,0
Ti,0.3193,90.054,0
O,0.5612,33.074,0
Ti,0.3756,112.83,1
Ti,0.5487,80.916,0
O,0.478,71.057,1
Ti,0.8522,109.03,1
O,0.907,78.087,0
O,1.071,58.311,0
O,1.347,19.702,0
O,1.397,89.608,1
O,1.453,45.986,0
O,1.51,36.495,0
O,0.2186,67.707,1
Ti,0.2901,48.024,0
O,0.485,24.911,0
Ti,0.4301,149.93,1
O,0.6029,60.816,0
O,0.7128,47.877,0
O,0.8712,0,0
O,0.8712,43.219,0
O,0.5756,68.355,1
O,0.7138,23.81,1
O,0.2186,40.83,1
O,0.256,35.603,0
Ti,0.4327,68.547,1
O,0.4961,50.352,0
O,0.8346,28.878,1
O,1.224,60.259,1
O,1.646,28.54,1
O,0.2186,69.806,1
O,0.2665,0,0
O,0.2665,65.53,0
O,0.4331,42.995,0
O,0.5916,36.337,0
O,0.4298,157.47,1
O,0.8862,96.286,0
O,1.074,76.304,0
O,0.642,70.91,1
O,0.8426,63.538,1
Ti,1.039,44.295,0
O,1.461,21.083,0
O,0.2186,40.138,1
O,0.3323,0,0
O,0.3323,36.18,0
O,0.7495,0.12782,0
O,0.7495,27.524,0
Ti,0.4329,90.103,1
O,0.8898,32.753,0
Ti,0.7898,52.582,1
O,1.225,69.213,1
O,1.64,20.845,0
O,1.433,69.64,1
O,0.4363,264.72,1
O,1.642,23.28,0
O,1.574,125.02,0
O,1.862,90.494,0
O,2.035,27.596,0
O,0.6543,42.59,0
Ti,0.4278,204.63,1
Ti,0.5611,170.09,0
O,1.317,26.252,0
O,1.111,83.462,0
O,0.7369,23.104,0
Ti,0.5223,98.151,1
O,0.5782,29.05,0
O,0.4099,35.546,1
O,0.3255,24.528,0
O,0.6447,111.09,1
O,1.211,29.858,0
O,0.823,48.669,0
O,1.048,20.826,1
Ti,1.434,43.507,1
O,1.597,44.258,1
O,1.752,28.023,0
O,1.718,21.575,1
O,0.2186,127.88,1
O,0.9254,0,0
O,0.9254,28.296,0
Ti,0.3074,54.982,0
O,0.4028,28.437,0
O,0.4061,20.355,0
O,0.6404,91.778,1
O,1.818,21.623,0
O,0.8473,85.391,1
O,1.043,19.292,1
O,0.2186,33.627,1
O,0.3268,0,0
O,0.3268,29.989,0
O,0.4335,134.77,1
O,0.9714,65.78,0
O,1.224,21.711,0
O,0.6206,20.268,1
O,0.81,27.553,1
O,0.9998,21.243,0
Ti,0.9698,94.242,1
O,1.033,29.357,0
Ti,0.86,42.278,1
O,1.223,51.661,1
O,1.072,22.151,0
O,1.405,31.832,1
O,1.624,31.174,1
O,1.696,24.113,1
Ti,0.2186,51.032,1
O,0.4193,109.59,1
O,0.5366,38.212,0
Ti,0.6358,172.22,1
Ti,0.7153,50.141,0
O,0.6803,68.424,0
O,0.4041,0.13773,0
O,0.4041,36.458,0
O,0.008783,20.153,0
O,0.2186,245.76,1
O,0.1565,26.407,0
O,0.07546,0.20076,0
O,0.07546,26.206,0
Ti,0.416,152.18,0
O,0.7908,39.631,0
Ti,0.4196,62.865,1
O,0.609,21.958,0
O,0.6511,46.347,1
O,0.8584,98.993,1
Ti,1.283,40.007,1
O,1.458,29.049,0
O,1.716,19.21,1
O,0.2186,67.439,1
O,0.3627,42.917,0
Ti,0.627,90.855,1
O,0.7444,65.007,0
O,0.9745,53.923,1
O,0.4331,54.116,1
O,0.6341,33.7,1
O,1.055,34.74,1
O,1.25,20.898,1
Ti,1.459,86.652,1
O,1.498,53.75,0
O,1.601,21.435,1
O,1.851,19.74,1
O,0.2186,76.338,1
O,0.8546,58.224,1
O,0.9462,35.448,0
O,1.704,25.664,1
O,1.919,66.509,1
O,2.103,34.938,1
O,0.4308,45.156,1
O,0.6492,23.872,1
O,0.8649,39.026,1
O,1.022,30.565,0
Ti,1.288,59.163,1
O,1.458,112.43,1
O,1.591,77.174,0
Ti,1.639,50.843,1
O,1.691,28.501,0
O,0.2186,40.462,1
O,0.4328,45.871,1
O,0.5878,26.146,0
O,0.7305,19.552,0
Ti,0.6323,54.431,1
O,0.8415,33.311,1
O,1.388,70.137,1
Ti,0.2186,366.43,1
O,0.2205,35.82,0
O,0.1606,112.61,0
O,0.2627,0.13169,0
O,0.2627,106.72,0
O,0.7735,23.89,0
O,0.1265,30.09,0
O,0.1203,23.288,0
O,0.1387,173.39,0
O,0.4354,163.35,1
O,0.9741,99.194,0
O,0.639,26.61,1
O,1.218,30.048,1
O,1.417,19.46,1
Ti,0.4363,137.03,1
O,0.1896,21.771,0
O,0.03913,0,0
O,0.03913,20.053,0
O,0.4451,19.108,0
O,0.614,50.287,1
O,0.8828,31.582,1
O,1.301,70.556,1
O,1.414,58.797,0
Ti,0.6479,81.16,1
O,1.056,28.492,0
O,0.8545,22.806,0
Ti,0.9846,44.865,1
O,1.025,22.802,0
Ti,1.155,107.73,1
O,1.266,28.917,0
O,1.351,19.802,0
O,1.131,19.635,1
O,1.056,25.676,1
O,0.2186,284.63,1
O,1.054,21.342,0
O,1.003,23.229,0
O,1.058,25.745,0
O,0.4186,52.558,0
O,0.7994,42.1,1
O,0.2186,95.064,1
O,0.5693,19.613,0
O,0.3737,47.069,0
O,0.5012,37.254,0
O,0.4271,47.441,1
O,0.4942,19.491,0
Ti,0.6419,80.528,1
O,0.9352,95.828,1
O,1.332,34.833,0
O,1.082,34.869,0
O,0.4351,45.346,1
O,0.64,25.027,1
Ti,0.8371,49.023,1
Ti,1.205,110.32,1
Ti,1.385,39.6,0
O,1.54,23.942,0
O,1.27,55.447,0
O,0.2186,36.518,1
O,0.2989,33.464,0
O,0.8364,56.138,1
O,1.046,82.657,1
O,1.167,30.719,0
O,1.442,61.18,1
O,1.775,0,0
O,1.775,36.818,0
O,1.642,49.067,1
Ti,0.4353,61.896,1
O,0.4572,31.5,0
Ti,0.86,43.983,1
O,1.247,34.409,1
O,1.43,19.527,0
Ti,1.402,63.032,1
O,1.455,40.648,0
O,1.567,23.659,0
O,1.686,0,0
O,1.686,20.232,0
O,1.737,30.307,1
O,0.4323,135.37,1
O,1.257,25.9,0
O,0.6185,49.113,1
O,0.8846,25.24,0
O,0.788,89.816,1
O,0.9458,58.064,1
O,1.066,20.279,1
O,0.2186,85.686,1
O,0.354,52.533,0
O,0.8756,23.079,0
O,0.428,49.839,1
O,0.6063,0,0
O,0.6063,21.798,0
O,0.5028,25.336,0
Ti,0.6354,125.84,1
O,0.6481,37.847,0
O,0.594,19.249,0
Ti,0.6856,48.118,0
O,0.8085,42.869,1
O,1.016,37.407,1
Ti,0.2186,96.924,1
O,0.2081,67.424,0
Ti,0.1714,48.441,0
O,0.03596,31.337,0
Ti,0.4029,85.759,1
O,0.9982,19.227,0
Ti,0.5978,103.2,1
O,0.925,19.497,0
O,0.6516,35.025,0
O,0.5425,50.839,1
Ti,0.4357,296.09,1
O,0.6297,84.285,0
O,0.8288,46.894,0
Ti,0.5084,150.29,0
O,0.6138,31.433,0
O,0.5623,22.8,0
O,0.4645,26.471,0
O,0.2186,43.466,1
O,1.274,51.482,1
O,1.472,25.504,0
Ti,1.44,48.743,1
O,1.472,21.784,0
O,1.618,42.318,1
O,0.4361,38.69,1
O,0.6482,85.257,1
O,0.4313,27.197,0
O,0.3566,23.625,0
O,0.8614,59.189,1
O,1.202,22.064,0
O,1.072,96.355,1
O,1.538,53.948,0
O,1.289,64.467,1
O,0.2186,67.272,1
O,0.3088,62.26,0
O,0.9258,20.714,0
Ti,0.4301,133.38,1
Ti,0.5087,46.931,0
O,0.5646,31.113,0
O,0.6902,21.341,0
O,0.9276,33.353,1
O,0.8753,24.682,0
Ti,1.059,58.503,1
O,0.2186,98.504,1
O,0.2916,77.753,0
Ti,0.4145,57.553,0
O,0.4267,56.783,1
O,1.198,49.328,1
Ti,0.4337,341.93,1
O,0.3233,23.821,0
O,0.4071,24.375,0
O,0.3431,0,0
O,0.3431,22.257,0
Ti,0.5053,125.14,0
Ti,0.58,105.23,0
O,0.8543,24.526,0
O,0.715,55.855,0
O,0.8663,38.767,0
O,1.217,0.35766,0
O,1.217,23.836,0
Ti,0.4312,59.963,0
O,0.4401,21.824,0
O,0.4215,27.064,0
O,0.4172,24.276,0
O,0.2186,112.86,1
O,0.4005,28.557,0
O,0.2896,42.168,0
O,0.4254,25.128,1
O,0.6396,38.274,1
O,0.8372,41.261,1
O,1.198,21.04,1
O,1.494,54.406,1
O,1.64,24.066,0
O,0.2186,30.42,1
O,0.6501,238.21,1
O,1.627,23.902,0
O,1.037,110.3,0
O,1.182,28.917,0
O,0.8542,58.918,1
O,1.642,26.235,0
O,0.2186,146.77,1
O,0.3876,139.6,0
Ti,1.168,73.432,0
O,1.546,20.822,0
O,0.4228,128.54,1
O,1.202,41.517,0
O,1.344,24.904,0
O,1.048,20.314,0
O,0.7781,41.992,1
O,0.2186,120.24,1
O,0.2717,0,0
O,0.2717,30.565,0
Ti,0.3436,87.43,0
O,0.754,20.22,0
O,0.425,164.39,1
O,1.181,19.938,0
O,0.7592,43.048,0
O,0.5789,54.794,0
Ti,0.634,78.457,1
O,0.2186,194.91,1
O,0.702,21.965,0
Ti,0.3228,61.161,0
O,0.5522,23.988,0
O,0.4195,44.511,1
O,0.6304,93.79,1
O,1.375,32.755,0
O,0.2186,23.894,1
O,0.4346,63.373,1
O,0.8078,19.589,0
O,0.5948,33.256,0
Ti,0.8217,151.81,1
Ti,0.9609,82.129,0
O,1.13,43.756,0
O,0.8729,75.858,1
Ti,0.7541,41.317,0
Ti,0.2186,84.403,1
O,0.4672,21.523,0
O,0.4443,24.308,0
O,0.3534,22.196,0
O,0.4067,51.605,1
O,0.6016,0.010161,0
O,0.6016,23.447,0
O,0.5681,38.355,1
O,0.8442,49.14,1
O,1.007,21.36,1
O,1.173,26.214,1
O,1.345,53.169,1
Ti,0.4362,94.699,1
O,0.6301,70.298,1
O,0.7013,31.453,0
Ti,0.836,89.42,1
O,0.9938,27.453,0
O,0.9355,39.216,0
O,1.039,22.437,0
Ti,0.9756,50.455,1
O,1.069,23.893,1
O,0.2186,41.489,1
O,0.2981,27.824,0
O,0.4052,0,0
O,0.4052,27.805,0
O,0.4328,51.054,1
O,1.071,27.773,1
Ti,1.28,119.81,1
Ti,1.517,81.771,0
Ti,1.809,46.043,1
O,0.2186,216.35,1
O,0.2326,49.259,0
O,0.02092,46.633,0
Ti,0.4264,154.55,0
Ti,0.8539,70.858,0
O,0.6402,45.174,0
Ti,0.4191,67.792,1
O,0.7375,22.553,0
O,0.5724,23.015,0
O,0.5367,58.423,1
O,0.673,20.959,1
Ti,0.4252,233.29,1
O,0.8595,30.54,0
O,0.6397,68.14,0
O,0.5559,36.203,0
O,0.6098,24.67,0
O,0.4704,64.589,0
Ti,0.5045,46.441,0
O,0.683,30.558,0
O,0.8012,43.687,1
Ti,0.4353,140.49,1
O,1.192,30.674,0
O,0.8484,29.876,0
O,0.7312,20.293,0
O,0.9831,54.017,1
O,1.005,32.545,0
O,1.105,19.218,0
Ti,1.146,57.996,1
O,1.242,21.167,0
O,0.6444,53.005,1
O,0.8585,160.93,1
O,1.535,44.063,0
O,1.549,22.127,0
Ti,1.527,80.608,0
Ti,1.288,51.696,1
O,1.708,25.44,0
O,1.417,40.064,1
O,0.6422,155.71,1
Ti,1.23,62.289,0
O,0.8576,25.668,1
O,1.069,88.054,1
O,1.411,38.303,0
O,1.209,22.531,0
O,1.274,62.487,1
O,1.786,30.048,0
O,0.4358,49.826,1
O,1.085,56.43,1
O,1.219,22.546,0
O,1.301,31.724,1
O,1.518,22.405,1
O,1.921,31.303,1
O,0.4301,30.695,1
O,0.4837,23.05,0
Ti,0.6481,130.11,1
O,0.6899,29.481,0
Ti,0.6803,82.79,0
O,0.9223,21.263,1
O,1.055,113.47,1
O,0.8301,22.539,0
O,1.005,20.226,0
O,1.112,54.161,0
Ti,0.8584,135.04,1
O,0.9686,34.888,0
O,0.9669,59.524,0
O,1.183,48.608,1
O,1.483,36.083,0
O,0.2186,34.674,1
O,0.2511,0.68376,0
O,0.2511,28.888,0
O,0.334,22.431,0
O,0.4334,87.476,1
O,0.8263,32.718,0
O,0.8532,124.55,1
O,1.038,101.86,0
O,2.069,24.705,0
O,1.962,31.016,0
Ti,1.027,53.434,1
O,0.2186,112.46,1
O,0.1919,24.67,0
Ti,0.3982,77.227,0
O,0.9226,25.086,0
Ti,0.4254,94.861,1
O,0.6272,21.273,0
O,0.5436,60.01,1
O,0.5087,21.359,0
O,0.7185,30.389,1
O,1.175,19.907,1
O,0.4353,61.037,1
O,0.6373,40.297,1
